"","i","id","time","hz","n","sd","ci"
"36",4,"mussel_36",2025-06-24 11:05:00,0.493,5,0.0272158042321001,0.0533429762949163
"37",4,"mussel_37",2025-06-24 11:05:00,0.331,5,0.187868837224272,0.368222920959573
"38",4,"mussel_38",2025-06-24 11:05:00,0.373,5,0.0806163755077094,0.15800809599511
"39",4,"mussel_39",2025-06-24 11:05:00,0.638,5,0.22050555548557,0.432190888751718
"40",4,"mussel_40",2025-06-24 11:05:00,0.557,5,0.473988607458027,0.929017670617734
"41",5,"mussel_31",2025-06-24 11:10:00,0.435,5,0.0989429128336133,0.193928109153882
"42",5,"mussel_32",2025-06-24 11:10:00,0.514,5,0.0138924439894498,0.0272291902193216
"43",5,"mussel_33",2025-06-24 11:10:00,0.652,5,0.285609348586491,0.559794323229523
"44",5,"mussel_34",2025-06-24 11:10:00,0.493,5,0.12834445839225,0.25155513844881
"45",5,"mussel_35",2025-06-24 11:10:00,0.564,5,0.280848179627357,0.550462432069619
"46",5,"mussel_36",2025-06-24 11:10:00,0.481,5,0.0307294646878204,0.060229750788128
"47",5,"mussel_37",2025-06-24 11:10:00,0.441,5,0.100737282075704,0.19744507286838
"48",5,"mussel_38",2025-06-24 11:10:00,0.396,5,0.0827242407036776,0.162139511779208
"49",5,"mussel_39",2025-06-24 11:10:00,0.617,5,0.318503061209779,0.624265999971166
"50",5,"mussel_40",2025-06-24 11:10:00,0.956,5,0.244511144940266,0.479241844082922
"51",6,"mussel_31",2025-06-24 11:15:00,0.4485,4,0.00883176086632785,0.0173102512980026
"52",6,"mussel_32",2025-06-24 11:15:00,0.526,4,0.0080983537421709,0.015872773334655
"53",6,"mussel_33",2025-06-24 11:15:00,0.8265,4,0.471122330186121,0.923399767164796
"54",6,"mussel_34",2025-06-24 11:15:00,0.5205,4,0.0355387112878337,0.0696558741241541
"55",6,"mussel_35",2025-06-24 11:15:00,0.4655,4,0.116147535488275,0.227649169557018
"56",6,"mussel_36",2025-06-24 11:15:00,0.486,4,0.129447544073523,0.253717186384105
"57",6,"mussel_37",2025-06-24 11:15:00,0.4255,4,0.00953502316025854,0.0186886453941067
"58",6,"mussel_38",2025-06-24 11:15:00,0.344,4,0.170242963633352,0.333676208721369
"59",6,"mussel_39",2025-06-24 11:15:00,0.5245,4,0.0954127000631118,0.187008892123699
"60",6,"mussel_40",2025-06-24 11:15:00,0.5045,4,0.348939703482803,0.683921818826294
