"","i","id","time","hz","n","sd","ci"
"59",6,"mussel_159",2025-06-27 09:15:00,1.1,5,0.485871073434095,0.952307303930827
"60",6,"mussel_160",2025-06-27 09:15:00,0.538,5,0.17480646441136,0.342620670246265
"61",7,"mussel_151",2025-06-27 09:20:00,0.575,3,0.13744210902534,0.269386533689665
"62",7,"mussel_152",2025-06-27 09:20:00,0.384,3,0.0544426303552648,0.106707555496319
"63",7,"mussel_153",2025-06-27 09:20:00,1.059,3,0.270876970843469,0.530918862853198
"64",7,"mussel_154",2025-06-27 09:20:00,0.223,3,0.0174737898961082,0.0342486281963721
"65",7,"mussel_155",2025-06-27 09:20:00,0.555,3,0.000577350269189626,0.00113160652761167
"66",7,"mussel_156",2025-06-27 09:20:00,0.465,3,0.043139309220246,0.0845530460716822
"67",7,"mussel_157",2025-06-27 09:20:00,0.357,3,0.198184257699748,0.388441145091506
"68",7,"mussel_158",2025-06-27 09:20:00,0.2,3,0.118671816367662,0.232596760080617
"69",7,"mussel_159",2025-06-27 09:20:00,0.582,3,0.121927574130438,0.238978045295658
"70",7,"mussel_160",2025-06-27 09:20:00,0.905,3,0.548863370976785,1.0757722071145
