"","i","id","time","hz","n","sd","ci"
"48",5,"mussel_128",2025-06-24 15:45:00,0.428,5,0.131507414239654,0.257754531909722
"49",5,"mussel_129",2025-06-24 15:45:00,0.717,5,0.149249120600424,0.292528276376832
"50",5,"mussel_130",2025-06-24 15:45:00,0.667,5,0.234125393753006,0.458885771755891
"51",6,"mussel_121",2025-06-24 15:50:00,0.416,4,0.0282134719593318,0.0552984050402903
"52",6,"mussel_122",2025-06-24 15:50:00,0.4435,4,0.00785281265959317,0.0153915128128026
"53",6,"mussel_123",2025-06-24 15:50:00,0.552,4,0.0180254449783262,0.0353298721575194
"54",6,"mussel_124",2025-06-24 15:50:00,0.3865,4,0.036428011200174,0.071398901952341
"55",6,"mussel_125",2025-06-24 15:50:00,0.473,4,0.00485626742811114,0.00951828415909783
"56",6,"mussel_126",2025-06-24 15:50:00,0.474,4,0.0157056253191863,0.0307830256256052
"57",6,"mussel_127",2025-06-24 15:50:00,0.199,4,0.188073567166326,0.368624191646
"58",6,"mussel_128",2025-06-24 15:50:00,0.3985,4,0.00704745817062198,0.0138130180144191
"59",6,"mussel_129",2025-06-24 15:50:00,0.3315,4,0.28517173188566,0.558936594495893
"60",6,"mussel_130",2025-06-24 15:50:00,0.854,4,0.144509515257647,0.283238649904987
