"","i","id","time","hz","n","sd","ci"
"29",3,"mussel_119",2025-06-24 15:15:00,0.661,5,0.163264203057498,0.319997837992696
"30",3,"mussel_120",2025-06-24 15:15:00,0.817,5,0.334852504843551,0.656310909493359
"31",4,"mussel_111",2025-06-24 15:20:00,0.538,5,0.149671306535354,0.293355760809294
"32",4,"mussel_112",2025-06-24 15:20:00,0.475,5,0.0154369686143362,0.0302564584840989
"33",4,"mussel_113",2025-06-24 15:20:00,0.478,5,0.0749986666548146,0.146997386643437
"34",4,"mussel_114",2025-06-24 15:20:00,0.809,5,0.242768820073748,0.475826887344547
"35",4,"mussel_115",2025-06-24 15:20:00,0.486,5,0.022792542640083,0.0446733835745626
"36",4,"mussel_116",2025-06-24 15:20:00,0.533,5,0.018036074961033,0.0353507069236246
"37",4,"mussel_117",2025-06-24 15:20:00,0.444,5,0.0346309110477908,0.06787658565367
"38",4,"mussel_118",2025-06-24 15:20:00,0.476,5,0.0194087609084145,0.0380411713804925
"39",4,"mussel_119",2025-06-24 15:20:00,0.459,5,0.15116117226325,0.29627589763597
"40",4,"mussel_120",2025-06-24 15:20:00,0.522,5,0.142709495129091,0.279710610453018
"41",5,"mussel_111",2025-06-24 15:25:00,0.443,5,0.0991629971309863,0.194359474376733
"42",5,"mussel_112",2025-06-24 15:25:00,0.447,5,0.0321169737055035,0.0629492684627868
"43",5,"mussel_113",2025-06-24 15:25:00,0.45,5,0.0298697171061261,0.0585446455280071
"44",5,"mussel_114",2025-06-24 15:25:00,0.554,5,0.0114017542509914,0.0223474383319431
"45",5,"mussel_115",2025-06-24 15:25:00,0.489,5,0.12239199320217,0.239888306676253
"46",5,"mussel_116",2025-06-24 15:25:00,0.537,5,0.0204939015319192,0.0401680470025616
"47",5,"mussel_117",2025-06-24 15:25:00,0.419,5,0.012429802894656,0.0243624136735259
"48",5,"mussel_118",2025-06-24 15:25:00,0.442,5,0.0151393526942205,0.0296731312806721
"49",5,"mussel_119",2025-06-24 15:25:00,0.527,5,0.0649099376058859,0.127223477707536
"50",5,"mussel_120",2025-06-24 15:25:00,0.671,5,0.215865004111366,0.423095408058277
"51",6,"mussel_111",2025-06-24 15:30:00,0.514,5,0.115700907515888,0.22677377873114
"52",6,"mussel_112",2025-06-24 15:30:00,0.471,5,0.115484631012096,0.226349876783708
"53",6,"mussel_113",2025-06-24 15:30:00,0.441,5,0.018716303053755,0.0366839539853599
"54",6,"mussel_114",2025-06-24 15:30:00,0.551,5,0.00941806774237689,0.0184594127750587
"55",6,"mussel_115",2025-06-24 15:30:00,0.469,5,0.00661059755241535,0.0129567712027341
"56",6,"mussel_116",2025-06-24 15:30:00,0.56,5,0.0113666177907062,0.0222785708697842
"57",6,"mussel_117",2025-06-24 15:30:00,0.408,5,0.0986422830230525,0.193338874725183
"58",6,"mussel_118",2025-06-24 15:30:00,0.435,5,0.0260710567488163,0.0510992712276799
"59",6,"mussel_119",2025-06-24 15:30:00,0.374,5,0.12209217829165,0.239300669451634
"60",6,"mussel_120",2025-06-24 15:30:00,0.579,5,0.153175389668184,0.300223763749641
"61",7,"mussel_111",2025-06-24 15:35:00,0.3695,4,0.17389747937602,0.340839059576999
"62",7,"mussel_112",2025-06-24 15:35:00,0.448,4,0.0254099717958652,0.0498035447198958
"63",7,"mussel_113",2025-06-24 15:35:00,0.4325,4,0.0434127477437983,0.0850889855778447
"64",7,"mussel_114",2025-06-24 15:35:00,0.5195,4,0.00680073525436773,0.0133294410985607
"65",7,"mussel_115",2025-06-24 15:35:00,0.559,4,0.148946299047677,0.291934746133447
"66",7,"mussel_116",2025-06-24 15:35:00,0.551,4,0.189169236399579,0.370771703343176
"67",7,"mussel_117",2025-06-24 15:35:00,0.4115,4,0.111494020766437,0.218528280702216
"68",7,"mussel_118",2025-06-24 15:35:00,0.438,4,0.0140593978059754,0.0275564196997119
"69",7,"mussel_119",2025-06-24 15:35:00,0.5605,4,0.393903858828522,0.772051563303902
"70",7,"mussel_120",2025-06-24 15:35:00,0.822,4,0.165682427151061,0.32473755721608
