"Mussel_ID","Group","Status","Rep","time_bin","time_mid_min","n_points","VC_5min_CV","Year","Month","Day","Hour","Minute","Second","batt_mV","Channel","Gape","Line_ID","Sensor_ID","Time_Machine","Beaker_ID","File_name","P_Status","Length.mm.","Intensity","Note","time","VC","q_low","q_high","VC_trim","VC_norm"
"G61","CM","infected","7",6,30,30,0.188053737592474,2025,7,11,11,15,0,4642,"Ch8",778,8,"B","11:15-11:45",1,"00000013.DAT","infected","34,7",13,NA,2025-07-11 11:15:00,0.0358517369691037,0.03106249919249,0.0379978456249888,0.0358517369691037,0.690554945340803
"G62","HS","infected","7",1,5,30,0.638138082629197,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G62","HS","infected","7",2,10,30,0.803291262315577,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G62","HS","infected","7",3,15,30,1.42236306904135,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G62","HS","infected","7",4,20,30,0.141989103980988,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G62","HS","infected","7",5,25,30,0.0539605909018921,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G62","HS","infected","7",6,30,30,0.249866845733022,2025,7,11,11,15,0,4642,"Ch4",3880,4,"B","11:15-11:45",3,"00000013.DAT","infected","32,3",7,NA,2025-07-11 11:15:00,0.0160540324766984,0.0160226785894729,0.0216128799769582,0.0160540324766984,0.0056087223075129
"G63","Control","infected","20",1,5,30,0.634550957447088,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G63","Control","infected","20",2,10,30,0.330508708883406,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G63","Control","infected","20",3,15,30,0.214973945430524,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G63","Control","infected","20",4,20,30,0.0938419580898064,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G63","Control","infected","20",5,25,30,0.169813325455899,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G63","Control","infected","20",6,30,30,0.0781067256858019,2025,7,17,15,15,0,5512,"Ch4",1905,4,"A","15:15-15:45",7,"00000026.DAT","infected","33,4",3,NA,2025-07-17 15:15:00,0.0229114465541157,0.0231770039642342,0.0289593747845822,0.0231770039642342,0
"G64","HS","infected","4",1,5,30,0.777511101844785,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G64","HS","infected","4",2,10,30,0.864908582395139,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G64","HS","infected","4",3,15,30,0.387679336166574,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G64","HS","infected","4",4,20,30,0.0703475669187828,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G64","HS","infected","4",5,25,30,0.133923958779585,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G64","HS","infected","4",6,30,30,0.139483383286331,2025,7,3,12,55,0,4642,"Ch4",2753,4,"B","12:55-13:25",3,"00000010.DAT","infected","32,4",46,NA,2025-07-03 12:55:00,0.0190588588773627,0.0190956786563325,0.0238704958013144,0.0190956786563325,0
"G65","CM","infected","1",1,5,30,0.418148822424354,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G65","CM","infected","1",2,10,30,0.349920057174006,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G65","CM","infected","1",3,15,30,1.42293910353331,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G65","CM","infected","1",4,20,30,0.233822805554006,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G65","CM","infected","1",5,25,30,0.841286926198261,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G65","CM","infected","1",6,30,30,0.935850838299808,2025,7,1,14,55,0,4632,"Ch1",2492,1,"B","14:55-15:25",1,"00000007.DAT","infected","31,2",8,NA,2025-07-01 14:55:00,0.0200320770053751,0.020028058937537,0.0201841122316584,0.0200320770053751,0.0257480488363006
"G67","HT","infected","26",1,5,30,0.472464309997406,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G67","HT","infected","26",2,10,30,0.0368836661051859,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G67","HT","infected","26",3,15,30,0.0791899793023272,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G67","HT","infected","26",4,20,30,0.223308180640851,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G67","HT","infected","26",5,25,30,0.122430377596479,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G67","HT","infected","26",6,30,30,0.155262120381693,2025,7,24,16,20,0,5512,"Ch1",1383,1,"A","16:20-16:50",5,"00000032.DAT","infected","33,5",8,NA,2025-07-24 16:20:00,0.0268898828370022,0.0239059761280623,0.0285529527125333,0.0268898828370022,0.642117870555099
"G68","Control","infected","16",1,5,30,0.0751100279651759,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G68","Control","infected","16",2,10,30,0.132210936895254,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G68","Control","infected","16",3,15,30,0.129549677923027,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G68","Control","infected","16",4,20,30,0.345145057487529,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G68","Control","infected","16",5,25,30,0.526908379016,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G68","Control","infected","16",6,30,30,0.980331697739291,2025,7,15,16,45,0,5512,"Ch4",1281,4,"A","16:45-17:15",7,"00000022.DAT","infected","32,1",4,NA,2025-07-15 16:45:00,0.0279399378113556,0.0260377821961648,0.0287266209362378,0.0279399378113556,0.707426439095108
"G69","CM","infected","8",1,5,30,0.61570775828286,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G69","CM","infected","8",2,10,30,0.442810131348159,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G69","CM","infected","8",3,15,30,0.0890596742786212,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G69","CM","infected","8",4,20,30,0.0403803579063643,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G69","CM","infected","8",5,25,30,0.186069152828022,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G69","CM","infected","8",6,30,30,0.137830670453811,2025,7,11,12,35,0,4642,"Ch8",1072,8,"B","12:35-13:05",1,"00000014.DAT","infected","34,9",16,NA,2025-07-11 12:35:00,0.0305423610890763,0.0306715457073421,0.0340680515263116,0.0306715457073421,0
"G7","HS","infected","12",1,5,30,0.115887675174742,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G7","HS","infected","12",2,10,30,0.12990152831961,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G7","HS","infected","12",3,15,30,0.135739110253061,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G7","HS","infected","12",4,20,30,0.294454027609502,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G7","HS","infected","12",5,25,30,0.481694520731836,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G7","HS","infected","12",6,30,30,0.620106220647022,2025,7,15,11,0,0,4642,"Ch6",1149,6,"B","11:00-11:30",3,"00000018.DAT","infected","34,2",2,NA,2025-07-15 11:00:00,0.0295012206382564,0.0293990516018927,0.0295269297678746,0.0295012206382564,0.798956065557849
"G70","HT","infected","13",1,5,30,0.625045633783818,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G70","HT","infected","13",2,10,30,0.459280818728139,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G70","HT","infected","13",3,15,30,0.666617443728868,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G70","HT","infected","13",4,20,30,0.0858180657209091,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G70","HT","infected","13",5,25,30,0.164025129493695,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G70","HT","infected","13",6,30,30,0.133727744648841,2025,7,15,12,25,0,5512,"Ch1",3030,1,"A","12:25-12:55",5,"00000019.DAT","infected","30",8,NA,2025-07-15 12:25:00,0.018166810487819,0.0181638134061376,0.0183809866680226,0.018166810487819,0.0138004174884461
"G75","Control","infected","8",1,5,30,0.614949092094476,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G75","Control","infected","8",2,10,30,0.492313805048441,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G75","Control","infected","8",3,15,30,0.286786861416083,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G75","Control","infected","8",4,20,30,0.107926193143944,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G75","Control","infected","8",5,25,30,0.109654886876098,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G75","Control","infected","8",6,30,30,0.0670755588419441,2025,7,11,12,35,0,5507,"Ch4",2308,4,"A","12:35-13:05",7,"00000014.DAT","infected","28,3",5,NA,2025-07-11 12:35:00,0.0208152723560907,0.0207201731042312,0.0294041401448792,0.0208152723560907,0.01095112998637
"G76","HS","infected","8",1,5,30,0.281971784731717,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G76","HS","infected","8",2,10,30,0.51708664388411,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G76","HS","infected","8",3,15,30,0.341113505185217,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G76","HS","infected","8",4,20,30,0.59790206712261,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G76","HS","infected","8",5,25,30,0.281203917443831,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G76","HS","infected","8",6,30,30,0.16675601938401,2025,7,11,12,35,0,4642,"Ch4",1786,4,"B","12:35-13:05",3,"00000014.DAT","infected","33,3",6,NA,2025-07-11 12:35:00,0.023662426214015,0.0233890134862494,0.0292308998210947,0.023662426214015,0.0468021306978907
"G77","CM","infected","12",1,5,30,0.14043700470875,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G77","CM","infected","12",2,10,30,0.117299441162942,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G77","CM","infected","12",3,15,30,0.161082131095875,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G77","CM","infected","12",4,20,30,0.450129575018522,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G77","CM","infected","12",5,25,30,0.21897331106315,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G77","CM","infected","12",6,30,30,0.103390124664041,2025,7,15,11,0,0,4642,"Ch8",1522,8,"B","11:00-11:30",1,"00000018.DAT","infected","33,2",33,NA,2025-07-15 11:00:00,0.0256326007925508,0.0239307028633091,0.0301759559859878,0.0256326007925508,0.272510640611431
"G80","CM","infected","23",1,5,30,0.987319546200754,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G80","CM","infected","23",2,10,30,0.432787054477567,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G80","CM","infected","23",3,15,30,0.162544030017889,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G80","CM","infected","23",4,20,30,0.127744661230152,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G80","CM","infected","23",5,25,30,0.239677916890512,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G80","CM","infected","23",6,30,30,0.336197019455741,2025,7,24,12,20,0,4651,"Ch1",3037,1,"B","12:20-12:50",1,"00000029.DAT","infected","32",7,NA,2025-07-24 12:20:00,0.0181458620131114,0.018183638747399,0.0201783578067815,0.018183638747399,0
"G81","Control","infected","11",1,5,30,0.720439590877366,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G81","Control","infected","11",2,10,30,0.0645427632876184,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G81","Control","infected","11",3,15,30,0.0310366712451865,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G81","Control","infected","11",4,20,30,0.0110397126802953,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G81","Control","infected","11",5,25,30,0.0669683749786987,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G81","Control","infected","11",6,30,30,0.0185023646838069,2025,7,11,16,55,0,5512,"Ch4",2657,4,"A","16:55-17:25",7,"00000017.DAT","infected","30",18,NA,2025-07-11 16:55:00,0.0194001113569588,0.0189763816777134,0.0256326007925508,0.0194001113569588,0.0636592143279723
"G82","Control","infected","7",1,5,30,0.68138297494831,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G82","Control","infected","7",2,10,30,0.09297504543796,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G82","Control","infected","7",3,15,30,0.259681488738818,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G82","Control","infected","7",4,20,30,0.101784485468538,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G82","Control","infected","7",5,25,30,0.20122408492821,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G82","Control","infected","7",6,30,30,0.0900692443405808,2025,7,11,11,15,0,5512,"Ch4",2602,4,"A","11:15-11:45",7,"00000013.DAT","infected","29,5",18,NA,2025-07-11 11:15:00,0.0196040749344456,0.0191926094348123,0.0269288537021423,0.0196040749344456,0.0531867254206183
"G83","HT","infected","1",1,5,30,0.50705258886411,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
"G83","HT","infected","1",2,10,30,0.641128296823559,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
"G83","HT","infected","1",3,15,30,0.263147578540721,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
"G83","HT","infected","1",4,20,30,0.118309389760445,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
"G83","HT","infected","1",5,25,30,0.139137952234251,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
"G83","HT","infected","1",6,30,30,0.258887652039071,2025,7,1,14,55,0,5503,"Ch1",1618,1,"A","14:55-15:25",5,"00000007.DAT","infected","34",6,NA,2025-07-01 14:55:00,0.0248605505081814,0.0239018425750253,0.0271965042638456,0.0248605505081814,0.290988278526233
