Frame;Time;X_Arena0_4A_HT2_6;Y_Arena0_4A_HT2_6;X_Arena0_4A_HT2_2;Y_Arena0_4A_HT2_2;X_Arena0_4A_HT2_7;Y_Arena0_4A_HT2_7;X_Arena0_4A_HT2_5;Y_Arena0_4A_HT2_5;X_Arena0_4A_HT2_4;Y_Arena0_4A_HT2_4;X_Arena0_4A_HT2_1;Y_Arena0_4A_HT2_1;X_Arena0_4A_HT2_3;Y_Arena0_4A_HT2_3;X_Arena1_4A_HS2_7;Y_Arena1_4A_HS2_7;X_Arena1_4A_HS2_6;Y_Arena1_4A_HS2_6;X_Arena1_4A_HS2_3;Y_Arena1_4A_HS2_3;X_Arena1_4A_HS2_1;Y_Arena1_4A_HS2_1;X_Arena1_4A_HS2_4;Y_Arena1_4A_HS2_4;X_Arena1_4A_HS2_2;Y_Arena1_4A_HS2_2;X_Arena1_4A_HS2_5;Y_Arena1_4A_HS2_5;X_Arena2_4A_CM1_1;Y_Arena2_4A_CM1_1;X_Arena2_4A_CM1_2;Y_Arena2_4A_CM1_2;X_Arena2_4A_CM1_4;Y_Arena2_4A_CM1_4;X_Arena2_4A_CM1_7;Y_Arena2_4A_CM1_7;X_Arena2_4A_CM1_6;Y_Arena2_4A_CM1_6;X_Arena2_4A_CM1_3;Y_Arena2_4A_CM1_3;X_Arena2_4A_CM1_5;Y_Arena2_4A_CM1_5;X_Arena3_4A_Control1_5;Y_Arena3_4A_Control1_5;X_Arena3_4A_Control1_2;Y_Arena3_4A_Control1_2;X_Arena3_4A_Control1_1;Y_Arena3_4A_Control1_1;X_Arena3_4A_Control1_7;Y_Arena3_4A_Control1_7;X_Arena3_4A_Control1_4;Y_Arena3_4A_Control1_4;X_Arena3_4A_Control1_6;Y_Arena3_4A_Control1_6;X_Arena3_4A_Control1_3;Y_Arena3_4A_Control1_3;X_Arena4_4A_Control2_4;Y_Arena4_4A_Control2_4;X_Arena4_4A_Control2_5;Y_Arena4_4A_Control2_5;X_Arena4_4A_Control2_3;Y_Arena4_4A_Control2_3;X_Arena4_4A_Control2_6;Y_Arena4_4A_Control2_6;X_Arena4_4A_Control2_7;Y_Arena4_4A_Control2_7;X_Arena4_4A_Control2_2;Y_Arena4_4A_Control2_2;X_Arena4_4A_Control2_1;Y_Arena4_4A_Control2_1;X_Arena5_4A_HT1_2;Y_Arena5_4A_HT1_2;X_Arena5_4A_HT1_1;Y_Arena5_4A_HT1_1;X_Arena5_4A_HT1_3;Y_Arena5_4A_HT1_3;X_Arena5_4A_HT1_5;Y_Arena5_4A_HT1_5;X_Arena5_4A_HT1_7;Y_Arena5_4A_HT1_7;X_Arena5_4A_HT1_4;Y_Arena5_4A_HT1_4;X_Arena5_4A_HT1_6;Y_Arena5_4A_HT1_6;X_Arena6_4A_HS1_6;Y_Arena6_4A_HS1_6;X_Arena6_4A_HS1_3;Y_Arena6_4A_HS1_3;X_Arena6_4A_HS1_2;Y_Arena6_4A_HS1_2;X_Arena6_4A_HS1_7;Y_Arena6_4A_HS1_7;X_Arena6_4A_HS1_4;Y_Arena6_4A_HS1_4;X_Arena6_4A_HS1_5;Y_Arena6_4A_HS1_5;X_Arena6_4A_HS1_1;Y_Arena6_4A_HS1_1;X_Arena7_4A_CM2_1;Y_Arena7_4A_CM2_1;X_Arena7_4A_CM2_4;Y_Arena7_4A_CM2_4;X_Arena7_4A_CM2_3;Y_Arena7_4A_CM2_3;X_Arena7_4A_CM2_7;Y_Arena7_4A_CM2_7;X_Arena7_4A_CM2_5;Y_Arena7_4A_CM2_5;X_Arena7_4A_CM2_2;Y_Arena7_4A_CM2_2;X_Arena7_4A_CM2_6;Y_Arena7_4A_CM2_6
60;2.0;624.4747474747473;486.9494949494949;751.3161953727506;517.7374678663239;769.3457583547558;630.0755141388174;630.8966597077244;726.1981558803061;798.4704370179949;688.3248714652957;624.4158097686375;475.43733933161957;831.8891895955495;606.4441437377837;1102.0;570.0;983.9702111613875;564.9130467571644;1192.2406252951732;689.3427788797582;1107.671320781327;462.23799449968266;1105.1533087670812;744.5189620758482;1258.0;560.5;1023.1002570694088;518.7660668380463;1487.6648328748852;491.0145869800783;1620.213434204493;561.0030949105915;1552.2248012942252;745.7438981501019;1512.1929666816523;606.5453818872071;1372.0135693215339;551.319395280236;1608.1186632681959;666.3650523930897;1420.3291239147593;667.6424625098658;1793.0;710.5;2026.9160493827158;539.7876543209876;1903.038844621514;480.1650066401062;1906.4100222010782;556.387947986045;1881.9009009009008;736.3603603603603;1793.848202137998;586.6657920310981;2032.230525899565;581.8813760379596;689.6169312169312;1142.9151034151034;598.0129288274449;1081.62448796723;801.0077250740019;1186.4134719514836;635.8619807048631;971.9014569797204;732.2748133061779;1050.2401900882553;859.1288046764765;1037.5967210911779;751.773921938936;914.8024079320113;1213.4079235828374;961.7138010230713;1081.2650903498654;920.507016532103;1238.599177511126;1075.8383189679455;998.0146853634714;1149.8586577368494;1002.978791773779;1112.202763496144;1147.2755237337576;1164.3792097586847;984.1169665809769;1029.7696015424165;1427.7851490149858;971.1567603973733;1596.6793977230996;1094.7243236626268;1633.978245363766;993.5080242510699;1510.1189409368635;1030.2356415478614;1518.0452937013445;1152.1606510969568;1387.8845265588914;1067.4435142417244;1562.8816466552316;940.2368210405945;1928.071628558096;942.0966713330222;1860.3743180578285;1148.7246999454446;1959.1080197276722;1132.4040956363247;1824.1745292778812;988.921322160149;1763.8233744090521;1081.243509261412;1984.8975494537935;1034.8857395925597;1809.3830334190231;971.4665809768637
61;2.03;624.972972972973;487.1801801801801;752.0736524363949;521.8871927554981;767.9588688946016;630.0755141388174;631.0441678867741;725.379860094355;795.0032133676093;686.9379820051414;628.5764781491002;474.7438946015424;831.7800884955752;606.1647492625368;1101.0;569.0;984.4800989257283;565.5766287966612;1192.5596719591856;689.4521527678444;1107.9876182526432;462.29556204785746;1105.6444444444444;744.5873348873348;1257.0;561.0;1035.501285347044;560.1028277634962;1487.7482775590552;490.85178805774274;1620.456001830873;561.0544684746538;1548.71270264724;745.8953416786374;1512.1945281124497;606.8076807228915;1372.0502797408715;551.266195524146;1608.284972972973;666.3663423423423;1420.4844732704403;667.6614910901467;1799.4810318664643;703.8762434665317;2026.7539682539682;539.7989417989418;1903.5066533599465;480.72022621423815;1906.3193224982874;556.5617410797684;1882.8809523809523;736.4761904761905;1794.0507569011577;586.5367567032749;2032.2277877161598;582.2411051480818;689.7854555990149;1143.0042493601816;598.2174698406554;1081.8361396038965;801.3866899919818;1186.4952984911436;635.8543417366946;971.7705978943301;731.7562013797152;1054.8998972552472;859.1993788400513;1037.6632907973801;751.8971320218061;915.0271786363277;1213.621116708648;961.8401553316539;1079.4445224719102;918.3835440074905;1238.8097899728998;1075.859022131888;998.4421664626683;1150.1358629130966;997.3901028277635;1111.5041773778921;1147.6351459951782;1164.4115546030894;984.1169665809769;1025.578084832905;1427.906523201076;971.2771800044832;1596.7910754294248;1095.009210853871;1634.2221824686942;993.5795468097792;1510.3599454111225;1030.3069941999315;1518.348676639816;1151.764480245493;1388.2197545295148;1067.6134813948956;1562.8692324277704;941.0246873652435;1928.5082137161085;941.9799840510366;1860.6338269573562;1148.7411216234746;1959.6770276833415;1132.3754249635745;1823.7188852813852;986.6503246753247;1764.0709667367764;1081.3670639557527;1984.808211312087;1035.1312087281078;1808.0025706940874;971.4665809768637
62;2.07;624.3466666666667;487.90666666666664;751.7786611951783;521.4821749166452;766.5719794344473;629.3820694087403;630.8341438255231;722.9855585027999;797.7769922879178;689.7117609254499;622.3354755784062;473.3570051413882;831.9319877139096;606.3609770367119;1101.3792448614834;568.9488382484361;984.6422966651576;565.4970574920778;1192.4429898648648;689.3208521021021;1107.8303143868416;462.21778055382055;1105.4708257160266;744.6519652650823;1256.0;561.0;1028.6118251928021;560.1028277634962;1487.7338447233844;490.3021850302185;1619.3947481936805;561.5254502318559;1547.9235857972187;745.9011745646011;1512.230162274825;606.7575306436405;1371.8796256299495;550.9801295896328;1608.3877838905346;666.2587812103259;1420.5006212804917;667.5719704401281;1799.478309950008;703.7516529592001;2026.9134860050888;539.7506361323154;1903.5271912987844;480.63115802943054;1906.227450980392;556.5460784313725;1882.4066666666665;736.14;1794.0154629085926;586.5253474261108;2032.240181567002;582.115255575291;689.6552400076496;1142.8542264295274;597.9773363891011;1081.6936592818945;801.1200980392156;1186.5092993079584;635.781478318626;971.6190340639529;733.5505203088285;1056.5075528700906;858.9613624124931;1037.5126548196015;751.8135460660096;914.861332707649;1213.5707482993196;961.7701203558346;1079.2594020088764;917.8890446157438;1238.7557123655913;1075.7998431899641;998.5326173018003;1150.6189541808667;1002.978791773779;1114.2985218508998;1147.2878869690423;1164.5360871130308;982.0212082262211;1025.578084832905;1427.8315478183238;971.1209686418925;1596.6335766423358;1094.9544403892944;1634.245482643842;993.5502853067047;1510.4245714675953;1030.26258280407;1518.1671902268758;1152.0055846422338;1388.058222479275;1067.522845575477;1563.2075529628491;941.4172551427694;1928.4535506219493;941.8671075421192;1860.5251067290098;1148.743172731585;1959.4048757170171;1132.5834395581048;1823.4345255986373;987.3692515779982;1763.9870992661258;1081.3592893008883;1985.5015403573627;1035.826863832409;1808.6928020565551;969.3958868894601
63;2.1;623.5;488.2166666666666;751.448251990308;521.3521114572517;764.491645244216;627.3017352185091;631.0174512701428;721.949897966364;799.163881748072;686.9379820051414;618.8682519280205;469.1963367609254;831.6714701601164;605.8672489082969;1102.5982074752096;566.8412471395881;984.9571039491602;565.7759116356483;1192.5098399246704;689.4170903954803;1107.8528240147957;461.8992744344857;1105.4838455476752;744.7337273443657;1256.5;561.0;1038.2570694087403;555.9691516709512;1488.5378855944891;490.88499550763703;1620.4505899705014;561.6050358196376;1546.8226795962794;745.4803746949007;1512.1180068625988;606.6869063603361;1371.806437675524;550.9432562828543;1608.9590102131742;665.7149907464528;1420.4908238969153;667.5266822855655;1796.2023197574797;699.489653354422;2026.8395989974933;539.7468671679197;1903.846989447548;481.0015518311607;1906.350093785926;556.3888182973317;1882.1699346405228;736.1699346405228;1794.0309319102678;586.4621009981223;2032.061120874829;582.1876586604178;689.4977406018652;1142.8566003268916;597.9120540019286;1081.8119575699131;801.0729895104895;1186.5752476689977;635.2628571428571;971.6059047619048;732.5478348439074;1058.7004028197382;858.9674190514577;1037.5362085180705;751.8032619775738;914.9601662353956;1213.5944627969168;961.8038907241361;1079.1092406876792;917.273758357211;1238.6676233890482;1075.7766897405593;997.7146175715968;1150.6232924207752;1003.6773778920309;1115.6956940874036;1147.3807753584706;1164.3267835015045;982.719794344473;1024.180912596401;1427.7852936227494;971.1405014302541;1596.487380172309;1094.9951462201188;1634.0268171773278;993.5130502299468;1510.405877517468;1030.237772297575;1518.3846680355919;1151.779945242984;1388.0538522012578;1067.6931014150944;1563.2023665048544;941.5764563106796;1928.6699141730458;941.3845975411738;1860.4616118264187;1148.7606103958035;1959.1692749920153;1132.5828276376023;1823.4782108945526;986.8339330334832;1763.9039284325165;1081.2724231816412;1985.914492753623;1036.4559420289854;1810.763496143959;969.3958868894601
64;2.13;623.09009009009;489.4504504504504;751.2872101073035;521.1524749048114;763.7982005141389;630.7689588688945;630.7674339300937;719.8949701619778;801.2442159383033;691.7920951156811;625.1092544987147;472.6635604113111;831.9219706678058;606.1547771607575;1105.7394267388254;564.1470234515936;984.3742012186059;565.9636647347303;1192.629811744872;689.4935843401704;1107.2006050733069;462.6720968117291;1105.8909626719058;745.0762933857236;1256.0;561.0;1031.3676092544988;564.2365038560412;1488.6144721233688;490.80419632265716;1620.5403420417583;561.6101143636554;1546.856370080209;744.687620468818;1512.2415202087332;606.8392654950031;1371.8332622298065;550.8769908987485;1608.3847029526858;666.4466737815724;1420.6028300058151;667.5506881178522;1794.5483143399808;697.0518755935421;2026.8125;539.7864583333333;1907.3203907203906;481.4227106227106;1906.4250753465942;556.4324894514767;1882.037037037037;736.2839506172838;1794.3455152765496;586.4469987228607;2031.8370539973287;582.7809578324747;689.7099405104585;1143.132316254078;598.1592954240858;1081.9217563341629;801.2825500910747;1186.7465209471766;635.5090892481958;971.1654334520873;732.6872669152904;1059.8927366364765;859.9934755088129;1035.5887622942837;751.8945434646654;915.024937460913;1213.7361766866015;961.8786591123702;1076.741148257864;912.4653688813654;1238.797477537809;1075.8937440705397;997.8508153746636;1150.7818064208627;1006.4717223650385;1114.9971079691518;1147.5547625341437;1164.3755396951271;981.3226221079692;1024.180912596401;1428.3293858907123;971.0086843737664;1596.8268614635397;1095.2859797513775;1634.2975196827085;993.5734327828094;1510.6137663398692;1030.2598039215686;1518.4562091503267;1151.9712418300653;1388.177361070417;1067.6972360582088;1563.2667667667668;941.6412412412411;1928.7415916627192;941.7014842886467;1860.6125431296934;1148.7409512211623;1959.5675403759597;1132.6597828964786;1823.7286899313501;987.3011060259344;1764.121008273409;1081.503595453491;1988.2395081529003;1037.8048650093556;1810.763496143959;971.4665809768637
65;2.17;622.3125;488.84375;750.2245698493358;521.2487296068467;765.8785347043702;623.8345115681234;631.5102856585746;717.1366871404894;799.857326478149;684.85764781491;627.1895886889461;474.0504498714653;828.9138367967562;601.0111505321845;1104.7694102502212;565.980207579049;983.1524940617577;566.1300870942201;1190.5810593066167;689.1980352409169;1117.4974068835454;454.4247996228194;1104.7793565245793;745.2499591703413;1254.5;561.0;1034.1233933161955;566.9922879177378;1488.0728882833787;490.43203148652736;1618.347307713636;561.2592469361725;1545.7740711146623;745.5995472100146;1510.7573451701542;606.3621327414922;1370.0365979381443;549.4405498281786;1607.1977375565612;666.0794871794872;1420.6187849066885;667.9762293965399;1791.3677273195344;692.0556070435589;2025.38;539.7766666666666;1910.2173452078032;481.6352841391009;1903.9710060699986;557.7790907916827;1882.2598870056497;736.1468926553672;1793.0102517255377;586.1808769792935;2029.9713563605728;590.0758213984835;687.6184671644065;1142.205698613439;596.6525754155551;1081.751898214652;799.3987553481136;1186.221314663555;634.0766409974331;968.9518701870187;732.6723756906077;1060.4447513812154;859.0081733136385;1034.000689315608;751.6962035286704;914.9384845620667;1212.186274509804;961.1353591160221;1076.3709748566387;912.0366122629025;1237.2591926099215;1075.4664387259313;996.6328398108163;1150.4422167386388;1006.4717223650385;1115.6956940874036;1146.1714205816554;1163.9878821774794;982.719794344473;1022.0851542416453;1426.6071553840757;970.6607038466035;1595.7227729315357;1095.6546391752577;1632.6792405381614;993.337671318999;1508.7906172839505;1029.8675132275132;1518.0;1151.5;1386.6513198281154;1067.523838755883;1561.5554848966613;941.5603603603603;1927.2286324786323;942.3691452991453;1858.1961179544605;1147.8794326241134;1957.706736157812;1132.6248038556378;1823.5540295660467;987.1717215069147;1762.725195931299;1081.1605802901452;1985.5682196339435;1037.7806433721576;1803.1709511568124;970.7763496143959
66;2.2;622.5376344086021;488.1182795698925;750.0643259866735;521.7044250811549;758.2506426735218;626.6082904884319;633.4469070459808;715.2447899437644;797.0835475578406;677.9232005141389;625.1092544987147;474.0504498714653;829.8040712468193;602.2208969465648;1106.2996211242557;565.548132683832;983.1906285714285;566.0417523809523;1191.1406838379273;688.9877491590098;1117.9386098427194;454.5200405885337;1104.6665810208974;745.0748544021925;1255.0;561.0;1031.3676092544988;557.3470437017995;1487.6601956358163;489.97110609480814;1618.4737274220033;561.3569239189928;1544.7644095122935;745.3280935106811;1511.0233890712088;606.4029796322342;1370.218924403856;549.2391341112802;1607.0621896248758;666.2209488883796;1420.8231624627067;668.1028614049362;1789.000710563714;685.8555187115111;2025.6633663366338;539.8052805280528;1911.246283255086;481.7431533646322;1904.4852651008846;557.5990070651136;1882.1547619047617;736.2738095238094;1793.2183454692554;586.203074433657;2029.9798503166378;590.4539435808865;687.9768102932376;1142.3899860363056;596.9511897498475;1081.7897091722596;799.8121674762896;1186.0695504664968;633.9814069388538;960.6303750559068;733.214899713467;1061.4383954154728;859.5801758108518;1034.359401838941;751.7168928404305;914.8664014974263;1212.5042224732397;961.3429616481093;1078.071981037924;912.9056886227545;1237.5795125980999;1075.4930666194607;996.7668116088583;1150.6315771732902;1005.7731362467866;1108.7098329048845;1146.5220195319698;1163.9886677722498;981.3226221079692;1022.7837403598971;1427.028311134175;970.6005304733898;1596.135719019218;1095.9412193505632;1632.7894276976845;993.3411970292703;1509.2367744177961;1029.941675356274;1518.4788950962134;1150.433581626319;1387.0099140111279;1067.2587759231158;1561.9377985462097;941.6255451713396;1927.589487691284;942.4214071856287;1858.553682212977;1147.8974527406758;1958.0596561065959;1132.5661524852103;1823.727006765405;987.4434540135308;1763.0429156429154;1081.2146601146599;1985.9064914992273;1038.2184441009788;1812.8341902313623;972.8470437017995
67;2.23;621.5;487.5;749.1116880975931;521.33522914606;762.4113110539845;627.9951799485862;633.1722823906939;716.8677296430003;798.4704370179949;682.0838688946016;622.3354755784062;472.6635604113111;828.3102872411489;599.9151636606546;1105.23547925608;569.0384835479256;982.10304576376;565.768166357452;1190.2640904311252;689.2680862250262;1116.4245562130177;453.76873767258377;1103.4089347079039;744.9875759978853;1254.0;561.0;1027.2339331619537;558.7249357326479;1487.6633744855967;489.8658436213991;1618.4173927338484;561.239848758836;1544.1046048109965;744.8262542955326;1510.2058302464166;606.2523218983196;1369.6080566140447;549.2781709308655;1605.9027709460565;666.115592720118;1420.030706314549;667.8675400291121;1787.831290555155;685.6558519586638;2025.5522875816991;539.1437908496732;1911.6556991774382;481.63924794359576;1903.476819017599;557.9592855266613;1870.0992907801417;736.1843971631205;1792.318083462133;586.1478619268418;2029.653584082856;590.4448078495503;686.9438478060755;1142.0837168865705;596.1975026014568;1081.6459243843217;798.9112054062548;1185.7824139556812;630.5853103487511;959.1235705751835;733.5174488567991;1062.8973124749298;859.1247661250615;1033.7839487936976;751.6077738515901;915.0684727129957;1211.504378093218;960.925980312177;1075.8850728516204;911.8377936366339;1236.7232497100651;1075.255386681316;996.055112278221;1150.3634649698683;1004.3759640102828;1110.107005141388;1145.7315769377624;1163.8046964490263;981.3226221079692;1025.578084832905;1425.9421605267842;970.1905439876608;1595.0934900666803;1095.6998006461813;1631.933294738196;993.2372314421716;1508.0903640256959;1029.6196288365452;1519.0103986135182;1149.0924321201617;1385.9253731343283;1067.1323590381426;1561.0059177964276;941.4938670109748;1926.4024638837186;942.2965523353718;1857.5421989051094;1147.728330291971;1956.898652107149;1132.5235170334981;1822.6240205349904;986.3284697829415;1762.0448651452282;1080.9107883817428;1984.6509205426355;1038.9001937984494;1806.6221079691518;972.8470437017995
68;2.27;622.5;488.5;750.6570418828483;520.1390330100007;764.491645244216;627.9951799485862;634.0151273037179;717.2590817087461;799.163881748072;689.0183161953728;621.6420308483291;472.6635604113111;830.960246174318;603.2007651363938;1107.415575377997;570.2447017144302;982.7855392156862;565.7208946078431;1191.1097177065592;689.2440006192909;1116.8262130801688;454.00527426160335;1104.2831386490604;745.0551041137634;1256.0;561.0;1038.2570694087403;564.2365038560412;1487.6176007202341;489.34803811238646;1617.943468807493;561.2819869543401;1544.5773175542406;744.8537804076266;1510.6759390969917;606.4640429903587;1369.9892164536045;549.0146969301678;1606.8040907638222;666.5582454458294;1420.7038091365052;667.8916226108174;1788.5461988304094;685.307992202729;2024.7843137254902;539.7764705882353;1912.0087572200484;481.8578349170859;1905.3377306949162;556.9952695049636;1876.7933333333333;736.4577777777777;1793.1644322567538;586.2406053219581;2029.3043751967261;592.6676109537299;687.5507881351664;1142.2564334995216;596.7543109300747;1081.7674134419551;799.570701226568;1186.1770423513076;631.5202769535114;958.6955709418617;733.6176887269783;1063.0246913580245;859.757640586797;1034.6885696821516;751.8735221772594;914.6654764738554;1212.4231270358307;961.2366992399565;1076.2929732868756;911.9705284552845;1237.4337198929527;1075.5313113291704;996.4168076144992;1150.4926541306006;998.7872750642674;1109.4084190231363;1146.2784181426296;1164.265392184425;982.0212082262211;1019.9893958868895;1426.8055459071436;970.5704527034849;1596.1042481641616;1095.915723011461;1632.5636582889056;993.2249936532114;1509.2105263157894;1029.812040181098;1522.5624755189972;1145.057579318449;1387.117617003883;1067.219803801349;1561.7223272421759;941.5567107750472;1926.9630519943018;942.2313924501424;1858.0330602907532;1147.8750645708803;1958.208882218887;1132.5815129787115;1821.8175633889919;980.9006905792619;1763.077444416894;1081.2594429291676;1994.7801418439717;1048.2583785287163;1808.6928020565551;972.8470437017995
69;2.3;622.0;488.0;749.9617912603828;519.5077645359335;764.491645244216;627.3017352185091;635.2422805353567;719.6954368215828;793.616323907455;683.4707583547558;624.4158097686375;473.3570051413882;829.7720769610262;601.3959875020555;1107.8708284255988;572.1202722156786;982.1826205023762;565.5484649619069;1190.5178626902764;689.0822719270994;1116.201479214486;453.5743432797755;1103.6207491800449;744.9832556533747;1254.5;561.0;1032.745501285347;558.7249357326479;1487.5179362267493;489.0560230292294;1617.5910054681397;561.1649369490012;1544.832578591586;744.5402638314629;1510.3544780074192;606.3164811870694;1369.7138364779873;548.9534416491963;1606.124648848222;666.6815153704149;1420.24026416122;667.8464052287582;1787.9088650830615;685.3083372147182;2024.9964157706092;539.6451612903226;1911.6845637583892;481.6280760626398;1904.4585227647096;557.3417012584832;1876.6819544364507;723.0645983213428;1792.6193509250834;586.1908805985239;2029.2586156964956;592.069794381697;687.1250693708693;1142.1113970031784;596.4157580744703;1081.6963587739149;799.2273081114744;1185.8483574653587;630.956926979925;958.5449481579527;733.7618483412323;1063.583728278041;859.3233800528133;1034.3063172862076;751.7590813217718;914.9518787594719;1211.7762823631156;960.905518620615;1076.1535106846925;912.0218054949847;1236.9583333333333;1075.3606115107914;995.9785403481013;1150.243736814346;994.5957583547558;1110.107005141388;1145.9657899752237;1164.1005336382696;986.9113110539846;1023.4823264781492;1426.250433576136;970.5010983928777;1595.6423018186865;1095.897195612939;1632.1457737073079;993.2014882655982;1508.5527192795857;1029.7421825143585;1526.3075353447018;1142.077248214546;1386.5478163035696;1067.1909583716886;1561.2087020648967;941.613253265908;1926.5525918022581;941.9929759046856;1857.4989876265468;1147.7477315335582;1957.3179171518882;1132.6628403482505;1818.5506934084754;976.6674401900657;1762.3394395650355;1081.2025094102885;1993.4583613916946;1050.1102132435465;1803.1709511568124;974.2275064267352
70;2.33;613.6347523994582;499.53918624506855;750.8937550689375;519.5102392538523;763.1047557840617;622.4476221079692;636.2665662650602;723.2985692771084;794.3097686375321;682.7773136246786;626.496143958869;474.0504498714653;830.5276453765491;602.4455036542738;1108.0272635476272;573.9456411982497;982.3187212579735;565.3385996143005;1191.0652602822886;689.041736227045;1115.5654301906234;453.38639876352397;1104.0690146750524;745.0900628930817;1250.5;562.0;1032.745501285347;564.2365038560412;1487.7871154542163;488.8685486789721;1617.9241520274002;561.2405259087393;1544.9839941555422;743.5273958955968;1510.6034725480995;606.4029928567704;1369.923839606914;548.8700535228569;1606.6090457021076;666.5926276738495;1420.7524157037637;668.0528414082032;1788.0189948263117;685.3560975609756;2024.8366013071893;539.5653594771242;1911.57412167952;481.82262210796915;1905.054767533491;557.1421723141581;1876.5087260034904;723.0373763816172;1793.1274451097802;586.3296407185629;2028.8811369509044;592.677863910422;687.4294064748201;1142.2901179056753;596.8975288745635;1081.6827155519743;799.6083447540733;1186.1024059692402;631.3661774982529;958.6545180884802;733.789924332935;1063.9924332935086;859.5358009708738;1034.4848300970873;751.7471644612476;914.7861531190927;1212.2768999247553;961.1898312372352;1076.243461927467;912.0264412657131;1237.5108019255606;1075.5085123869906;996.1874408433695;1150.615522699827;993.1985861182519;1105.9154884318766;1146.3683963150968;1164.2694115435231;984.1169665809769;1024.180912596401;1426.872852233677;970.6323024054983;1596.2637765332227;1096.0105095761596;1632.4986737400532;993.280914487811;1509.168207282913;1029.8537114845938;1529.578431372549;1136.923777961889;1386.9728588661037;1067.2138118214716;1561.7331259720063;941.5678589942975;1926.8260570050804;942.4988375096874;1857.745857163807;1147.7461504619446;1958.1312636165576;1132.6661764705882;1818.0842580504784;976.2964534377719;1762.8923942284177;1081.1855384364553;1995.0685472496473;1052.823695345557;1808.6928020565551;974.2275064267352
71;2.37;613.3285831574009;499.83145672061926;750.8701468517401;519.545866022933;761.0244215938303;629.3820694087403;634.8852223816356;724.2192730750837;793.616323907455;684.1642030848329;624.4158097686375;473.3570051413882;829.9737915881983;601.2675768989328;1108.2339468302657;573.6008764241893;981.7805879334359;565.167656330181;1190.627462929108;689.014066626041;1115.2300399201597;453.0608782435129;1103.8046379713046;745.0632298965631;1243.2103365384614;568.7916666666666;1034.1233933161955;568.3701799485862;1487.7249436936936;488.51097972972974;1617.4019315673288;561.2198675496688;1545.9529539088362;743.3135981665394;1510.4301008533746;606.2776829583656;1369.539210432297;548.9976777420507;1606.4606873822975;666.056183301946;1420.3774928774928;667.9579432912766;1787.4880795670615;685.2373116864121;2024.7968253968254;539.5619047619048;1911.8318810866222;481.7543140269947;1905.037912358444;556.5957656326932;1876.0095116411128;723.1517603634298;1792.619750853928;586.272654209363;2028.844733984799;592.3800217155266;687.1794526693585;1142.2071681371815;596.5552190591561;1081.5665926374588;799.4107399833371;1185.8217829281223;631.0173633440514;958.4654340836013;733.7545304777594;1063.1532125205931;859.2837977296181;1034.569040247678;751.5569048731122;914.8425190720847;1211.9788189987164;961.1190629011553;1076.0438095238094;912.0454212454213;1237.293101428906;1075.2785195596157;995.6773157705035;1150.5516563452275;991.8014138817481;1110.80559125964;1146.1573656520104;1164.1561443066516;992.5;1022.7837403598971;1426.402500710429;970.5741403807899;1595.9063014827018;1096.010708401977;1632.2475563909775;993.202192982456;1508.6509098514955;1029.6668061075088;1531.3961869618695;1133.7911439114391;1386.605024213075;1067.1113801452784;1561.5270646458398;941.5720177337869;1926.581347681271;942.1793492185499;1857.4074807480747;1147.6518518518517;1957.4473883831815;1132.643368010403;1818.382534227895;976.3782796050837;1762.386578062187;1081.0894248912953;1995.199823866138;1053.90154117129;1808.0025706940874;971.4665809768637
72;2.4;613.7146208869814;500.0311301859799;754.7834190231363;512.883354755784;762.4113110539845;621.754177377892;634.9932299359921;725.6502954209749;791.5359897172236;684.85764781491;620.9485861182519;475.43733933161957;831.2670959828273;603.1042624961667;1107.1692028985508;575.3734903381642;982.2243961871998;565.4643445853937;1191.1946670624318;688.8317997427524;1114.102525252525;452.7083333333333;1104.612651572967;745.194691766302;1244.7272412599514;567.5998615437867;1036.8791773778921;560.1028277634962;1487.8185396022207;488.2438681565816;1617.6712726873936;561.3593244502933;1545.100607742106;743.1540494120756;1510.5372203319928;606.4361274358181;1369.9963991769548;549.1871570644719;1606.914827995255;666.4895215500197;1420.6860769695747;667.7803076096446;1787.7213909077952;685.1748610517315;2024.8366013071893;539.5653594771242;1912.1160456014973;481.92343032159266;1905.2466124661246;557.3977321352161;1875.8197865353038;722.9627805145046;1793.0333233562806;586.2607003891051;2027.525244514935;594.8892413428496;687.4820375600812;1142.2292750607005;597.1113984483787;1081.4428751409057;799.7603417266187;1186.0304256594723;631.4414528560869;958.4062401013621;737.7181694608065;1063.4106630418364;859.4888477746941;1034.7274128893;751.7059696827629;914.6945616502578;1212.3677312362915;961.2015192852939;1076.1646412037035;912.0044849537036;1237.6502968470804;1075.400599458182;996.0423440085661;1150.6519354943377;994.5957583547558;1110.80559125964;1146.4454932444937;1164.1481584305016;991.8014138817481;1019.9893958868895;1427.1342109762352;970.363879865504;1596.4959299116997;1096.1410733995583;1632.5535213898747;993.1926022790958;1509.275228717089;1029.8151407221173;1531.6276508494432;1134.025424721734;1387.0391744314195;1067.1051998797716;1561.5769968696352;941.738867009997;1926.6315255955399;942.4126541645547;1857.9526311948032;1147.8177505291583;1957.8959004078126;1132.784878729341;1818.3866407683176;976.0967950793137;1762.8812510049845;1081.2383823765879;1989.1909758656873;1062.5050717033928;1807.3123393316196;974.2275064267352
