Frame;Time;X_Arena0_3A_HSB_5;Y_Arena0_3A_HSB_5;X_Arena0_3A_HSB_6;Y_Arena0_3A_HSB_6;X_Arena0_3A_HSB_7;Y_Arena0_3A_HSB_7;X_Arena0_3A_HSB_2;Y_Arena0_3A_HSB_2;X_Arena0_3A_HSB_4;Y_Arena0_3A_HSB_4;X_Arena0_3A_HSB_1;Y_Arena0_3A_HSB_1;X_Arena0_3A_HSB_3;Y_Arena0_3A_HSB_3;X_Arena1_3A_HTA_7;Y_Arena1_3A_HTA_7;X_Arena1_3A_HTA_3;Y_Arena1_3A_HTA_3;X_Arena1_3A_HTA_1;Y_Arena1_3A_HTA_1;X_Arena1_3A_HTA_6;Y_Arena1_3A_HTA_6;X_Arena1_3A_HTA_4;Y_Arena1_3A_HTA_4;X_Arena1_3A_HTA_2;Y_Arena1_3A_HTA_2;X_Arena1_3A_HTA_5;Y_Arena1_3A_HTA_5;X_Arena2_3A_ControlA_1;Y_Arena2_3A_ControlA_1;X_Arena2_3A_ControlA_4;Y_Arena2_3A_ControlA_4;X_Arena2_3A_ControlA_3;Y_Arena2_3A_ControlA_3;X_Arena2_3A_ControlA_6;Y_Arena2_3A_ControlA_6;X_Arena2_3A_ControlA_2;Y_Arena2_3A_ControlA_2;X_Arena2_3A_ControlA_7;Y_Arena2_3A_ControlA_7;X_Arena2_3A_ControlA_5;Y_Arena2_3A_ControlA_5;X_Arena3_3A_CMB_1;Y_Arena3_3A_CMB_1;X_Arena3_3A_CMB_4;Y_Arena3_3A_CMB_4;X_Arena3_3A_CMB_5;Y_Arena3_3A_CMB_5;X_Arena3_3A_CMB_3;Y_Arena3_3A_CMB_3;X_Arena3_3A_CMB_2;Y_Arena3_3A_CMB_2;X_Arena3_3A_CMB_7;Y_Arena3_3A_CMB_7;X_Arena3_3A_CMB_6;Y_Arena3_3A_CMB_6;X_Arena4_3A_CMA_1;Y_Arena4_3A_CMA_1;X_Arena4_3A_CMA_2;Y_Arena4_3A_CMA_2;X_Arena4_3A_CMA_6;Y_Arena4_3A_CMA_6;X_Arena4_3A_CMA_3;Y_Arena4_3A_CMA_3;X_Arena4_3A_CMA_5;Y_Arena4_3A_CMA_5;X_Arena4_3A_CMA_4;Y_Arena4_3A_CMA_4;X_Arena4_3A_CMA_7;Y_Arena4_3A_CMA_7;X_Arena5_3A_ControlB_2;Y_Arena5_3A_ControlB_2;X_Arena5_3A_ControlB_6;Y_Arena5_3A_ControlB_6;X_Arena5_3A_ControlB_3;Y_Arena5_3A_ControlB_3;X_Arena5_3A_ControlB_4;Y_Arena5_3A_ControlB_4;X_Arena5_3A_ControlB_5;Y_Arena5_3A_ControlB_5;X_Arena5_3A_ControlB_7;Y_Arena5_3A_ControlB_7;X_Arena5_3A_ControlB_1;Y_Arena5_3A_ControlB_1;X_Arena6_3A_HTB_6;Y_Arena6_3A_HTB_6;X_Arena6_3A_HTB_7;Y_Arena6_3A_HTB_7;X_Arena6_3A_HTB_3;Y_Arena6_3A_HTB_3;X_Arena6_3A_HTB_4;Y_Arena6_3A_HTB_4;X_Arena6_3A_HTB_1;Y_Arena6_3A_HTB_1;X_Arena6_3A_HTB_2;Y_Arena6_3A_HTB_2;X_Arena6_3A_HTB_5;Y_Arena6_3A_HTB_5;X_Arena7_3A_HSA_6;Y_Arena7_3A_HSA_6;X_Arena7_3A_HSA_4;Y_Arena7_3A_HSA_4;X_Arena7_3A_HSA_5;Y_Arena7_3A_HSA_5;X_Arena7_3A_HSA_2;Y_Arena7_3A_HSA_2;X_Arena7_3A_HSA_1;Y_Arena7_3A_HSA_1;X_Arena7_3A_HSA_7;Y_Arena7_3A_HSA_7;X_Arena7_3A_HSA_3;Y_Arena7_3A_HSA_3
64;1.07;693.1832289235556;783.8187773819759;681.7101449275361;597.1449275362319;771.0628930817609;695.625786163522;854.3646161934804;593.8921661409042;817.2322330751094;822.3804311215897;745.5;582.0;870.863846756391;699.2330698568682;1145.802382172131;682.9920167349726;1294.6836531811894;662.7863070539419;1094.008997429306;857.724293059126;1027.5359774964836;730.9502109704641;1168.1542416452444;844.3888174807198;1214.5500896746091;636.43428132206;1114.2789203084833;832.1201799485862;1469.6969696969697;623.3030303030303;1622.926210396379;853.6436702784255;1695.6688430003037;751.659631541654;1449.2229975287105;669.2871056839657;1645.3137447589097;657.4753013626834;1575.3033033033032;749.7098150782361;1455.6520872017054;794.1974417165256;2004.8779946975174;571.0951072547601;2005.2483052183509;829.818750328446;2002.7442159383033;722.8804627249357;2126.2865497076023;786.735484544695;2120.3983353968906;627.9847984592103;2018.4301712779973;716.4193210881191;1931.6814863008744;631.5314826863298;702.0856470336489;1028.5319638367303;820.5813355569453;990.406782016538;647.8802040253653;1110.724473853506;879.4887234702467;1161.5906774779564;672.7050048794089;1228.0182629304336;732.0087027468045;1296.645997643006;770.3003499367136;1132.795845432209;1279.8720250237998;1155.074754068634;1074.9914372147873;1050.7517817771625;1225.5993622761835;1273.5326956095166;1113.717923214641;1300.616471056296;1039.2257379895814;1198.0320920959546;1168.3171882762047;1153.9488946845504;1257.7886977886978;1057.3683683683682;1465.9849200430856;1088.9914657386691;1546.9988099102022;1185.4648382559774;1641.189683860233;1265.9129783693843;1534.87087517934;1293.8787661406027;1604.960275733146;1085.643007360673;1688.5667592394786;1135.6390372427543;1424.3632092784262;1233.5418777068192;1891.0508211273857;1126.1632046160673;2028.5813341135167;1313.6441388726348;1938.0762205326828;1280.2881461292018;2081.271371199082;1089.8483075157774;2017.4023136246788;1106.3332262210797;2004.4481704865298;1177.8528347406514;2127.4917954436833;1209.7091498061707
65;1.08;693.220913107511;783.9290214367534;679.0;595.5;770.608024691358;695.5493827160493;854.3735009164702;593.9983241686305;817.2548887768252;822.4031489886255;745.5;582.0;871.0103769589157;699.3070026824792;1145.9032740000853;683.0398258419772;1294.7074415185714;662.7299260604489;1096.6760925449871;858.7911311053984;1027.3523039793456;730.9413481506425;1167.0874035989718;843.3219794344473;1214.6091177983537;636.4510030864197;1113.745501285347;829.986503856041;1470.7152428810718;625.5801926298158;1623.0301489117983;853.7007560137457;1695.8577702875236;751.8161483070323;1448.9789981552433;669.2768553994607;1645.1902910104347;657.5792339101691;1575.2820979232984;749.3966954676367;1455.738555372807;794.2911869517543;2002.7442159383033;569.3329048843187;2005.1843804125335;829.8441190363723;1995.0668380462726;730.5578406169666;2126.076296525415;786.5638725641819;2120.4397235905853;627.8927203065133;2017.9712210762157;716.1212964036002;1931.7376086956522;631.4642028985506;702.0585342639594;1028.8308481387478;821.2134224562825;991.3233407602457;647.9095087090399;1110.7309619008226;879.520136307311;1161.6224995574437;672.7655115169122;1228.1614442830462;732.1174568965517;1296.7323096264367;770.3291629431039;1132.7467977360736;1279.957909489579;1155.1688593516885;1074.9676941164444;1050.8157235597812;1225.6522870043189;1273.5096191597956;1113.9952986359422;1300.802940007946;1039.0388040712467;1197.96393129771;1168.3563411896746;1153.8793490460157;1257.799308588064;1057.4657933042213;1466.1248814677385;1088.9106575963717;1546.8023059770487;1185.6072768804047;1641.233388704319;1265.8263565891473;1534.9656155353643;1293.8934616069837;1604.9530894451252;1085.6906470622555;1688.5136635054444;1135.4456621004565;1424.3691078366687;1233.5891063705005;1891.1103414590825;1126.1594511788996;2028.3099590450504;1314.0032963739886;1938.0661409796892;1280.1399283154121;2081.559173669468;1089.9969654528477;2025.0867609254499;1108.4289845758356;2004.390505725191;1178.0098600508904;2127.5766740952986;1209.7230181470868
66;1.1;693.2119947635412;783.8441335297006;678.7777777777777;595.7555555555555;772.4848484848484;694.9567099567099;854.3559206023272;593.8412046543464;817.2139654785922;822.293151759695;745.5;582.0;870.9968146103207;699.1691087987541;1145.9312785096133;682.9638061133137;1294.7684210526315;662.6554039419536;1094.008997429306;855.0571979434447;1027.0785505289218;730.9774926851226;1168.1542416452444;843.3219794344473;1214.5440723633565;636.1998332050294;1112.6786632390745;829.4530848329049;1469.2301113762926;624.9488862370723;1623.1316126670326;853.6792970895112;1695.7149456797642;751.6674789318712;1449.4159351224814;669.6297968397291;1645.0854306756323;657.5471021453731;1575.2267499773611;739.6185819070905;1455.7684745995737;794.1671134941912;2005.6260093093947;572.1302365346253;2005.2488559255169;829.7734995528904;1997.1606683804625;717.9948586118252;2124.571491957848;784.3954520244037;2120.403251037203;627.9275658028973;2019.001406799531;716.5621727237202;1931.7684682729177;631.3502640908762;701.6219421399702;1028.8902893001489;821.2860615883307;991.1901674770393;647.8820470339177;1110.5645450780064;879.4948207171315;1161.5235059760955;672.7037113686533;1228.2302014348786;732.0424129020761;1296.6712109061748;770.3805382099315;1132.7343146000594;1279.888723028905;1155.114081512643;1075.0711829612521;1050.6320246343341;1225.5536415390654;1273.4553886925796;1113.9972189884877;1300.8426464881645;1039.129868511248;1198.0452421013274;1168.389263000374;1153.7645591719665;1257.7182149362475;1057.4478142076503;1466.0620356612185;1088.8920257553243;1546.8962637600996;1185.458814597907;1641.236202726473;1265.889072119613;1534.5754739620827;1293.7155627549796;1605.1828679156356;1085.5220336985979;1688.497517656108;1135.3838193133347;1424.400913847741;1233.4328985186824;1891.071964151027;1126.1068814055636;2028.50494080814;1313.9056843753056;1937.8865594485928;1280.004834386368;2081.425134152674;1090.0429288558075;2019.4980719794344;1103.538881748072;2004.229925855813;1178.1923016248618;2127.6214903947644;1209.6767996622334
67;1.12;693.2680188485965;783.9445195656627;678.0;595.0;772.8177777777777;695.0488888888889;854.426833724876;594.0409292612894;811.6801273306048;823.1175079581627;745.5;582.0;872.7516698987287;703.3239603533721;1145.979584878319;683.0897583429229;1294.8919937613725;662.7485919764317;1100.4100257069408;857.724293059126;1026.7789234436498;730.7801430234492;1162.8200514138816;842.2551413881748;1214.6094140249759;636.3367275056036;1115.8791773778921;832.1201799485862;1467.6383678841723;626.1010200723922;1623.2707591120854;853.7127980268567;1695.752870059941;751.6102814182667;1448.5143640060105;669.6328118094227;1645.215716586151;657.610499194847;1573.895424836601;732.4379084967319;1455.8561461112251;794.3220466516177;2005.8072006016168;572.3602180861064;2005.3223836597176;829.7331017056223;1998.5565552699227;720.0886889460154;2124.805489964581;785.621408894136;2120.533769954973;627.8096602537863;2018.848551479381;716.6464915326158;1931.7445023148148;631.5222800925926;701.6958260961102;1029.079162061161;821.2918127448959;990.27029628102;647.9414146992498;1110.7069814533572;879.5302268114023;1161.612567293266;672.6494429635704;1228.492310846832;732.0932270916335;1296.7030544488712;770.5070265447246;1132.7357424343816;1280.019250804004;1155.0744666394892;1074.9865894544346;1050.7390023366859;1225.5972487394133;1273.549860478778;1113.9101279384886;1301.0398310959852;1038.961847765102;1197.920827878561;1168.5257725548715;1153.7718709196045;1257.7284252467625;1057.6374173684687;1466.0896469328059;1088.9417047748525;1546.490189576079;1185.8654728347979;1641.673255617503;1265.5824182012727;1534.7768053819132;1293.770494731202;1604.9754515167456;1085.623589923432;1688.508633243187;1135.2920740586644;1424.3861502347415;1233.656103286385;1891.1297258874226;1126.1622017859522;2040.6848496407908;1319.992307203255;1937.8851448236305;1279.9144441258004;2081.6917675969808;1090.0735474811304;2021.5938303341904;1107.0318123393317;2004.1474537037036;1178.280324074074;2127.6530482977037;1209.721034573766
68;1.13;693.2872104484968;783.9838179727287;673.0912539045069;599.7333779562695;774.26;694.6666666666665;854.4384148891677;594.0070577164366;811.2412155745488;823.1821462488128;745.5;582.0;872.0622872702519;702.5713637395053;1146.0104752171692;683.0906148867314;1295.0078675485236;662.6833527860632;1096.1426735218508;863.5919023136247;1026.564706528304;730.7863613902158;1167.0874035989718;839.0546272493573;1214.776510832383;636.4503990877993;1117.4794344473007;830.5199228791773;1464.5;616.0;1623.4197395476353;853.7501941969384;1697.6893109742184;751.8939082819986;1451.3030303030303;683.6969696969696;1645.7398247322299;657.7884453099642;1573.5;732.3095238095239;1455.8758116328343;794.3153578019275;2006.1283309957923;572.6249649368864;2005.2470767133343;829.8080855749567;1997.1606683804625;717.2969151670951;2124.34604737004;784.8786014559622;2120.498386446148;628.0311953744789;2018.8748545911665;716.8134263949867;1931.7764518695305;631.5154408042235;701.3995567516226;1029.211228958894;821.334287661895;989.9443081117927;647.9324591672417;1110.6987807683458;879.5563042233672;1161.5832122253048;672.6674865067978;1228.4869850379175;732.2365648517042;1296.653652058433;770.531463342238;1132.8002374591865;1279.9802857659613;1155.0701754385964;1074.988262195122;1050.7028963414634;1225.5545614549721;1273.5749486652978;1113.7037644201578;1300.8848816029144;1038.9003653476993;1198.0133754412038;1168.5070571410806;1153.6981284586209;1257.6777777777777;1057.6803974706413;1466.1791888435037;1088.7671328959855;1546.4325271059215;1185.8846260772866;1641.5727888870217;1265.6885677477173;1534.9956380783965;1293.8417919245505;1605.0934130332862;1085.6335560243788;1688.4217239251184;1135.1333059041349;1424.3922043602731;1233.6669602877485;1891.1243058332223;1126.1528721844595;2040.8626490897677;1319.986377903327;1937.8113099498926;1279.7701264614648;2081.6832196770997;1090.063006353092;2024.388174807198;1108.4289845758356;2005.3210943124548;1176.9570914326853;2127.6956567573266;1209.841239721695
69;1.15;693.175867863437;783.8940530349604;671.2447028423773;600.0317829457364;772.7105263157895;694.8684210526316;854.488688973064;593.9489688552188;811.1155632984901;823.1296941540844;745.5;582.0;871.8598523566155;702.0788188529244;1146.0150835362988;682.9754732299277;1295.0661571015244;662.7216392451526;1100.943444730077;862.5250642673523;1026.4520472657323;730.7365759824127;1162.2866323907456;841.7217223650385;1214.8010355496622;636.3565069141883;1118.5462724935733;829.4530848329049;1471.0;632.0;1623.5931656995485;853.9173804918486;1697.8540447504304;751.9820424555363;1454.3055512761257;654.5238535408;1644.647335811648;656.2545229244114;1572.5;732.0;1455.8753022452504;794.2207253886011;2005.9753068999576;572.8857062226612;2005.4424643852178;829.8520738053935;2001.3483290488432;731.9537275064267;2121.4670374948496;784.7632880098887;2120.5015278060705;627.7129761662253;2018.5642726012513;716.9139784946236;1931.9627876962788;631.3532659353265;701.2413010190611;1029.2674903637994;821.826631818791;990.1123843988742;647.8996862310815;1110.687569213732;879.4952470210202;1161.9847369125719;672.7018842069201;1228.4248715313463;732.170244721265;1296.535736372471;770.5497192671394;1132.849586288416;1279.9977355072463;1155.1211503623188;1075.2128581625368;1050.51687570103;1225.6047892438294;1273.5482604642032;1113.681693989071;1300.725231646472;1038.8898803990828;1198.0671128462538;1168.586923941551;1153.5781191457475;1257.7154538772509;1057.6776001470048;1466.15808793203;1088.850903241772;1546.3521087525767;1185.9531450220068;1641.7732323232324;1265.6955106621772;1535.1487559555321;1293.867831304041;1605.0813597266406;1085.7098503593731;1688.4621693664137;1135.180575490397;1424.489842317565;1233.558049138247;1891.24277970319;1126.09895139074;2040.8098084586707;1319.194176629387;1937.9488132685158;1279.8751310647222;2081.5614739783446;1089.8147630690416;2022.991002570694;1109.1275706940874;2004.2854728432048;1178.0165168625642;2127.562941707848;1209.628354322759
70;1.17;693.1657440439578;784.1038258088325;669.0759734093067;599.9730927508705;776.4259259259259;694.2037037037037;854.5030878859858;593.9086302454474;810.9625840397545;823.1737308779109;745.7843137254902;582.6274509803922;871.8659444820582;702.1341683592868;1146.0895598771751;682.9979955646537;1295.14873993245;662.6903091712134;1094.5424164524422;852.3901028277635;1026.2776951468077;730.5692172092766;1167.0874035989718;838.521208226221;1214.832356832357;636.3388773388773;1111.611825192802;829.986503856041;1478.0;630.0;1623.492627807634;853.9312847365761;1698.1058727664279;751.6921017402944;1454.3490742069757;653.8353667288646;1645.0641348692102;655.1021118310534;1572.2898550724638;731.8405797101449;1455.9096373056996;794.1917789291882;2006.2107508928157;572.9334910254627;2005.596619123085;829.7951399894347;2001.3483290488432;727.0681233933162;2120.679548600021;783.6426061961034;2120.5704933522306;627.7620975906054;2018.6098864395458;716.2223706672604;1932.0128040057223;631.3345493562232;700.9202004219409;1029.4875;821.7400770712909;989.8141939627487;647.9279266832458;1110.6807129041172;879.5285113912851;1161.6994470249942;672.7532797582252;1228.4335462600454;732.3717576716784;1296.4502769717753;770.6350822817504;1132.8363958379455;1280.0105201106423;1155.1138167142792;1075.2664627930683;1050.5523445463812;1225.6035598705503;1273.5744826909875;1114.2498461917066;1301.0314384151593;1038.8103267247236;1197.986597492434;1168.6533834586467;1153.4884085213032;1257.7102288392612;1057.616211745244;1465.7601951463598;1088.8724460011674;1547.1380829572317;1185.5120352460776;1641.9187608927866;1265.7045595097543;1535.3526654950203;1293.9179261862917;1605.1064430714916;1085.6980876728448;1688.478370461203;1135.1889093262482;1424.588632196553;1233.3978731206453;1891.2406395736175;1126.0909615811681;2041.0594972758788;1319.1342867756316;1938.0302382986802;1279.908620525966;2081.499332288219;1089.7755327178772;2018.7994858611826;1104.936053984576;2004.1514058036382;1178.0518718989626;2127.4694873018398;1209.7606701659508
71;1.18;693.1005902606985;784.1359649122807;667.3861271676301;602.540655105973;776.1466666666665;693.8533333333332;854.4377136246516;594.0305516117159;810.831830084376;823.3850257007078;745.7843137254902;582.6274509803922;871.8158305462653;702.2297658862876;1146.1180200885256;683.0527323799796;1295.254095880344;662.7609475640859;1093.4755784061697;859.3245501285347;1026.2519844528383;730.7017025236764;1166.5539845758353;836.9209511568124;1215.1850679575498;636.6777757090548;1115.3457583547558;831.0533419023136;1474.5321336760926;632.6452442159383;1623.6305946144655;853.9773458321845;1698.2385734072022;751.8341412742383;1454.3899491094146;654.0414849145765;1643.8668207681364;654.5360953058322;1572.5;732.5;1455.8416839199447;794.2548654244306;2006.2684810421026;572.751011863224;2005.5582977376998;829.8732268101038;1995.0668380462726;728.4640102827764;2120.3456306453368;782.0586570899989;2120.4379821560337;627.6553297108741;2017.6120071684586;716.4160573476702;1932.0022860408628;631.3671238748393;700.5160540768906;1029.636142796789;822.4929731702865;989.8631137068808;647.8919863832919;1110.7572453767596;879.4907419682708;1161.861505148261;672.7255345394736;1228.5006853070174;732.1646732535967;1296.711735136072;770.6216275984078;1132.90940586761;1279.93422958537;1155.1619138149554;1075.2672264631042;1050.6065648854963;1225.5991958419143;1273.6541139550848;1114.2830188679245;1301.076302361457;1038.8402764920077;1198.12078010245;1168.6204260651627;1153.5271303258144;1257.7468331021728;1057.745538603791;1465.7387185240589;1088.9744037230948;1547.1887219259977;1185.497226261647;1641.9401463963964;1265.714864864865;1535.1033792535027;1294.0138349228775;1605.0998296022092;1085.7671426053234;1688.4810066476732;1135.2373490706823;1424.5452611502346;1233.541446596244;1891.2513755768546;1126.1307241746538;2041.2563105597726;1319.185521199778;1938.04756501182;1279.9089834515364;2081.510580165097;1089.8547843274036;2027.8811053984577;1107.0318123393317;2003.9571845368341;1178.1471188913201;2127.561074961646;1209.6625932391685
72;1.2;693.0685925015366;784.2681417742266;665.7794316644114;605.1930536761389;776.5;693.5;854.4973937766546;594.1922813668193;811.0844495107817;823.8167569108008;746.0;582.85;871.7646734941085;702.1884153727563;1146.1178670065858;683.1239005736138;1295.1740965671704;662.8164276176939;1096.6760925449871;861.4582262210797;1025.8627864245568;730.4882187635105;1161.7532133676093;839.0546272493573;1215.2703703703703;636.8942592592592;1108.9447300771208;831.5867609254499;1479.982005141388;625.8329048843187;1623.5813075506444;854.0416666666666;1698.2742009922692;751.8603322949117;1454.8928035660708;653.6425785435686;1644.876312511123;654.7240908821261;1572.0;732.5;1455.895505927764;794.317893575958;2006.4039677047288;572.7100346020761;2005.409329140461;829.9085429769392;1998.5565552699227;720.0886889460154;2121.709483917675;780.707622298066;2120.4364460441243;627.7297207225221;2017.4072543617995;716.3450942996398;1931.953370465581;631.4383033419023;700.3070646451885;1029.803011160244;822.9058775174681;990.020550760378;647.8920813857575;1110.8133076711576;879.5140240161276;1161.897361731966;672.78947008547;1228.6337094017094;732.1438403903118;1296.8985886042865;770.7332156776233;1132.9558055739392;1280.0332159942232;1155.2972289917861;1075.3367269411945;1050.6280200577419;1225.5898227054558;1273.735184641003;1114.2466405042217;1301.0864549887024;1038.837206442887;1198.3313660395918;1168.6188075678367;1153.7150236494895;1257.6881005173686;1057.966463414634;1465.5420993369198;1088.9956628716793;1547.094946236559;1185.608064516129;1642.0906329113925;1265.8113080168775;1535.1469146737525;1294.0094478889873;1605.1300253104948;1085.8205897933958;1688.4942459115687;1135.2686587253515;1424.601463593121;1233.5737285034759;1891.2580716693276;1126.1083466382827;2041.0806063967461;1319.3741911628767;1938.1348788697671;1280.070355094107;2081.5252489952823;1089.8312074087016;2019.4980719794344;1108.4289845758356;2004.3913337389304;1177.2745217332522;2127.547192732266;1209.728938889769
73;1.22;693.0175697260106;784.2106319367654;668.140350877193;611.5987240829346;776.5;693.5;854.4013168208184;594.1579662434028;812.4081108829569;825.8806468172485;746.0;582.85;868.8564140848574;700.8979718800547;1146.0839051249468;683.1939432443879;1295.094109565516;662.7785935085008;1094.008997429306;858.2577120822623;1025.7270383499838;730.5367923514877;1164.9537275064267;840.1214652956298;1215.1565338923829;636.0372276221332;1104.904255319149;837.1808510638298;1479.982005141388;634.6889460154241;1623.5875823315369;854.0646676799779;1698.2842836007737;751.9611357687493;1454.8993585764533;653.9974756879784;1644.0234676007005;654.4640980735552;1572.0;732.5;1455.6578965399108;794.3286056868791;2006.397266556595;572.5742524307466;2005.0780973220797;829.9645722621652;1997.8586118251928;726.3701799485862;2119.1343717549325;782.7858774662512;2120.359424920128;627.7485356762513;2018.9635157545601;716.5615401254597;1931.857091741806;631.492700729927;700.2041440041439;1029.9237503237503;823.207116945932;990.0347786030977;647.8576460363203;1110.8724212067152;879.433398821218;1161.9945426762713;672.7284529635671;1228.686378466558;731.2207219371679;1297.380142227023;770.6692307692308;1133.0295238095237;1279.8820262765814;1155.263262449772;1075.2055412044774;1050.5948437420857;1225.5440607396522;1273.6732794513837;1114.7052711018227;1301.1332288401254;1038.8786987686087;1198.3910433131164;1168.4936472346785;1153.705779770802;1257.5161883738042;1058.0103016924209;1465.4647071086094;1088.9368772149257;1546.8800904977375;1185.686920922215;1641.95431329629;1265.8205646292865;1535.118489583333;1293.9279711174242;1605.1276207302708;1085.858362779741;1688.4826360954678;1135.176454813623;1424.4927186242223;1233.5497255762898;1891.187602463556;1126.0822810049183;2041.1299046239283;1319.4681878546419;1938.1102731929425;1280.0653101878202;2081.4966427278564;1089.8230279675365;2024.388174807198;1107.7303984575835;2004.2120203602192;1176.4984338292875;2127.67162055336;1209.6954940711462
74;1.23;693.0122410546138;784.1077130926062;669.6944673823286;619.375997797963;779.6301369863014;694.538812785388;854.3734030197444;594.0275050153099;812.5506012024048;826.1624081496325;745.7843137254902;582.6274509803922;868.5163230240548;700.9046391752578;1146.1289748155687;683.0628762825404;1295.04386754059;662.665252966628;1099.8766066838048;858.2577120822623;1025.5806921086676;730.3236308753773;1168.1542416452444;839.5880462724936;1215.136398614852;635.7704886494806;1105.2424242424242;835.1212121212121;1473.1696658097685;637.413881748072;1623.4454244762956;853.9872748989342;1698.5218294051626;752.2267115600448;1449.264822419134;673.5830992003458;1644.9142638127246;654.6604162981307;1568.7777777777776;728.7555555555555;1455.7505141916906;794.2594268476621;2002.0462724935733;567.9370179948586;2005.1502457901893;829.8683192134713;1996.4627249357327;722.8804627249357;2117.599070693661;783.4930855183095;2120.2821782178216;627.8400660066006;2019.9130085750774;716.5367268746579;1931.8637469586372;631.4458995276943;699.3504463106743;1030.2765541646859;823.3884002989021;989.8621601425532;647.8573857110039;1110.7074661153226;879.4485396991954;1161.857555089192;672.703015451637;1228.6539377850384;731.3672116257947;1297.2603996366938;770.7145167217934;1132.9055494303564;1279.766453485735;1155.226425363995;1075.2168294668293;1050.444139194139;1225.47536019536;1273.6483028083028;1114.4171754171753;1301.02035002035;1038.7681293587607;1198.304079491452;1168.5017537266692;1153.5529249655517;1257.4646380820652;1057.8848317196864;1465.4430685845318;1088.8617052324369;1547.0051463493085;1185.5440656159537;1642.2020458912625;1265.7123883802417;1534.909782416416;1294.0100241759537;1604.9690594059407;1085.7921381423855;1688.4914538507942;1135.1519538843086;1424.5222541013757;1233.4072684469947;1891.1445537534341;1126.0572542763448;2041.074040767386;1319.6681654676258;1938.1637128408713;1280.1249586464387;2081.5274180375686;1089.7215610780538;2028.5796915167095;1107.7303984575835;2004.1511961722488;1176.3496650717702;2127.7284882806357;1209.5973991924911
75;1.25;693.0130550439942;784.3041129527318;669.2742523705325;620.9127157792365;780.1013333333333;695.1226666666666;854.3118636915123;594.2620667827188;811.1021540234854;825.427851019379;746.0;582.85;868.3602941176471;700.9803921568626;1146.1660549297558;683.2625827954266;1292.9229426198565;660.4278973197432;1097.2095115681234;860.9248071979434;1025.1277821939586;734.0063593004769;1164.9537275064267;838.521208226221;1215.1442472810531;635.9245055014945;1105.4961240310076;836.8837209302326;1475.2133676092544;636.73264781491;1623.4337603894016;854.0855489736879;1698.5792467417714;752.3755798542081;1448.0190728297018;674.4919568316026;1644.7865584759218;654.7205856412065;1572.0;732.5;1455.666055917481;794.4293566775244;2004.1401028277635;574.9164524421594;2005.100576519916;829.8428721174004;2002.7442159383033;717.9948586118252;2116.1028016765936;784.3943304654754;2120.130720254676;627.7260909935004;2020.2611721213439;716.6302779891993;1931.7787066809574;631.5267595569845;699.1268644747394;1030.6744720662923;823.601591361182;990.0312020460358;647.8132358351729;1111.00298933039;879.3566552901024;1162.162728625186;672.7147619047619;1228.8919727891155;731.3055008902633;1297.2577078062036;770.8257191201353;1133.0175825792685;1279.9895161290322;1155.3706989247312;1075.2221545643679;1050.6952859390065;1225.5225106320574;1273.816639781004;1114.4961682512244;1300.9939498703543;1038.8321082935195;1198.4229449957122;1168.5173318343639;1153.7953282118542;1257.4656930283825;1058.124552218242;1465.350047934642;1088.9352257096411;1546.84401159047;1185.8038205623525;1642.269411831433;1265.6068288809483;1535.108245614035;1294.1865497076024;1605.0353827290244;1085.9932270683714;1688.472594966286;1135.1975432271847;1424.5255538495285;1233.6919646121223;1891.1188013789447;1126.0826482807388;2037.1146583715345;1317.5853525431128;1938.2114120928472;1280.1740651444238;2081.503977239737;1089.7071358067699;2027.8811053984577;1110.5247429305914;2004.1220501474927;1175.859083087512;2127.813088512241;1209.5895061728395
