Frame;Time;X_Arena0_1A_Control2_6;Y_Arena0_1A_Control2_6;X_Arena0_1A_Control2_1;Y_Arena0_1A_Control2_1;X_Arena0_1A_Control2_2;Y_Arena0_1A_Control2_2;X_Arena0_1A_Control2_4;Y_Arena0_1A_Control2_4;X_Arena0_1A_Control2_7;Y_Arena0_1A_Control2_7;X_Arena0_1A_Control2_5;Y_Arena0_1A_Control2_5;X_Arena0_1A_Control2_3;Y_Arena0_1A_Control2_3;X_Arena1_1A_CM2_3;Y_Arena1_1A_CM2_3;X_Arena1_1A_CM2_6;Y_Arena1_1A_CM2_6;X_Arena1_1A_CM2_7;Y_Arena1_1A_CM2_7;X_Arena1_1A_CM2_2;Y_Arena1_1A_CM2_2;X_Arena1_1A_CM2_5;Y_Arena1_1A_CM2_5;X_Arena1_1A_CM2_1;Y_Arena1_1A_CM2_1;X_Arena1_1A_CM2_4;Y_Arena1_1A_CM2_4;X_Arena2_1A_HT2_4;Y_Arena2_1A_HT2_4;X_Arena2_1A_HT2_7;Y_Arena2_1A_HT2_7;X_Arena2_1A_HT2_1;Y_Arena2_1A_HT2_1;X_Arena2_1A_HT2_3;Y_Arena2_1A_HT2_3;X_Arena2_1A_HT2_5;Y_Arena2_1A_HT2_5;X_Arena2_1A_HT2_6;Y_Arena2_1A_HT2_6;X_Arena2_1A_HT2_2;Y_Arena2_1A_HT2_2;X_Arena3_1A_HS2_5;Y_Arena3_1A_HS2_5;X_Arena3_1A_HS2_7;Y_Arena3_1A_HS2_7;X_Arena3_1A_HS2_6;Y_Arena3_1A_HS2_6;X_Arena3_1A_HS2_3;Y_Arena3_1A_HS2_3;X_Arena3_1A_HS2_2;Y_Arena3_1A_HS2_2;X_Arena3_1A_HS2_4;Y_Arena3_1A_HS2_4;X_Arena3_1A_HS2_1;Y_Arena3_1A_HS2_1;X_Arena4_1A_CM1_1;Y_Arena4_1A_CM1_1;X_Arena4_1A_CM1_6;Y_Arena4_1A_CM1_6;X_Arena4_1A_CM1_4;Y_Arena4_1A_CM1_4;X_Arena4_1A_CM1_7;Y_Arena4_1A_CM1_7;X_Arena4_1A_CM1_2;Y_Arena4_1A_CM1_2;X_Arena4_1A_CM1_5;Y_Arena4_1A_CM1_5;X_Arena4_1A_CM1_3;Y_Arena4_1A_CM1_3;X_Arena5_1A_HS1_4;Y_Arena5_1A_HS1_4;X_Arena5_1A_HS1_3;Y_Arena5_1A_HS1_3;X_Arena5_1A_HS1_1;Y_Arena5_1A_HS1_1;X_Arena5_1A_HS1_6;Y_Arena5_1A_HS1_6;X_Arena5_1A_HS1_2;Y_Arena5_1A_HS1_2;X_Arena5_1A_HS1_7;Y_Arena5_1A_HS1_7;X_Arena5_1A_HS1_5;Y_Arena5_1A_HS1_5;X_Arena6_1A_HT1_6;Y_Arena6_1A_HT1_6;X_Arena6_1A_HT1_4;Y_Arena6_1A_HT1_4;X_Arena6_1A_HT1_2;Y_Arena6_1A_HT1_2;X_Arena6_1A_HT1_7;Y_Arena6_1A_HT1_7;X_Arena6_1A_HT1_5;Y_Arena6_1A_HT1_5;X_Arena6_1A_HT1_1;Y_Arena6_1A_HT1_1;X_Arena6_1A_HT1_3;Y_Arena6_1A_HT1_3;X_Arena7_1A_Control1_5;Y_Arena7_1A_Control1_5;X_Arena7_1A_Control1_1;Y_Arena7_1A_Control1_1;X_Arena7_1A_Control1_4;Y_Arena7_1A_Control1_4;X_Arena7_1A_Control1_2;Y_Arena7_1A_Control1_2;X_Arena7_1A_Control1_3;Y_Arena7_1A_Control1_3;X_Arena7_1A_Control1_6;Y_Arena7_1A_Control1_6;X_Arena7_1A_Control1_7;Y_Arena7_1A_Control1_7
65;2.17;486.51397231653175;583.9173413423871;617.5437916008236;532.5925393861035;710.6102008701286;606.8240303619364;575.9134575569358;785.2244306418219;594.1660653766262;653.1255602929922;478.66410590906895;701.6754118954437;671.6478307858576;757.7903350316504;1166.176467051467;795.0001202501202;1120.8033419023136;570.9228791773779;1104.0526992287919;667.9370179948586;1262.3981879694936;716.5105797350766;1075.4370179948587;705.6259640102828;1099.8650385604112;533.2339331619537;1021.6953727506427;717.491002570694;1577.638174807198;657.982969151671;1542.9901748765185;631.3513549592844;1598.037342933785;451.9491740787802;1671.2487146529563;681.7348971722365;1414.2209668741832;622.614556913381;1475.0038620689654;499.5911724137931;1715.49125;574.1313333333333;1914.9717223650387;589.2969151670951;1950.9125964010282;615.5951156812339;1829.6636787378989;577.1252539739452;2101.4583333333335;593.9305555555555;2070.1311053984577;578.7776349614396;2065.55;731.0;1915.1220428730037;452.5365103766334;589.0983290488432;1008.3701799485862;478.2104993335384;1011.8527119860555;675.5364027699794;1177.1076798303075;574.206940874036;1048.6645244215938;704.1004190844616;1009.2702288845906;524.1793344452386;1199.744897148757;713.4852185089975;1095.9665809768637;1116.8033361766657;1212.4409534641266;1240.9423602127354;1153.387810838005;1060.2551413881747;1002.9534061696659;969.5064761904762;1100.867238095238;1048.9547140128104;978.557478368356;1107.1867053620783;1100.5675787728026;1003.1049183533783;1207.9709592255792;1386.7757575757573;1078.978787878788;1502.040516314091;1227.176825624477;1677.7373436075895;1099.5899411715966;1550.3471064171454;1107.9433018343525;1390.1400362133168;1054.5223941785384;1577.6097711811997;979.5602968460112;1628.044592100406;1210.3035806570688;1850.1743853630644;1108.2680388793594;1937.8661389988195;933.768589877109;1987.5551601423488;1197.7806642941873;2064.767745599091;999.9253670803926;2074.8710910828895;1111.199303564113;1857.6291730868002;1009.744393083376;1929.8629601613713;1053.3827534039335
66;2.2;486.5372451646628;583.9070831155253;617.5256833740245;532.6156350232179;710.5583448913545;606.8004623208507;575.8394258570838;785.2192792234613;594.9228571428572;653.4775350140055;479.0364257256688;701.7057958641624;671.5727771792109;757.7142783848955;1166.184897713598;794.987484957882;1115.917737789203;575.8084832904884;1098.469151670951;672.1246786632391;1262.3955609084653;716.4561826106905;1075.4370179948587;705.6259640102828;1097.073264781491;528.3483290488432;1023.0912596401029;708.4177377892031;1564.3650385604114;655.8872107969153;1542.6678664746971;631.5680691089426;1597.798814878275;453.2286713785964;1673.3444730077122;681.7348971722365;1414.1997083429274;622.6371939519532;1474.9906413432425;499.5414258188825;1715.4124250865195;574.293998480628;1917.6015424164525;588.4203084832905;1956.172236503856;619.978149100257;1829.6860180373887;577.0849907423998;2101.5;593.5;2066.624678663239;583.1606683804628;2065.5;731.3074712643677;1915.1493811352966;452.52445582586427;585.5944730077122;1006.6182519280205;478.32486969087057;1011.8191670537235;675.510773842983;1177.1072387733432;576.8348329048843;1026.7654241645243;704.1946802490096;1009.3081089821327;524.6220811784985;1199.0397273154679;709.9813624678663;1098.5944730077122;1116.731612781244;1212.3615522783134;1240.9272047187455;1153.4010933678608;1051.8721079691518;1002.9534061696659;969.467871868062;1100.9020615287027;1048.7729701453497;978.636251541307;1107.0608683704313;1100.7350920582576;1003.07496105919;1208.0614291277257;1386.357142857143;1078.2579365079364;1502.0229390681004;1227.1683393070489;1677.6868236266005;1099.760429574556;1550.3318504788383;1107.936607970343;1389.9770897832818;1054.143137254902;1577.6064778042537;979.5660577177654;1627.7590766472433;1210.4619004930526;1850.1918534999145;1108.2591705174282;1939.4492063492062;936.0101449275362;1987.5586452762923;1197.760487225193;2064.74839548298;999.9275326996507;2074.8911383776413;1111.2167689161554;1857.6026694045174;1009.7350273785079;1929.3735997012695;1053.5456808563604
67;2.23;486.5100758963622;583.9627060978802;617.5188380788036;532.64586329211;710.5893632751131;606.7847703539413;575.926402896302;785.2276183087665;594.6604376825974;653.1876963783694;480.5364888764777;702.5359303732663;671.387988171714;757.5887631283776;1166.3320603746135;794.9727223131479;1117.3136246786632;569.5269922879177;1098.469151670951;669.3329048843187;1262.281745345553;716.4237708225257;1078.228791773779;704.2300771208227;1094.9794344473007;529.0462724935733;1024.487146529563;710.5115681233933;1576.241002570694;647.5041773778921;1542.7022820740262;631.7210708813806;1598.2258041859811;452.03350189633375;1667.7557840616967;674.0504498714654;1414.2012405237767;622.7026571712995;1475.0076111875285;499.52764786795046;1715.3932186234817;574.2258771929825;1916.7249357326477;592.8033419023136;1944.776349614396;616.4717223650385;1829.4142165759224;577.1009074410164;2101.6889460154243;609.4588688946016;2082.403598971722;577.901028277635;2065.5245901639346;730.9262295081967;1915.1145272867025;452.5367665898027;582.9665809768637;1005.7422879177378;478.22201665124885;1011.8596464179257;675.5808809746954;1177.1117775695095;575.0829048843189;1041.6568123393317;704.1443716112325;1009.3170672493324;525.8640069658829;1199.1647273015117;714.3611825192802;1104.7262210796916;1116.6626108281455;1212.3431899641575;1240.9283762404718;1153.4126276427442;1042.0919023136248;1005.0491645244216;969.2857325410515;1100.8139416011757;1048.5831746387364;978.6669653859079;1106.9270897514891;1100.7902375573353;1003.0165697674419;1208.1233527131783;1386.0;1080.0;1502.0501792114696;1227.154002389486;1677.682501599488;1100.0712571976967;1550.3453949403104;1107.9035071441826;1389.67550440174;1053.6730723118555;1577.6517794221281;979.5267794221281;1627.700082046692;1210.5224136645036;1850.2162579317442;1108.3087520722574;1939.6468774646876;939.2933964293396;1987.5108656929106;1197.6986699916874;2064.762391498337;999.9351829317758;2074.919082618756;1111.2045732952226;1857.609631147541;1009.7622096994535;1929.2304519147888;1053.2872183228667
68;2.27;486.4343698284121;583.8750979879801;617.5221535661253;532.5727834458974;710.4319756165143;606.8848249746004;576.1168757420886;785.2081461979247;595.2279601825882;653.0666006709564;479.74977895667547;702.107310717111;671.331595358585;757.6037417573991;1166.3641874280172;794.9569012547736;1121.5012853470437;576.5064267352185;1099.8650385604112;670.7287917737789;1262.2391681109186;716.4183708838822;1081.0205655526993;709.8136246786632;1095.6773778920308;538.1195372750642;1033.560411311054;716.793059125964;1576.939588688946;653.7914524421594;1542.6918604651162;632.0069175279931;1597.635355512068;452.4471261868522;1664.961439588689;672.6532776349615;1414.2858128305359;622.6547865409673;1474.9185205529616;499.50343312276846;1715.3762074224708;574.2380952380952;1914.095115681234;588.4203084832905;1951.789203084833;613.8419023136247;1829.6656467482599;577.1477681785457;2099.0591259640105;613.8419023136247;2078.0205655526993;575.2712082262211;2065.55;731.0;1915.190058479532;452.43412452700375;582.0906169665809;1005.7422879177378;478.0929089026915;1011.9851966873705;675.6000124937531;1177.1073213393302;585.5944730077122;1038.1529562982005;704.3951009114583;1009.2958984375;526.6516144127281;1198.6006083294337;704.7255784061697;1102.0983290488432;1116.649964714185;1212.349235474006;1240.945641762452;1153.382950191571;1056.0636246786632;999.4604755784062;968.8628197803591;1100.5436424807972;1048.656643565094;978.6947611595498;1107.018951833607;1101.0630815544607;1003.0353021045485;1208.14188730482;1384.5;1076.8198198198197;1502.0938546150167;1227.1754543280726;1677.5641911341393;1100.1812649066533;1550.3360594795538;1107.887236679058;1389.2345016314073;1052.917938462618;1577.6665782727835;979.5165738530893;1627.6876687668766;1210.570507050705;1849.8079492890183;1108.156872822797;1940.458201058201;940.0431040564373;1987.5809081711598;1197.7033863000654;2064.773034073351;1000.0074814995527;2074.82488070893;1111.2572597137014;1857.676168464304;1009.756462934429;1929.226889214967;1052.964722426021
69;2.3;486.3422692995074;583.8606861078417;617.627102446483;532.4040997706422;710.3839265106402;606.8385265198726;576.1737830033003;785.2186468646864;594.9266150721774;652.9879246940008;479.99860685427694;702.283133649113;671.2081166513714;757.5528194147038;1166.5641869249985;794.936574666423;1126.3868894601542;575.8084832904884;1099.1670951156811;681.8958868894601;1262.2237855364483;716.3294539980313;1080.322622107969;711.9074550128535;1097.073264781491;537.4215938303341;1029.3727506426735;716.0951156812339;1576.939588688946;650.2985218508998;1542.703295515937;632.1655321447865;1597.8254750678666;452.10565795113587;1675.4402313624678;679.6391388174807;1414.261910241657;622.6555427694667;1474.940338297481;499.55120426548996;1715.5295395671428;574.1041196624049;1917.6015424164525;589.2969151670951;1950.0359897172236;611.2120822622107;1829.638035339922;577.1341120095836;2095.552699228792;616.4717223650385;2076.26735218509;580.5308483290488;2065.5245901639346;731.0737704918033;1915.1457152670444;452.465911042418;588.2223650385604;1005.7422879177378;478.0024319569492;1011.982407119942;675.5681789776278;1177.076990376203;582.9665809768637;1041.6568123393317;704.0111327807573;1009.3274012676743;527.1541625534715;1198.8913293846658;698.5938303341902;1109.1060411311055;1116.5832745734028;1212.3125558219338;1240.943630268199;1153.3783524904213;1056.762210796915;1004.3505784061697;968.2981645488383;1099.7892439994864;1048.5399284423295;978.3759728523477;1106.929724208376;1101.4333673816818;1003.0105344544312;1208.162559195902;1384.1983122362867;1076.042194092827;1502.0969381652912;1227.1460949647171;1677.7035844070035;1099.8453088866863;1550.3282414307005;1107.8382389468454;1388.922850349551;1051.8960573476702;1577.684749051777;979.4572638264091;1627.4760178261197;1210.6332804592491;1849.6734331096966;1108.0864728482136;1942.2796890927623;940.3273445463811;1987.5479159244746;1197.6840636503978;2064.7627876717897;1000.006017727901;2074.8666393666394;1111.2342342342342;1857.6223704463828;1009.7492731315205;1929.1027582809998;1052.4927348848662
70;2.33;486.2777268960705;583.8184395307252;617.6179490853513;532.3102163633758;710.456106161841;607.0512713437267;576.23141987725;785.1935633606685;595.1395297736761;652.9469347396176;478.8474076223641;701.5033855678081;671.104246512341;757.4981348050487;1166.6486123818236;794.9268679475449;1122.1992287917737;567.4331619537274;1098.469151670951;667.9370179948586;1262.1552766155276;716.2601115760111;1078.9267352185088;708.4177377892031;1097.073264781491;541.6092544987147;1028.6748071979434;718.1889460154241;1570.6523136246788;651.6956940874036;1542.8466204270364;632.3102407180743;1597.607426672446;452.21196358907673;1669.1529562982005;681.7348971722365;1414.283632458966;622.680088970701;1474.8789628000732;499.5241891148983;1715.5469719845662;574.0920147626236;1919.3547557840616;586.6670951156811;1946.5295629820052;610.3354755784062;1829.5669966996697;577.1793579357935;2103.4421593830334;625.2377892030848;2071.884318766067;579.6542416452442;2065.55;731.0;1915.192996041989;452.3908965754603;588.2223650385604;1002.2384318766067;477.84632101831727;1012.0428955810825;675.5835207396301;1177.0807096451772;584.7185089974294;1034.6491002570694;704.1192556634303;1009.2959546925565;528.2725339005584;1199.5690862359302;701.2217223650385;1103.8502570694088;1116.6100469483567;1212.3205164319247;1240.9210727969348;1153.3819444444443;1053.2692802056556;1005.0491645244216;967.8840776699029;1099.5442718446602;1048.4961815163254;978.5280206603946;1114.7448586118253;1095.8653598971723;1003.0123169430705;1208.12879449132;1384.5;1077.0;1502.1154168161702;1227.1304867838774;1677.6409620629804;1099.9293330027274;1550.3920433320882;1107.7862657203336;1389.118765509769;1055.2250882527699;1577.722515856237;979.4116455250175;1626.856834143706;1210.5235008103728;1849.492000460405;1108.030041436464;1942.8770620581304;940.8343152657764;1987.5213751335946;1197.6703479396745;2064.785232170448;1000.0113848906237;2074.842795654847;1111.2556534809046;1857.6328205128204;1009.7676068376068;1928.8628963153383;1052.13587954462
71;2.37;486.16882946650935;583.684274915891;617.7112066905614;532.1890561529272;710.3840881726404;607.0077336297119;576.2367037724181;785.1738816738816;595.714191200794;652.9861616495755;478.7262303842977;701.4680075790701;671.0271931172223;757.5885184616171;1166.8923547400611;794.8601223241589;1118.7095115681234;575.1105398457584;1097.771208226221;674.9164524421594;1262.1485717637397;716.0907971142002;1076.1349614395886;704.9280205655527;1111.7300771208224;524.1606683804628;1029.3727506426735;720.9807197943444;1578.3367609254499;653.0928663239074;1542.9437097878163;632.5618069815195;1597.5702539474642;451.97045768755;1670.5501285347045;675.4476221079692;1414.3387183629509;622.6428186783598;1474.8777931034483;499.5814252873563;1715.4962330487192;574.0987778335843;1926.3676092544988;588.4203084832905;1953.542416452442;614.7185089974294;1829.6168616861685;577.1593759375937;2099.935732647815;626.991002570694;2082.403598971722;582.2840616966581;2065.55;731.0;1915.1368402956848;452.47541688155405;584.7185089974294;1004.866323907455;477.71980751319467;1012.0194556555934;675.2310585044078;1177.2439430368042;588.2223650385604;1038.1529562982005;703.8617707058343;1009.1707058343533;534.9558636940366;1199.0144100054376;707.353470437018;1095.090616966581;1116.5287744477275;1212.2921532761127;1240.908807743914;1153.4035844354994;1046.2834190231363;1007.1449228791773;967.8999606918239;1099.651533018868;1048.6303336629674;978.3131157748232;1108.4517098835024;1101.5658774896654;1003.0388434579439;1208.0731113707163;1387.736503856041;1072.004498714653;1502.0880119581464;1227.153303437967;1677.7576743410075;1099.8898064731397;1550.4274032459425;1107.7354556803994;1389.032930460676;1055.8574531441582;1577.7033395340595;979.3501638763397;1626.6522793025254;1210.5295957463443;1849.0054032304417;1107.8796919009023;1944.5888909530001;939.9697814106136;1987.5060276738523;1197.640239919235;2064.7241575314656;1000.0549736094193;2074.796531476171;1111.169397787792;1857.643554185927;1009.7485019688409;1930.0195927775644;1050.619221411192
72;2.4;486.1480217086834;583.6760329131652;617.6955546005825;532.0986964618249;710.4193219238439;607.1097815500209;576.2827970297029;785.2026093234323;595.7529353398379;652.7822611763409;478.7058995327103;701.442367601246;671.0039420467925;757.5806583730097;1166.4350692554285;795.0876428960262;1112.4280205655527;576.5064267352185;1104.0526992287919;681.8958868894601;1262.2200272883667;715.7617013703506;1074.7390745501284;705.6259640102828;1106.1465295629819;532.5359897172236;1019.6015424164524;723.0745501285346;1581.1311053984577;655.8872107969153;1543.0808005930319;632.6085440518353;1597.5352318364367;451.86403797006204;1667.0571979434449;683.1320694087403;1414.3524181804244;622.6992412048747;1474.8311331133114;499.53089475614223;1715.5082997987927;574.112508383635;1921.107969151671;584.0372750642673;1951.789203084833;612.0886889460155;1829.6538207575484;577.1333213278108;2101.6889460154243;623.4845758354757;2078.0205655526993;582.2840616966581;2065.5245901639346;731.0737704918033;1915.1947459086991;452.4450473729543;589.0983290488432;1010.9980719794344;477.6737169517885;1012.1319336443753;675.2670849480223;1177.3194316294519;590.8502570694088;1043.4087403598971;704.0374083129584;1009.2;535.6327624066754;1197.671673254282;696.8419023136247;1096.8425449871465;1116.5793048529135;1212.2676597339328;1240.9157567049808;1153.3930076628353;1045.5848329048845;1004.3505784061697;967.6611936408651;1099.6849752410737;1048.5317233809;978.2727039882911;1115.01;1103.8152525252524;1003.0941774130519;1208.0546111762405;1388.4344473007711;1067.1188946015425;1502.1157084005015;1227.1880112245506;1677.8526703499078;1099.9218148334169;1550.515965439519;1107.6796894565489;1388.8663819184908;1057.1943050364832;1577.7250950234243;979.4363122071952;1624.174333877107;1209.2651441000544;1847.7505646449622;1107.3063405497712;1946.2302581624906;940.6304732978992;1987.554842924164;1197.6537799156717;2064.7466894142494;1000.1212933625802;2074.7853338795576;1111.1078110064182;1857.6225641025642;1009.7968376068376;1930.0409697912614;1049.8501879942953
73;2.43;486.1364950078823;583.5719040112103;617.699313697455;532.0668668382423;710.3865090403337;607.1280482151135;576.2612933168317;785.1541872937293;595.8433110367893;652.8319955406912;478.66041330792905;701.3914700278469;670.9039034411916;757.5823317925012;1166.4415985467756;795.0626702997275;1123.595115681234;575.8084832904884;1097.073264781491;679.8020565552699;1262.2769506726459;715.5395515695067;1076.8329048843189;707.719794344473;1101.9588688946014;506.7120822622108;1020.9974293059126;716.793059125964;1572.7480719794344;653.0928663239074;1543.0430899015796;632.7429768698481;1597.4111429200616;451.6701167143801;1666.3586118251928;682.4334832904885;1414.3669654485557;622.6945529763273;1474.8476717381282;499.54771784232366;1715.5326469110998;574.1392097773313;1925.491002570694;583.1606683804628;1953.542416452442;613.8419023136247;1829.6458146084246;577.1264305830186;2102.5655526992286;624.3611825192802;2079.7737789203084;584.0372750642673;2065.5245901639346;731.0737704918033;1915.1972279614324;452.48286845730024;582.0906169665809;1010.1221079691517;477.61031548360313;1012.0964611872145;675.2752874623378;1177.307507839882;584.7185089974294;1045.1606683804628;703.8510205741237;1009.1911848418313;535.5263387406244;1197.3096110238967;697.7178663239075;1098.5944730077122;1116.5501590866554;1212.2725996631107;1240.9276195954367;1153.408014571949;1057.460796915167;1004.3505784061697;967.6056328824413;1099.624060641704;1048.6008680745522;978.4259765838714;1122.6213217559093;1101.5697057404727;1003.0347343841214;1208.0733605759874;1390.5282776349613;1068.5147814910026;1502.0717102904266;1227.3874148440302;1677.8279569892472;1099.840053763441;1550.5114877589453;1107.6418706842435;1388.8647731332617;1057.4181493390495;1577.7584477296728;979.464889123548;1623.6567768037762;1210.4227916385705;1848.262477106227;1107.59323489011;1948.792069349265;939.7871493000644;1987.5452385195745;1197.6347650448522;2064.71780442052;1000.1423211809803;2074.794262295082;1111.038387978142;1857.6433710174717;1009.7553100376841;1930.4861687413554;1048.3731925059724
74;2.47;486.10130847665306;583.5394512275174;617.7001904761904;532.0475238095238;710.4150208623088;607.1564209550301;576.2400185701022;785.1537707624058;595.6748089066135;652.7745098039215;478.87415861867134;701.3284069846844;670.9243287643102;757.6041377894142;1166.2677388266472;795.1630526442597;1115.219794344473;570.9228791773779;1100.5629820051413;683.9897172236504;1262.3011722272317;715.3929666366096;1064.9678663239074;709.1156812339332;1100.5629820051413;507.41002570694087;1025.185089974293;714.0012853470437;1578.3367609254499;649.5999357326479;1542.970657858519;632.7753647123589;1597.4298400117423;451.5941582269191;1668.4543701799487;685.9264138817481;1414.3990340386385;622.6820760502912;1474.8318584070796;499.5190818584071;1715.4332401998136;574.1996443992888;1930.7506426735217;584.0372750642673;1948.2827763496143;619.978149100257;1829.68154655193;577.1669654595433;2104.318766066838;622.6079691516709;2080.650385604113;584.913881748072;2065.5245901639346;731.0737704918033;1915.2080750688704;452.4839015151515;587.3464010282776;1010.9980719794344;477.58542153047983;1012.0896498054475;675.566572769953;1177.1091705790298;582.9665809768637;1038.1529562982005;703.9526579415091;1009.3136209403781;536.0440894010826;1197.0804958966298;700.3457583547558;1104.7262210796916;1116.581192982456;1212.3045146198829;1240.9289342534023;1153.3984090473452;1051.1735218508998;1013.4321979434447;967.4337427698706;1099.6374861896404;1049.0408193339226;978.8962938402593;1123.6854776281157;1076.6859420962996;1003.042891800097;1208.123629306162;1389.8303341902313;1065.0250642673523;1502.2102812108185;1227.3495134037853;1677.858993774188;1099.8284536429412;1550.5197740112994;1107.6521029504079;1388.894346517627;1057.4038048151333;1577.7826621040624;979.5337369483196;1629.1549737332655;1205.3106253177427;1848.175064935065;1107.5844733044732;1951.0954445600646;939.8591744710371;1987.5329060589875;1197.6378256483295;2064.6938808767213;1000.1517151470707;2074.7820828208282;1110.9953532868662;1857.6594761171032;1009.7746961136792;1931.3075245365321;1045.9741306191686
75;2.5;486.05607394751826;583.5188592456302;617.752697371548;531.9812253434098;710.4110879146369;607.118765947576;576.2375348405079;785.1568080933208;596.3936656629865;653.021300323408;480.4555993616821;702.519431146156;670.918240925613;757.491271182102;1166.2049808429117;795.1501436781609;1111.7300771208224;572.3187660668381;1097.073264781491;677.0102827763496;1262.3158116570328;715.3662090558767;1071.9473007712081;703.5321336760926;1099.1670951156811;502.5244215938303;1030.0706940874036;718.8868894601542;1580.4325192802057;651.6956940874036;1542.9450501046138;632.7899460411849;1597.4383069248825;451.5920627934272;1674.0430591259642;679.6391388174807;1414.4006137322592;622.6897583429229;1474.8456413103831;499.5142513418471;1715.4479986460183;574.2081746636202;1927.2442159383033;579.6542416452442;1953.542416452442;613.8419023136247;1829.6888331242158;577.1245145486049;2098.1825192802057;624.3611825192802;2077.1439588688945;575.2712082262211;2065.5245901639346;731.0737704918033;1915.1861784424962;452.4761904761904;584.7185089974294;1003.9903598971723;477.53122894314;1012.0518322707717;675.6024918607563;1177.1038066616577;587.3464010282776;1034.6491002570694;703.7856910569105;1009.1509756097561;536.0034686090877;1196.749566423864;700.3457583547558;1094.2146529562983;1116.5690840230047;1212.304624304484;1240.9411708345308;1153.3796109993293;1058.857969151671;1007.8435089974294;967.4505018697107;1099.837892803254;1048.8323925475004;979.3903338867367;1123.7821032103209;1076.1378637863786;1003.0061889565806;1208.199207039938;1391.2262210796914;1070.6086118251928;1502.2224014336919;1227.4799880525686;1677.8939700185279;1099.8084049183087;1550.5218538055765;1107.6438708867117;1388.8822882288227;1056.4291138791298;1577.8205866946046;979.5317792910773;1629.2317172706496;1205.3882631407116;1848.0908618899273;1107.5773047190492;1952.1574599896749;939.4774278666896;1987.537013950727;1197.6303947758977;2064.7721693895796;1000.1954807770462;2074.740443896424;1110.9813673105905;1857.645860090761;1009.7665896052744;1932.4688381793644;1043.1225003067107
76;2.53;486.0298651252408;583.5361709581363;617.6343656343656;531.981351981352;710.381508786572;607.109936477025;576.1862047633776;785.1652747705948;596.017257488321;652.5506457818082;478.99097788125727;701.4722545595654;670.9044774595394;757.4528513810179;1165.9692068056554;795.3022405942966;1108.9383033419022;570.2249357326477;1097.073264781491;683.2917737789203;1262.2075938669564;715.374562356634;1067.7596401028277;705.6259640102828;1099.1670951156811;510.8997429305913;1032.1645244215938;715.3971722365038;1570.6523136246788;655.8872107969153;1542.7228087539866;632.765313977785;1597.3970982952483;452.90765324628217;1657.276992287918;676.1462082262211;1414.3860215053762;622.6235791090629;1474.8240972802375;499.51489835700363;1715.3863078615552;574.1241431835491;1930.7506426735217;578.7776349614396;1950.9125964010282;617.3483290488432;1829.5866954851103;577.193083573487;2092.922879177378;627.8676092544987;2078.0205655526993;579.6542416452442;2065.475;731.125;1915.1306143520908;452.4022543452073;588.2223650385604;1000.4865038560412;477.5185127647455;1012.0563927295324;675.3451961692925;1177.3214087117701;585.5944730077122;1044.28470437018;703.6171969880982;1009.2586835074084;533.2159297897002;1196.4485842026825;696.8419023136247;1098.5944730077122;1116.5235283089614;1212.2620453693287;1240.88804181051;1153.3485807441502;1056.0636246786632;1009.9392673521851;967.2077455590386;1099.6955329153604;1048.0178355168996;979.6319497963228;1123.685857691172;1075.5763212282254;1002.9444283367159;1208.1915531071809;1389.8303341902313;1065.7230077120823;1502.264957264957;1227.5223238300161;1677.8217113020044;1099.782634327101;1550.432196470071;1107.6384649205452;1388.871835950016;1056.5328420378085;1577.745721483798;979.5951698375467;1629.3598848368522;1205.0813339731285;1848.0251561415685;1107.619939856581;1953.27492238703;939.7624468207426;1987.5095908308092;1197.5960567729674;2064.6946403956863;1000.161436795589;2074.7207392197124;1110.9298425735797;1857.572027015474;1009.7595109857227;1931.411839941531;1042.01065838358
