Frame;Time;X_Arena0_2A_Control2_5;Y_Arena0_2A_Control2_5;X_Arena0_2A_Control2_6;Y_Arena0_2A_Control2_6;X_Arena0_2A_Control2_3;Y_Arena0_2A_Control2_3;X_Arena0_2A_Control2_4;Y_Arena0_2A_Control2_4;X_Arena0_2A_Control2_7;Y_Arena0_2A_Control2_7;X_Arena0_2A_Control2_2;Y_Arena0_2A_Control2_2;X_Arena0_2A_Control2_1;Y_Arena0_2A_Control2_1;X_Arena1_2A_CM1_7;Y_Arena1_2A_CM1_7;X_Arena1_2A_CM1_3;Y_Arena1_2A_CM1_3;X_Arena1_2A_CM1_5;Y_Arena1_2A_CM1_5;X_Arena1_2A_CM1_1;Y_Arena1_2A_CM1_1;X_Arena1_2A_CM1_6;Y_Arena1_2A_CM1_6;X_Arena1_2A_CM1_2;Y_Arena1_2A_CM1_2;X_Arena1_2A_CM1_4;Y_Arena1_2A_CM1_4;X_Arena2_2A_HT2_4;Y_Arena2_2A_HT2_4;X_Arena2_2A_HT2_7;Y_Arena2_2A_HT2_7;X_Arena2_2A_HT2_5;Y_Arena2_2A_HT2_5;X_Arena2_2A_HT2_3;Y_Arena2_2A_HT2_3;X_Arena2_2A_HT2_2;Y_Arena2_2A_HT2_2;X_Arena2_2A_HT2_1;Y_Arena2_2A_HT2_1;X_Arena2_2A_HT2_6;Y_Arena2_2A_HT2_6;X_Arena3_2A_CM2_6;Y_Arena3_2A_CM2_6;X_Arena3_2A_CM2_4;Y_Arena3_2A_CM2_4;X_Arena3_2A_CM2_1;Y_Arena3_2A_CM2_1;X_Arena3_2A_CM2_2;Y_Arena3_2A_CM2_2;X_Arena3_2A_CM2_7;Y_Arena3_2A_CM2_7;X_Arena3_2A_CM2_5;Y_Arena3_2A_CM2_5;X_Arena3_2A_CM2_3;Y_Arena3_2A_CM2_3;X_Arena4_2A_HT1_4;Y_Arena4_2A_HT1_4;X_Arena4_2A_HT1_3;Y_Arena4_2A_HT1_3;X_Arena4_2A_HT1_6;Y_Arena4_2A_HT1_6;X_Arena4_2A_HT1_5;Y_Arena4_2A_HT1_5;X_Arena4_2A_HT1_2;Y_Arena4_2A_HT1_2;X_Arena4_2A_HT1_1;Y_Arena4_2A_HT1_1;X_Arena4_2A_HT1_7;Y_Arena4_2A_HT1_7;X_Arena5_2A_HS1_1;Y_Arena5_2A_HS1_1;X_Arena5_2A_HS1_5;Y_Arena5_2A_HS1_5;X_Arena5_2A_HS1_7;Y_Arena5_2A_HS1_7;X_Arena5_2A_HS1_6;Y_Arena5_2A_HS1_6;X_Arena5_2A_HS1_2;Y_Arena5_2A_HS1_2;X_Arena5_2A_HS1_4;Y_Arena5_2A_HS1_4;X_Arena5_2A_HS1_3;Y_Arena5_2A_HS1_3;X_Arena6_2A_Control1_4;Y_Arena6_2A_Control1_4;X_Arena6_2A_Control1_7;Y_Arena6_2A_Control1_7;X_Arena6_2A_Control1_2;Y_Arena6_2A_Control1_2;X_Arena6_2A_Control1_1;Y_Arena6_2A_Control1_1;X_Arena6_2A_Control1_3;Y_Arena6_2A_Control1_3;X_Arena6_2A_Control1_6;Y_Arena6_2A_Control1_6;X_Arena6_2A_Control1_5;Y_Arena6_2A_Control1_5;X_Arena7_2A_HS2_3;Y_Arena7_2A_HS2_3;X_Arena7_2A_HS2_1;Y_Arena7_2A_HS2_1;X_Arena7_2A_HS2_6;Y_Arena7_2A_HS2_6;X_Arena7_2A_HS2_5;Y_Arena7_2A_HS2_5;X_Arena7_2A_HS2_2;Y_Arena7_2A_HS2_2;X_Arena7_2A_HS2_7;Y_Arena7_2A_HS2_7;X_Arena7_2A_HS2_4;Y_Arena7_2A_HS2_4
62;2.07;638.6003635537377;805.597773233356;546.6542593841313;682.8411328388402;855.3980828359557;671.3349611141255;793.3215339233038;795.2772861356932;754.478149100257;768.7451799485862;721.7466666666666;513.56;641.712246018671;560.2719384953322;1159.7910840371037;693.2882458812128;1279.678526295324;721.2462817147856;1042.226818079266;761.1254167606728;1105.1176135554606;564.0295457781574;1042.9844236760125;750.6978193146416;1198.1426735218508;567.896529562982;1159.447415811273;803.5986853952818;1481.8772493573265;721.0292416452442;1583.0912526129603;641.1456825856247;1434.9852185089974;722.4084190231363;1709.4872824631861;731.1479696564033;1709.9389312977098;562.2612383375742;1555.5392061168047;480.72791605661297;1422.1499166287706;580.1383962407155;1929.0877030162412;533.3627996906419;2010.3744315310762;772.3600022458031;1956.4735435595937;491.5717085337609;2087.3397830548224;579.1307534447376;2017.6396396396394;689.6576576576576;1871.1722334304714;742.5021295673615;2133.88931955211;699.3784453057708;715.9108071662492;1212.7423104090412;832.0756231003039;1155.3196352583586;571.5289008685235;1138.6920035938904;643.3476596485123;1267.1258627689808;822.8365384615385;1179.4807692307693;666.0004299226139;1011.4701920321008;666.5995103182931;1111.2776028914539;1199.371056910569;1027.1246070460704;1083.1913105851008;1243.6992519725381;1161.8009950248754;1182.9004975124378;1076.478635346756;1066.276510067114;1292.4901689100025;1120.3309580364212;1216.2040746447524;1299.0066769388802;1316.7542935206868;1236.6209016393443;1490.5825450651437;1214.4466654768278;1580.2435157752482;1155.1577524819377;1710.1502257728378;1170.9370151673033;1680.5982905982905;1064.0598290598289;1617.240672707976;1311.4235447791655;1483.4707009857611;1044.3974078130705;1442.5414970601537;1156.120646766169;2130.6578514571406;1174.940859154003;2021.7897290261506;1031.060347887824;1877.8932355338222;1138.6535361767635;1932.296296296296;1244.7682962962963;2116.8683675355887;1007.8507117766685;2034.0;1115.0;2069.763496143959;1275.6693444730076
63;2.1;638.5222753128554;805.4891922639363;546.7717103788389;682.8139878950908;854.8566206815234;662.5851904256573;793.3215339233038;795.2772861356932;750.5777634961439;760.3872107969152;721.7246376811593;513.4057971014493;641.7318279215427;560.1930113730015;1159.8509803921568;693.196770472895;1279.8676754190774;721.3842654403402;1042.1292405094841;761.1672274981928;1105.232619240097;563.7823362974939;1043.0426666666667;750.024;1214.1953727506425;564.4068123393316;1159.595864661654;803.6236126029359;1473.6021850899742;720.3396529562982;1583.1713328547498;641.1556991305735;1432.9164524421594;725.1667737789203;1712.71645021645;729.4783549783549;1710.5625;562.5138888888889;1555.5475668210252;480.691039077098;1421.7559135103756;580.2826875634886;1931.9875;532.0982371794871;2010.5297218483624;772.4120681920143;1957.9363572433192;491.09142053445845;2089.8312832591814;577.504579952892;2017.0;690.0;1871.2562724014338;742.5356929510154;2133.930017226529;699.4184969853574;716.7547944326855;1212.4380091078185;831.7354769304327;1154.7720535500837;571.5048079794541;1138.5561727289016;643.0115836791148;1266.659520516367;822.7070707070707;1179.29797979798;665.2355132450331;1011.6266556291391;666.6422821141057;1111.1860926379652;1199.485206781125;1027.120559334845;1083.42272515889;1243.4680928021494;1162.1129943502824;1182.8870056497174;1080.7422480620155;1064.855179704017;1292.5489184361977;1120.2960243434543;1216.2096994535518;1298.9623463114754;1316.781295807681;1236.5718753053843;1490.6198465107977;1214.4343506454875;1580.1687326743029;1155.129556985198;1710.100957354221;1170.6791993037423;1682.4122807017543;1061.0964912280701;1617.1191286038224;1311.3615160349855;1483.4634615384616;1044.3124542124542;1442.593996840442;1156.1153238546603;2130.688442870261;1174.9235865144956;2021.8759167258102;1031.0904897090136;1877.927307378165;1138.638624194573;1930.942276979238;1244.3066392881587;2116.917910447761;1007.9214114612124;2034.0;1115.0;2075.935089974293;1274.297879177378
64;2.13;638.7099614250056;805.5664170637622;546.7116558908045;682.8664691091954;850.6479003230272;649.558606368251;793.3569321533923;795.4188790560471;757.2641388174807;766.5163881748072;721.6666666666666;514.0;641.7397200349956;560.2489610673665;1159.8674776518292;693.3756796608607;1280.0099232536538;720.9309282886054;1042.3600957032213;760.6152631838587;1103.4836745617556;564.5892546500736;1043.0619469026549;749.6696165191739;1206.517994858612;552.5417737789203;1159.5448374419434;803.7182029296176;1481.1876606683804;725.8563624678663;1583.1269498440124;641.1599872010239;1433.6060411311055;721.0292416452442;1712.68754745634;729.8069855732725;1710.6109746109746;562.484438984439;1555.5923855812068;480.69501822600245;1420.8553231429337;581.5193081255028;1932.2635694928376;531.7556329849012;2011.0415142541947;772.629739302096;1958.1733126186775;490.9984464008286;2089.7939189189187;577.6206687456687;2016.5;690.0;1871.220903322135;742.5249720044793;2133.9013341941036;699.4298472132558;717.0305410122163;1212.3548366990774;831.6110587125678;1154.6943330975398;571.6603810646238;1140.5516270542787;642.6688315387682;1266.271178715889;822.7070707070707;1179.29797979798;664.7730325006714;1012.0796400752081;666.6232996163237;1111.2972910126728;1199.5423747100394;1027.1354588121055;1083.2490386094446;1243.6913295390452;1162.0;1182.7066666666665;1085.031394963552;1064.5237740225314;1292.506598046978;1120.3232383214568;1216.2469642551735;1299.033350436121;1316.8571566918458;1236.7012395893858;1490.60492066322;1214.445831104772;1580.2981498804695;1155.1866749818105;1709.91213533575;1170.6566545831176;1679.955128205128;1065.2435897435896;1616.9997589199613;1311.3547894567662;1483.426318202659;1044.2375057313159;1442.5738854944555;1156.1890699253224;2130.6518562014744;1174.8863443596267;2021.8929120814105;1031.0378061767838;1877.936973648465;1138.6440278909715;1932.0958478851376;1243.778424524641;2117.052165982672;1008.1032375740994;2034.0;1115.0;2064.2776349614396;1271.5549485861184
65;2.17;638.675534333788;805.4098226466575;546.682014001077;682.8034464189553;851.4769601587976;649.2000567134552;793.3569321533923;795.4188790560471;742.219794344473;763.7303984575835;722.0;513.6666666666666;641.6610048372911;560.306508355321;1159.8575841401566;693.3328722913784;1279.9108208590155;720.7166617747773;1042.7033611774066;760.3446449880669;1101.5286964655575;566.1934923498362;1042.8511326860842;749.304207119741;1219.7789203084833;562.3129820051414;1159.4861519280432;803.6457387122629;1479.8084832904883;722.4084190231363;1583.1816229116946;641.1667462211615;1434.2956298200515;719.6500642673523;1712.478296116147;729.8653548529737;1711.059849385652;562.6956004756242;1555.600745966107;480.67282899537827;1418.152525252525;586.2010101010101;1933.3375603864733;531.6133001207729;2009.0796172248804;771.8067623604466;1958.6656540084387;491.0300421940928;2089.0674872310137;578.3278908147031;2023.9848300970873;691.8060275080906;1871.224338861497;742.5108322127595;2133.889282646048;699.3971219931271;718.1674682451596;1211.8039832285115;831.1708806928013;1154.4129745612;571.7241538258922;1140.458843671803;638.0556916544177;1256.593336599706;822.7070707070707;1179.29797979798;663.9759002381952;1013.9037410676755;666.6348542900266;1111.2161848368744;1199.5524102232287;1027.1440741938961;1083.437470943747;1243.4702722248048;1163.0;1182.5;1084.8257903115762;1065.8232127966037;1292.5421376164982;1120.317998545839;1216.2102524735583;1298.9360286591607;1316.865638339154;1236.5937136204889;1490.6807067642335;1214.4530906062228;1580.1278710825093;1155.0909851933238;1709.8325600045825;1170.6323537835824;1680.2435897435896;1064.6858974358975;1616.9313513945494;1311.289299128906;1483.4389438943895;1044.1938027136046;1442.5488662131518;1156.0837868480724;2130.319658119658;1174.7744247205785;2021.9165187551769;1031.0330138445154;1877.7743846011474;1138.223209328151;1929.1088767011984;1241.0727198862483;2117.194173000362;1008.3017553384002;2034.0;1115.0;2076.620822622108;1276.3550771208227
66;2.2;638.7082881417208;805.6555947216195;546.7675692666936;682.9469217297589;851.3471074380166;649.4280303030303;793.3569321533923;795.4188790560471;751.1349614395887;772.0883676092544;721.8070175438596;513.8070175438596;641.7446165677873;560.3583827730168;1159.906487757643;693.3777839258541;1280.1073372206024;720.6785228377064;1042.7072068753837;760.4753100061387;1100.050234633433;569.2773290253097;1042.7441077441076;749.2760942760942;1217.685089974293;559.521208226221;1159.493074054342;803.753063399041;1484.6356041131105;722.4084190231363;1583.2430786267994;641.1133523176712;1439.8123393316196;718.2708868894601;1712.5015432098764;730.2184009406232;1710.7589430894309;562.5109756097561;1555.6423754976033;480.6999756275896;1415.708878624583;589.6519117269694;1934.3507055075102;531.3781671976938;2008.9297586758464;771.2492523819459;1959.7888116517709;490.609731876862;2089.1209402774316;578.2625633358252;2024.2737596574514;693.7119985106581;1871.2867713004484;742.5090433482809;2133.9533032063696;699.3507639337206;718.546274580552;1211.8665584220337;832.3608235010836;1153.3773577333652;571.7299337139856;1140.4338124302683;637.3426516266143;1255.7994932156284;822.7766990291262;1179.4417475728155;662.6327360528657;1014.9766171050959;666.700476356454;1111.2183106773555;1199.6039069667045;1027.2040904430412;1083.5298256505769;1243.5206166899477;1171.3239229024941;1190.357029478458;1085.9294929492949;1065.93099309931;1292.6051119476917;1120.3458820421372;1216.2992463172318;1299.0064234326824;1317.0039751793677;1236.6680240449873;1490.7123996431758;1214.4650609574783;1580.3259305599;1155.1381503492858;1709.9138435081686;1170.7716824304957;1681.5042735042732;1062.5470085470083;1616.9614186436615;1311.245546768911;1483.4455181299465;1044.149549052089;1442.6238822863609;1156.1378607809847;2130.569389892642;1174.563432835821;2021.9447503997158;1031.0021910345235;1877.979464613128;1138.27566923359;1929.5617420066153;1240.6159500183753;2117.386914378029;1008.502872015796;2034.0;1115.0;2078.6780205655527;1267.4405526992289
67;2.23;638.6696566095859;805.6744586391229;546.837080920964;682.9293119698398;851.7176752004137;648.7475433152314;793.4272727272727;795.4909090909091;754.478149100257;772.6455655526993;722.1466666666665;513.8533333333332;641.7893373029;560.4034623442496;1159.9283837964883;693.3589566339463;1280.0540395933654;720.99012597889;1042.7358904524133;760.5761335552528;1100.0859161349133;569.4630051656031;1042.5096153846155;749.6698717948717;1214.8933161953728;562.3129820051414;1159.596608062511;803.8267625643757;1480.4980719794344;721.7188303341902;1583.25743200506;641.1170145477545;1430.8476863753212;716.8917095115681;1712.2776806526806;730.4037004662003;1708.7519280205656;614.8325835475579;1555.7640750670241;480.74709562109024;1414.7615135673386;591.4858103061987;1936.2894491129784;530.6339869281046;2008.8716715460753;771.2075142896974;1960.989155822489;490.3286619953286;2089.2078986587185;578.186040735221;2024.362571530758;694.0635729613734;1871.378475336323;742.5464872944693;2134.0094003241493;699.3310642895731;718.9549305931134;1211.7553632594195;831.9430287226897;1152.8096084706253;571.766803840878;1140.3308511333203;636.7571946795647;1254.96977025393;822.7766990291262;1179.4417475728155;660.2673955130394;1015.7111946247579;666.7224947442187;1111.2234291053492;1199.7732858990944;1027.214154808107;1083.5463207498317;1243.5260732225156;1171.9232050151827;1193.5846801841512;1086.9968084316781;1065.6564981815482;1292.6267591674925;1120.3418566237197;1216.325386652995;1298.9772707852687;1317.053438075841;1236.7149646009116;1490.747278243798;1214.4789695996192;1580.3119490950814;1155.1401971522453;1709.9364151916136;1170.8098756945637;1680.409722222222;1064.7152777777776;1616.9120835326;1311.2752271640363;1483.457619310853;1044.1375529758614;1442.7471461187213;1156.0022831050228;2130.656104441383;1174.628485206324;2021.9643047416089;1031.0176404427868;1878.0029328200897;1138.3043717349465;1927.744741873805;1239.9125239005737;2117.474717853017;1008.6895050208832;2034.0;1115.0;2069.763496143959;1270.1834832904883
68;2.27;638.5809175471868;805.7469972003973;546.80772335845;682.9271169716541;851.8005003126954;648.6930581613508;793.4351851851852;795.5648148148148;755.0353470437018;770.973971722365;721.6666666666666;514.0;641.806798245614;560.3736293859649;1159.8937091277517;693.3507414571244;1280.087560738581;721.0045675413022;1042.4108736465807;762.1041586297354;1099.8906696764484;569.6746425884123;1041.4538461538461;750.6589743589743;1216.9871465295628;563.0109254498715;1159.5552897395003;803.8380294169767;1490.8419023136248;705.1687017994859;1583.103996148291;641.0893115069812;1440.0;710.0;1712.1553243750902;730.507946828493;1697.0289203084833;617.5909383033419;1555.7565167807102;480.78543499511244;1414.4646950092422;591.7149722735675;1936.1566310686962;531.0194652730439;2007.7837052062202;771.5361730899256;1961.3704433497537;490.3167487684729;2089.1235414116686;577.9067319461444;2024.6287194918086;695.4896355733867;1871.279074988774;742.4951354587636;2133.96804835924;699.2848661485319;719.1409228576518;1211.723736563929;831.6681357766952;1152.4364416608676;571.8023851189319;1140.2690388229955;636.8100932791199;1254.7451965239575;822.8285714285714;1179.5079365079364;658.4268457773611;1016.0694574612099;666.6616409537166;1111.1941327723234;1199.7421728156382;1027.1966596853015;1083.5226861193025;1243.5327228516735;1174.5984520529973;1204.3213957759413;1085.514352665495;1064.1493848857644;1292.5870814345155;1120.3143781784556;1216.317533521223;1298.9893244512766;1317.024522632548;1236.6645342638362;1490.7078049651723;1214.448592010478;1580.3562321103304;1155.1497267759562;1709.7963216034618;1170.8397676802188;1680.8620689655172;1063.942528735632;1616.8572787821122;1311.2767998731365;1483.598748639826;1044.2082879941966;1442.702957906712;1155.926848691695;2130.655621301775;1174.5326101249177;2021.9302284398796;1031.0261495779469;1877.936534064929;1138.3283950617283;1925.7490970072238;1239.4304695562435;2117.547682002468;1008.8544861625242;2034.0;1115.0;2072.5064267352186;1271.5549485861184
69;2.3;638.4760483104899;805.7896593839056;546.8283535217586;682.9242709735307;851.8243542435424;649.1175891758917;793.5545722713863;795.6696165191739;746.1201799485862;764.844794344473;721.6666666666666;514.0;641.7850416119142;560.3596692947875;1159.8978293930595;693.3821374256878;1279.9867982010735;721.0289182262198;1042.0331968042071;761.2428701456311;1099.899687917967;569.9086788527269;1041.8086419753085;750.4382716049382;1223.9665809768637;565.8026992287918;1159.5226950354609;803.8448581560283;1490.1523136246788;714.133354755784;1583.1040268456377;640.9741930329178;1452.0;707.0;1712.0045188166348;730.5854691802584;1694.2705655526993;614.1429948586118;1555.7621023513138;480.8088031893255;1413.7474287050022;590.9770920991117;1936.6277305127614;530.7354181037786;2007.858647638464;771.4169894665307;1962.1749502982107;489.9741550695825;2088.927955352613;569.7864028411974;2025.4022187242335;697.9700921969867;1871.2892728904847;742.505460801915;2133.9716655893126;699.2797888386123;719.3352235808376;1211.6071238702818;831.625130283729;1151.755645628257;571.8811044448745;1140.2578543319785;637.0901257568701;1254.2314857941315;822.73;1179.33;658.7365693739424;1016.0418781725888;666.4447185994595;1111.3092468570085;1199.7659311751756;1027.1904761904761;1083.5208818506444;1243.5223309009987;1174.6122714555272;1204.6156548897131;1085.8394846217789;1063.880881130507;1292.5773420479302;1120.3013798111836;1216.3638383320515;1298.9870118772963;1317.0287239204267;1236.6792819019893;1490.711734238257;1214.4678811692563;1580.2282954842076;1155.1000783085356;1710.1602741303846;1170.1137986639021;1680.70202020202;1064.2222222222222;1616.8802588996764;1311.207514405241;1483.4631665750412;1044.1404617921935;1442.763869940882;1155.9286039108686;2130.79055522624;1174.5788052427056;2021.9285335220236;1031.0581402205319;1877.9141400345989;1138.320859510152;1925.1882537385432;1239.0237578388808;2117.5259317862165;1008.9434774964838;2034.0;1115.0;2080.7352185089976;1266.7548200514138
70;2.33;638.4123734634851;805.9277838033261;546.9359698681733;682.9145368128418;851.2010467424652;648.1558082175299;793.6483180428133;795.8746177370031;752.2493573264782;767.0735861182519;721.8533333333332;514.1466666666666;641.9070670604966;560.3453670276775;1159.9863493820328;693.365891901863;1280.0102021081132;721.176046803984;1041.8259752041124;761.3106793669992;1099.6489915187797;570.7732877200484;1041.7438271604938;751.3179012345679;1221.8727506426735;553.9376606683804;1159.1008899206809;803.6125943122461;1486.0147814910026;711.375;1583.2465178854068;641.0546850269071;1449.0;711.0;1712.410395480226;731.1964595103577;1692.8913881748072;618.9701156812339;1555.8628408628408;480.8833536833537;1413.3432107175295;591.4643505903724;1936.7644026003138;531.288276171262;2008.090024820554;771.1485208291407;1962.4721421709894;490.06644252321485;2090.0351366424984;569.9053727458635;2025.5376032135684;697.9373651714646;1871.3779174147217;742.5312687013763;2134.094044907257;699.2965614491809;719.5788300181893;1211.6141524379511;831.4457595999843;1151.256025626001;571.9577623303542;1140.986825554452;637.1218832391713;1253.7867419962336;822.73;1179.33;658.520533666875;1016.0817177402542;666.4548111773646;1111.405939436455;1199.8960920281675;1027.169112508735;1083.609281126994;1243.5739589807333;1174.7944823109378;1204.8179162609542;1086.0741207084698;1063.6412322672709;1292.6565056743202;1120.3127474267617;1216.4210571404094;1298.98029641052;1317.126956352678;1236.7016622922135;1490.8005713265488;1214.4641433077425;1580.4345386533666;1155.121934746467;1709.899754943865;1170.6474611044623;1680.611111111111;1064.4135802469134;1617.0711132134973;1311.1995427309996;1483.5815018315016;1044.187271062271;1442.9419347478895;1155.9310974218572;2130.751668001067;1175.18107819589;2022.0506977565801;1031.0856150267914;1878.0640569395018;1138.3873528606625;1925.1701278892408;1238.9805232899214;2117.724773834377;1009.214683368128;2034.0;1115.0;2068.3920308483293;1274.297879177378
71;2.37;638.284984862862;805.9834169264831;546.8467789001122;682.8742536475869;850.8671295472078;648.17530116907;793.5811209439527;795.7846607669616;755.0353470437018;768.1879820051413;721.6666666666666;514.0;641.8423009623797;560.3327865266841;1159.9155026967223;693.3883741299036;1279.9406213704995;721.1415989159891;1041.385904188613;761.0677451718083;1099.4420695856677;571.1475409836065;1041.6227106227104;751.3223443223443;1237.9254498714654;562.3129820051414;1157.0;798.0;1487.3939588688945;714.133354755784;1583.2110899571633;641.0491036014596;1448.3333333333333;713.0;1709.3175918254626;735.2362146736629;1694.9601542416453;618.280526992288;1555.735632183908;480.8903189250445;1413.334423014057;591.7288874359812;1938.1961368147806;531.4060161856771;2012.480150462963;768.9645833333333;1962.2936129647283;490.4045122338735;2092.606803622708;567.7468522200132;2025.5948684306434;696.7188570595524;1871.3126962763572;742.5267683565125;2134.009822970639;699.2748272884282;719.7410782080485;1211.5287074353132;830.728551711856;1151.4953920128223;571.9270751505629;1141.1040193768001;637.9037633269787;1253.0457530184283;855.0;1177.0;658.4193851944793;1015.953053115851;666.2477302204928;1111.4673977125337;1199.80841246848;1027.1419067546542;1083.5379164080282;1243.5401924270639;1174.7330363483761;1204.9174898314934;1086.6137395755923;1063.4076459417058;1292.5753795379537;1120.2938613861386;1216.4286203062184;1298.9944401676503;1317.053713399263;1236.6965289897225;1490.779760842406;1214.4746861800224;1580.3582345601997;1155.1227906009565;1709.7742318791377;1170.3348045040457;1680.4074074074072;1064.7142857142858;1618.0332360570685;1310.8522211413747;1483.4489084571637;1044.056411667584;1442.7852052935189;1155.8687931229497;2130.8916732962075;1175.1740254574383;2022.009708737864;1031.108208296558;1877.929881925522;1138.3856494096276;1924.7721472839955;1238.8090898043504;2117.772559139785;1009.4589247311827;2034.0;1115.0;2069.763496143959;1263.3261568123394
72;2.4;638.250845623055;806.0550218734496;546.9373848987108;682.8891434218209;850.3766864543983;647.5625712058524;793.5735735735735;795.8588588588589;755.5925449871465;766.5163881748072;721.6666666666666;514.0;641.8876250137378;560.4077371139686;1159.961343297352;693.3964849155826;1279.814847161572;721.2080543425521;1040.9011246602329;760.9949627191342;1099.6515763945029;571.3234303422257;1041.3772893772893;751.8498168498168;1233.7377892030847;562.3129820051414;1154.5;794.0;1488.0835475578406;710.6854113110539;1583.2737531565656;641.1165561868686;1449.4107142857142;710.2678571428571;1708.9626093874303;735.4537258021745;1695.6497429305914;620.349293059126;1555.7226972880528;480.9909601759101;1413.5391583533997;594.1447081756679;1940.2482725756493;531.5745373679612;2012.5479618386817;768.8815842729111;1962.1675294117647;490.6716862745098;2090.620364274742;569.5490454246215;2025.9352125483065;695.9518830037129;1871.3424473330344;742.5159868519348;2134.0800823580407;699.2329865626355;719.8321409876112;1211.5120107020298;830.7678136486426;1151.4557814091493;572.0655297949799;1141.3653318004724;638.4119001919386;1251.8493282149711;839.0282776349615;1169.1320694087403;658.3329112588372;1015.7172100875804;666.6108953994587;1111.4279326979643;1199.7209880546998;1026.9412464191123;1083.5857881136951;1243.5859948320413;1174.8223595288666;1205.0494303919675;1086.6562940834785;1062.9036594473487;1292.6565056743202;1120.3127474267617;1216.5362729929516;1298.9822073233624;1317.1039666375714;1236.6453302298517;1490.7525558725629;1214.4604731336185;1580.4701399688959;1155.139709694142;1709.808931310721;1170.6784841770352;1679.954954954955;1064.3468468468468;1618.228934174349;1310.7869157366972;1483.432337758112;1044.0113384955753;1442.89655958077;1155.907268170426;2131.028093860495;1174.6062359369978;2022.0715418502202;1031.145844346549;1877.9615942028984;1138.5038043478262;1925.218493395216;1238.287754373438;2117.922440978437;1009.7462712008863;2034.0;1115.0;2070.4492287917737;1275.6693444730076
73;2.43;638.1872275403351;806.1669138465687;546.8670533225429;682.9118334682132;850.757978878581;648.4386486959565;793.5735735735735;795.8588588588589;753.3637532133675;772.0883676092544;721.6666666666666;514.0;641.8540706605222;560.4172701338599;1159.918025988388;693.3955856603077;1279.778503361873;721.1917960624969;1041.4119300358855;761.309719189942;1099.5161480897991;571.7390048575554;1041.5;752.0;1223.9665809768637;560.2191516709511;1148.3758865248226;793.3687943262411;1488.0835475578406;716.2021208226222;1583.2673923331756;641.0821896198138;1449.3034825870645;710.8706467661691;1708.9696807083444;736.1360343439763;1688.7538560411313;619.65970437018;1555.6479728089341;480.78344258315127;1412.9639208173692;596.0403363133248;1942.978512795751;532.073635924674;2012.6291291291288;768.8700046200045;1962.8109125117592;490.37974286610216;2090.8993243243244;569.1725225225225;2026.1485634197618;694.0033481273845;1871.3301210219634;742.5189003436425;2134.0341326420394;699.2756534888745;720.0328768706304;1211.520251921188;830.9175057410351;1150.8722398869456;572.0721481759589;1141.56266816845;637.4070253009088;1251.114161139769;837.3566838046272;1167.4604755784062;658.0775384615384;1015.8510769230769;666.6118382266242;1111.4748260818299;1199.5506986353503;1026.8032403631814;1083.5520462403879;1243.5733601692727;1174.7844345983433;1205.048738200732;1087.800484337161;1062.7978282946644;1292.5897689117123;1120.3118045954309;1216.6584500951392;1298.7630167791037;1317.0814212411656;1236.6622131861748;1490.7525558725629;1214.4604731336185;1580.4091050826316;1155.13397775699;1709.7736170212766;1170.766524822695;1680.24;1063.3466666666666;1618.7385493072534;1310.4165444172777;1483.3643668606262;1043.961023367507;1442.8302143586254;1155.9085856867414;2131.138727577752;1174.6979610272292;2022.0332453825858;1031.1700967458223;1877.9722372942665;1138.5295713510582;1924.4567765567765;1236.8794871794871;2117.9636486600725;1009.9129258601741;2034.0;1115.0;2073.1921593830334;1270.8692159383033
74;2.47;638.6375729604995;805.8078367494683;546.9411659031707;682.88210724872;850.2997933274283;648.0666076173605;793.5735735735735;795.8588588588589;746.1201799485862;769.8595758354755;721.6666666666666;514.0;641.8260535135432;560.4407450140102;1159.9610611303344;693.4072433679354;1279.6787411502278;721.1594898651924;1041.3562093962425;761.3318534125968;1099.5529765330264;571.9929023594859;1041.5;752.0;1226.060411311054;559.521208226221;1150.0;793.0;1491.5314910025709;712.7541773778921;1583.2876356772063;641.0340569450998;1449.578947368421;710.5394736842105;1708.5858898341496;736.124086963994;1688.0642673521852;617.5909383033419;1555.7541972290137;481.023390383048;1412.8606531881803;596.0560912389839;1944.3539022974205;532.909679024633;2012.6911373365726;768.8694319102162;1963.7281335259186;490.8035628310063;2090.670918367347;570.1485969387755;2026.4990995223552;692.7262547960222;1871.3831314490803;742.5285628832062;2134.09816017316;699.2333333333332;720.279768115942;1211.5663768115942;830.6104438872025;1151.6591878931854;571.8220675337363;1141.0887830493984;637.1632280445499;1250.789909317753;836.2422879177378;1176.9328406169666;658.5814622913068;1014.286125503742;666.8038798202034;1111.4968062455641;1199.4981463308254;1026.8287536800785;1083.3831441137363;1243.8151784801064;1174.8689030267979;1205.1418931945248;1088.8226934009372;1062.120073749712;1292.671680189986;1120.3192822745564;1216.586477174849;1298.8931955211024;1317.138678328474;1236.6681243926141;1490.7857991681522;1214.4508615567438;1580.5618633989968;1155.1634351894936;1709.844323589395;1170.9542261500112;1679.764957264957;1063.3034188034187;1618.9808317089019;1310.220029239766;1483.338247566064;1043.9031061659712;1442.9725436805081;1155.9199001588381;2130.6643591772154;1174.918578586498;2022.135052933263;1031.1993332163538;1877.9983466519702;1138.2013410489574;1926.2418635170602;1234.4964566929134;2118.070015989228;1010.0310527644534;2028.872274143302;1122.6791277258567;2076.620822622108;1271.5549485861184
