Frame;Time;X_Arena0_5A_CMA_5;Y_Arena0_5A_CMA_5;X_Arena0_5A_CMA_2;Y_Arena0_5A_CMA_2;X_Arena0_5A_CMA_4;Y_Arena0_5A_CMA_4;X_Arena0_5A_CMA_3;Y_Arena0_5A_CMA_3;X_Arena0_5A_CMA_1;Y_Arena0_5A_CMA_1;X_Arena0_5A_CMA_6;Y_Arena0_5A_CMA_6;X_Arena0_5A_CMA_7;Y_Arena0_5A_CMA_7;X_Arena1_5A_HSA_6;Y_Arena1_5A_HSA_6;X_Arena1_5A_HSA_1;Y_Arena1_5A_HSA_1;X_Arena1_5A_HSA_7;Y_Arena1_5A_HSA_7;X_Arena1_5A_HSA_2;Y_Arena1_5A_HSA_2;X_Arena1_5A_HSA_3;Y_Arena1_5A_HSA_3;X_Arena1_5A_HSA_5;Y_Arena1_5A_HSA_5;X_Arena1_5A_HSA_4;Y_Arena1_5A_HSA_4;X_Arena2_5A_HTB_4;Y_Arena2_5A_HTB_4;X_Arena2_5A_HTB_2;Y_Arena2_5A_HTB_2;X_Arena2_5A_HTB_6;Y_Arena2_5A_HTB_6;X_Arena2_5A_HTB_5;Y_Arena2_5A_HTB_5;X_Arena2_5A_HTB_7;Y_Arena2_5A_HTB_7;X_Arena2_5A_HTB_3;Y_Arena2_5A_HTB_3;X_Arena2_5A_HTB_1;Y_Arena2_5A_HTB_1;X_Arena3_5A_ControlB_2;Y_Arena3_5A_ControlB_2;X_Arena3_5A_ControlB_6;Y_Arena3_5A_ControlB_6;X_Arena3_5A_ControlB_5;Y_Arena3_5A_ControlB_5;X_Arena3_5A_ControlB_4;Y_Arena3_5A_ControlB_4;X_Arena3_5A_ControlB_1;Y_Arena3_5A_ControlB_1;X_Arena3_5A_ControlB_7;Y_Arena3_5A_ControlB_7;X_Arena3_5A_ControlB_3;Y_Arena3_5A_ControlB_3;X_Arena4_5A_CMB_6;Y_Arena4_5A_CMB_6;X_Arena4_5A_CMB_2;Y_Arena4_5A_CMB_2;X_Arena4_5A_CMB_5;Y_Arena4_5A_CMB_5;X_Arena4_5A_CMB_3;Y_Arena4_5A_CMB_3;X_Arena4_5A_CMB_1;Y_Arena4_5A_CMB_1;X_Arena4_5A_CMB_4;Y_Arena4_5A_CMB_4;X_Arena4_5A_CMB_7;Y_Arena4_5A_CMB_7;X_Arena5_5A_ControlA_5;Y_Arena5_5A_ControlA_5;X_Arena5_5A_ControlA_6;Y_Arena5_5A_ControlA_6;X_Arena5_5A_ControlA_1;Y_Arena5_5A_ControlA_1;X_Arena5_5A_ControlA_2;Y_Arena5_5A_ControlA_2;X_Arena5_5A_ControlA_7;Y_Arena5_5A_ControlA_7;X_Arena5_5A_ControlA_3;Y_Arena5_5A_ControlA_3;X_Arena5_5A_ControlA_4;Y_Arena5_5A_ControlA_4;X_Arena6_5A_HTA_3;Y_Arena6_5A_HTA_3;X_Arena6_5A_HTA_2;Y_Arena6_5A_HTA_2;X_Arena6_5A_HTA_5;Y_Arena6_5A_HTA_5;X_Arena6_5A_HTA_1;Y_Arena6_5A_HTA_1;X_Arena6_5A_HTA_7;Y_Arena6_5A_HTA_7;X_Arena6_5A_HTA_6;Y_Arena6_5A_HTA_6;X_Arena6_5A_HTA_4;Y_Arena6_5A_HTA_4;X_Arena7_5A_HSB_4;Y_Arena7_5A_HSB_4;X_Arena7_5A_HSB_2;Y_Arena7_5A_HSB_2;X_Arena7_5A_HSB_7;Y_Arena7_5A_HSB_7;X_Arena7_5A_HSB_5;Y_Arena7_5A_HSB_5;X_Arena7_5A_HSB_6;Y_Arena7_5A_HSB_6;X_Arena7_5A_HSB_1;Y_Arena7_5A_HSB_1;X_Arena7_5A_HSB_3;Y_Arena7_5A_HSB_3
57;0.95;720.0322580645161;768.0322580645161;877.4516808781731;579.384298735666;851.3845534995977;810.2928935371413;933.4428750223493;738.3688539245485;747.9423076923077;569.0576923076923;731.9615303818076;764.6897746967071;797.4877892030848;684.9627249357327;1144.1105398457585;538.8798200514138;1179.1756152125279;536.7484286779588;1214.6078144475152;697.6777217796563;1284.2942777777778;608.0749444444444;1315.7366439768975;708.8603547854785;1115.4111319788287;787.1635080530418;1255.6023182297156;816.825219529329;1471.4487666244809;745.3714336463953;1722.1881720430106;664.2473118279569;1514.0377732561171;582.9274273490895;1472.550387596899;725.6821705426356;1559.262626262626;677.1111111111111;1687.5327351279495;787.0243159410657;1635.8862753408207;576.3608109062654;2101.6901326140705;640.9609799955045;1885.5089767538398;626.0711394769614;1888.5515942028985;748.4488115942028;1997.4144579565532;821.1124103523542;1987.6125171359272;567.3621216914478;1976.9154777345439;708.1238651102465;2084.07579508665;732.2221164222688;712.8100919326515;988.5861997727507;949.0;1104.5;708.4118305132149;1096.9867617582622;855.4380952380952;1234.7238095238095;868.2200828987832;958.7107902125953;841.1263192395935;1232.353720091773;802.5676559943912;1102.2188205967125;1160.6480418420717;1233.6346472764383;1082.4361768092833;1112.696740189565;1181.2418699186992;1002.9898373983739;1287.2183908045974;1024.8850574712642;1224.757712082262;983.1687017994859;1306.7635696349237;1087.9450775867617;1289.6056054103265;1233.9476524905708;1730.0;1153.5;1747.0374531835205;1084.1760299625466;1517.0;1210.0;1602.0;1029.5;1617.7907040141756;1082.2946568527225;1504.159420289855;1002.3333333333333;1632.8495885606367;1229.805207068663;2032.5015261551414;1249.2658667508683;2129.0752688172042;1018.2795698924731;2009.8095238095236;1133.0;1918.077668768979;1174.334384489605;1881.1656876035547;1071.6357885223679;1969.7320261437908;970.1699346405228;2081.501285347044;1086.5661953727506
58;0.97;720.8070175438596;765.1929824561403;876.6683930571108;579.4804031354984;848.951429628455;807.040589820834;937.1929824561403;745.1929824561403;747.7988505747126;568.2988505747126;734.3868894601542;757.5719794344473;792.301413881748;695.3354755784062;1141.51735218509;540.6086118251928;1179.0171425481287;536.7209604153147;1214.1951032059726;697.5594532279315;1284.0409221266268;607.6157621883962;1315.4389874185235;709.0270830175331;1114.9205194805195;786.9361616161616;1254.4718502519797;820.4755219582433;1471.20280152891;744.5739378272685;1721.8557213930349;663.6716417910447;1513.6998169934639;582.644183006536;1471.7619047619046;725.3809523809523;1559.162601626016;676.8455284552845;1687.3880295897782;786.7889486662183;1635.7564374646292;576.3236417657046;2101.482281059063;640.7741570491061;1885.1892833358945;625.6561139285897;1888.0937935843795;748.127789400279;1996.8833573448587;820.7430233178592;1987.22967287262;567.152729567687;1976.2367872807017;707.7498355263158;2083.454504934734;732.158611907036;712.4666030028117;986.9901851557112;948.0;1104.0;707.882588612368;1096.5955882352941;856.0;1235.0;867.979821958457;958.0970656116056;855.0;1232.5;802.0536566589684;1101.823402617398;1160.341818336091;1233.056679818421;1081.6354419021982;1112.6116644235083;1181.0;1002.5;1287.748299319728;1028.421768707483;1234.4659383033418;977.6211439588689;1307.5182581527044;1087.4023953654885;1289.1547479484173;1233.6001042073726;1730.572327044025;1152.817610062893;1746.5266666666666;1083.8133333333333;1517.0;1211.0;1601.0;1030.0;1617.2307188189845;1081.876897075055;1504.8809523809523;1004.8809523809524;1632.3953551357572;1229.6548852325818;2031.833438353287;1248.98393194707;2128.3456790123455;1018.3209876543209;2009.2898550724638;1133.2753623188405;1917.6014260249553;1174.175816993464;1879.4430036630035;1069.2556776556776;1969.4567901234566;970.0092592592592;2082.8984575835475;1084.4704370179948
59;0.98;722.0;765.0;877.2383838383838;580.1525733525733;847.1245696400626;805.2166405842462;923.9296969696969;732.9874747474746;748.0735930735931;568.4372294372295;730.1477607937784;764.3046393134888;793.1658097686375;683.2339331619537;1147.568123393316;541.4730077120822;1178.9825898290733;536.737894903953;1215.2019002375298;699.2033706594276;1284.0494523730501;608.060736807169;1315.3738095238095;709.5459325396824;1115.3741519867738;787.4045949489765;1254.9511444921316;820.7914163090129;1472.8825752241466;747.9355959254564;1721.7657657657655;663.1351351351351;1513.920717867511;582.8859329638427;1475.5376344086021;729.2795698924731;1559.2991452991453;676.8376068376068;1687.123182303071;787.3814496659367;1636.0782449468272;576.0714134798225;2101.890703632537;640.7430688992589;1885.6866177006823;625.3117674636662;1889.5294186181986;748.4935919841547;1997.0625494853523;820.777091580892;1987.3940311188994;567.2415697520046;1976.672677595628;707.9945355191256;2083.5363962941956;732.0075628663263;712.6852404122848;988.4334222780307;952.4166666666666;1104.71875;708.2227822110224;1096.751831630034;855.5;1243.5;868.165785868076;958.6883277875643;857.3466666666666;1233.6533333333332;802.4338795291945;1102.081083160243;1160.5120471706116;1233.4367523542887;1081.9161180527565;1112.9658739755475;1181.8955223880596;1004.776119402985;1288.159420289855;1030.2536231884058;1224.757712082262;983.1687017994859;1307.7613094037777;1087.3126302345902;1289.630100378047;1233.8547125537739;1729.3333333333333;1152.9833333333331;1751.2357723577234;1084.5528455284552;1516.3015873015872;1209.7936507936506;1601.0;1031.0;1617.37442640915;1082.0029450037669;1503.1759332281808;1008.0170215562565;1632.8547715053762;1229.739448924731;2032.8257161248794;1248.8780173801094;2129.5;1019.5;2009.4782608695652;1132.4057971014493;1917.6159878277153;1173.9791666666665;1881.6889450313886;1063.5306231817485;1970.957957957958;969.6516516516516;2080.10411311054;1086.5661953727506
60;1.0;719.6565656565656;768.1111111111111;877.2905687544996;580.0778497720182;850.9821609784756;810.3771831437269;924.0057860325174;732.2571891454029;747.9735449735449;568.1798941798941;731.5817177486391;764.6763735821736;792.301413881748;676.318766066838;1143.2461439588687;544.0661953727506;1178.9300333174679;536.7145803585594;1215.182891850852;698.8554636972049;1283.7665828443699;607.8248113998324;1315.4937717987043;709.3371200797209;1115.4810205705194;787.3081031935446;1254.854937603693;820.6797230036789;1471.6352222910784;745.0968119534532;1721.8828828828828;663.1981981981982;1513.9188478923577;582.9838116261957;1472.62;725.96;1559.6989247311826;674.4408602150537;1687.2184004474273;787.4098993288591;1638.5395926075812;577.2527991366518;2101.998302362927;640.7884835971553;1885.4959687772812;625.6992245673497;1888.9548218940051;748.4253113234868;1997.018082134008;820.5718277189097;1987.549546649498;567.2662696496593;1976.8656301145663;708.026022913257;2083.564563995706;732.0003788596325;712.5743078281647;988.1903797205339;956.8119658119657;1104.3589743589744;708.4322653175941;1096.8218568484167;855.2156862745097;1243.3725490196077;868.2734140940471;958.6351439364333;857.3650793650793;1233.8253968253969;802.710052427627;1101.8870906466072;1160.689054726368;1233.546884222953;1082.1301769872052;1112.878070527395;1181.0934182590233;1000.5498938428874;1288.5108225108224;1029.4112554112553;1230.3052699228792;983.1687017994859;1308.149028933809;1087.3289073853875;1289.6424301494476;1233.7428849902535;1727.0;1156.0;1735.7719298245613;1077.8245614035086;1517.0;1210.0;1601.0;1030.0;1617.5093981720986;1080.4817382307294;1501.3018119658118;1006.7792136752136;1632.9649299269092;1229.8421511432978;2032.5671030225626;1248.8963920817368;2129.5;1018.5;2009.032258064516;1131.967741935484;1917.701062835786;1173.911410885307;1881.522728974762;1063.2251179510222;1971.1921921921921;969.2192192192192;2085.6928020565556;1088.6619537275064
61;1.02;719.042735042735;767.8376068376068;877.1465981399901;579.0583945178658;850.806952503761;810.6024607779926;924.9021187705162;730.833303491495;747.8194444444445;567.824074074074;730.9414542020775;763.4263718392613;790.5726221079692;673.7255784061697;1144.9749357326477;540.6086118251928;1172.0;549.0;1214.5723956584984;699.0735146022155;1283.2927182572844;607.1557746949691;1311.7684493284492;710.249133089133;1115.2217640320732;787.1011454753722;1254.7823439878234;820.2317170399361;1471.1457335961702;744.0765277386652;1721.6307692307691;662.8051282051281;1513.8271857923496;582.7580916351408;1471.590909090909;724.5227272727273;1559.7466666666667;674.1466666666665;1688.2667690732208;786.7641235705752;1636.2458528285836;578.0224018148305;2101.7390148911795;640.5774112256586;1885.1751918817286;625.8149178385618;1888.3278985507245;748.1306685366993;1996.9726723863998;820.6260989301979;1987.2008154943933;567.0305810397554;1976.6315731391048;707.6993875186228;2083.4175817240944;731.8753628676006;712.4549647595356;987.9097740464344;960.6086956521739;1101.6666666666665;708.1963163906339;1096.5378831144108;851.3030303030301;1240.6969696969697;868.0786863711;958.383645320197;857.08;1233.5333333333333;802.6892460773057;1101.6342135476464;1160.5478501489995;1233.0767134951043;1081.9267856344202;1112.6073616888052;1180.803738317757;1003.1292834890966;1287.4898373983738;1031.3292682926829;1228.2249357326477;981.7818123393316;1308.2043206137694;1086.8820243623393;1289.387733751798;1233.5581927553287;1725.828431372549;1161.016339869281;1723.7142857142858;1079.721088435374;1516.1754385964912;1209.7719298245613;1601.3030303030303;1027.3030303030303;1617.2663333673433;1080.1233547597185;1500.9992372234935;1006.4133555231954;1632.7186445254488;1229.6535034426893;2032.2967479674794;1248.8354193410355;2128.8571428571427;1018.5952380952381;2012.9215686274508;1139.7058823529412;1917.5507555555555;1173.9286518518518;1881.4212669683259;1063.0537707390647;1975.605363984674;968.4942528735633;2081.501285347044;1084.4704370179948
62;1.03;718.7701149425287;768.0804597701149;877.0133843212237;578.1487963916262;849.9398958333333;808.311875;924.600238948626;733.600119474313;747.4285714285714;567.847619047619;730.0649100257069;761.0295629820051;794.8946015424165;671.9967866323907;1149.296915167095;541.4730077120822;1172.0;548.0;1214.3899721448468;697.5917308427548;1283.255298013245;607.2698675496689;1310.6639920752848;708.7934125804853;1114.9824742860426;786.9053611446302;1254.443010282214;820.1698388390578;1470.773102811733;744.6164426735103;1721.8039215686274;662.0392156862745;1513.5923076923077;582.6981684981685;1470.8817204301074;724.2150537634408;1559.642857142857;674.0;1687.3697441100212;786.7510427234809;1635.5649289782968;577.5404859759175;2101.3482505360157;640.6169882760822;1884.809923782859;625.9187017161819;1888.204121169426;748.0791945520722;1996.7309676410819;820.4784534417174;1987.1058580070041;567.0739679507587;1976.434989342515;707.7599059955182;2083.2092964506755;731.888783630163;711.9740454076367;987.9275541795665;960.8409090909091;1101.401515151515;707.5578460244005;1096.299911185902;848.0;1236.0;866.9320219456711;956.480663722735;856.797385620915;1233.2614379084966;802.7531888735208;1102.4376824957737;1160.6936823559024;1232.970677070224;1081.6101119633254;1112.409856299039;1181.8833333333334;1006.686111111111;1287.3826429980274;1031.9605522682446;1226.1446015424165;981.0883676092545;1307.751808681672;1086.7487272240085;1289.1097823956088;1233.4782722342022;1724.9448621553884;1162.5964912280701;1722.0;1067.0;1516.1449275362318;1210.2898550724638;1594.0;1025.5;1648.47;1088.4766666666665;1500.8037917959323;1006.2414339882798;1632.3447363062512;1229.744858480961;2031.9433306602511;1248.7657845495855;2103.555555555555;1039.671717171717;2005.0;1130.0;1917.2544714007438;1173.812820966885;1884.7943262411347;1055.3333333333333;1975.5111111111112;968.5851851851851;2086.391388174807;1091.456298200514
63;1.05;718.8809523809524;768.0;877.0390858712176;578.2190672355451;850.6766747376917;809.6690879741727;925.4649122807018;723.8160281656521;747.4285714285714;567.847619047619;729.8825545171339;764.0204828660436;796.6233933161953;676.318766066838;1152.754498714653;542.3374035989717;1178.296296296296;542.3629629629629;1214.4922831877848;697.6837480090074;1283.2632193494578;606.5931053655825;1309.5323058684055;707.564463544754;1115.0489976448962;787.0351542305704;1254.4957302386688;820.2830450332092;1471.0329695472121;743.8874779783558;1721.8039215686274;662.0392156862745;1513.6642500656685;582.7572892040977;1470.8817204301074;724.2150537634408;1559.5454545454545;674.3333333333333;1688.223244194629;786.937830011923;1636.0566246405663;577.4654574946545;2101.650330396476;640.6427588105727;1884.8962219783666;625.7795370225218;1888.2390845070422;748.1757629107981;1998.3537771129395;820.4381949638494;1987.2313913274807;567.1213620643788;1976.457630817919;707.8469471271894;2083.2331432192645;731.8740177439796;712.2107604542837;987.7426597582038;960.8652482269503;1101.5815602836878;707.641188063063;1096.3104823573572;848.0;1235.5;866.987323943662;956.5094567404426;857.1925925925925;1233.362962962963;806.8355861015655;1109.8294005345551;1160.3949579831933;1233.110177404295;1081.7624623026431;1112.2586038673053;1180.910973084886;1002.3167701863354;1285.6398467432948;1031.1647509578543;1228.2249357326477;984.5555912596401;1308.402416600998;1087.2392303651168;1289.2919347501136;1233.5222590498472;1725.8775510204082;1161.3809523809523;1725.5;1074.0;1516.1449275362318;1210.2898550724638;1601.0;1027.5;1648.4707903780068;1091.7697594501717;1500.9409678765123;1006.134265053539;1630.8163405423961;1230.2187435633368;2032.2505610772685;1248.8378753874103;2111.214285714286;1047.0;2006.0;1131.0;1917.3913017681261;1173.8616352201257;1884.7651515151513;1055.5681818181818;1975.2232704402516;969.059748427673;2085.6928020565556;1090.7577120822623
64;1.07;717.5;768.5;877.0595410978798;578.4406041243102;850.7110463232913;810.4232264334305;925.5413237924865;723.8727489564699;747.4285714285714;567.847619047619;728.9523578550255;767.3513338722717;796.6233933161953;668.5392030848329;1151.025706940874;539.7442159383033;1183.5;552.0;1214.4262904636919;697.5886373578302;1285.3447554424654;607.9549335595136;1303.414358819988;711.8459763194861;1115.0428055698815;787.1751762076672;1254.3655015754377;820.3474756356708;1471.0782474740608;743.989533777355;1721.8039215686274;662.0392156862745;1513.7130475890324;582.7057989284589;1470.6881720430106;724.2150537634408;1559.5454545454545;674.3333333333333;1688.2346438746438;786.6658119658119;1635.5669454571448;577.475730931446;2101.735844717354;640.5238489489903;1885.5057016876995;625.518524149815;1888.2396033829102;748.2923301254009;1993.784873258265;812.6909352665946;1987.367276031644;567.0031537310241;1976.475299604143;707.651971151239;2083.274524714829;731.8363117870722;712.1733187248917;988.1743100119998;960.8095238095239;1101.3253968253969;707.8572236358496;1096.25614927905;848.0;1235.5;866.9856449656288;956.7019813991104;857.0416666666666;1233.4166666666667;806.7180245789714;1109.849188287058;1160.4068214680615;1233.142893595305;1077.3268294729774;1111.7824353810004;1181.6495098039213;1006.438725490196;1270.0;1018.0;1234.4659383033418;978.3145886889461;1308.1734700717204;1086.8069575708828;1289.224650406504;1233.4986016260161;1725.7649122807018;1161.8526315789475;1727.972222222222;1073.4722222222222;1516.1449275362318;1210.2898550724638;1601.0;1028.0;1649.154121863799;1089.3727598566306;1500.9069816053511;1006.1236761426977;1630.9086308302556;1230.225208589796;2032.1199164121524;1248.8753147939774;2111.578125;1046.984375;2005.0;1129.0;1917.4795479009688;1173.8542040425787;1884.7651515151513;1055.5681818181818;1975.2706270627061;968.8910891089109;2086.391388174807;1090.0591259640103
65;1.08;717.5555555555555;769.6111111111111;877.4387990762125;578.7637124711316;848.0390914709518;806.0755562422744;925.9089995863617;723.7416533711516;748.109375;567.8177083333333;731.2780438024963;767.6654891802077;802.6741645244216;664.2172236503856;1142.3817480719795;537.151028277635;1178.0;549.0;1214.7113682037912;697.8800716962685;1282.0740180422479;606.2084944248332;1305.1847018572823;711.5157869012706;1115.5473750142353;787.4342330030748;1254.5507022575189;820.6620339730863;1471.3016380796803;744.2571013703601;1721.9722222222222;662.4166666666666;1514.0124374176546;582.9178919631094;1470.9117647058824;724.4705882352941;1560.0;674.3333333333333;1688.7495685191577;786.6759866528591;1635.6578634807515;577.6793823796548;2102.2860242441393;640.3463515871892;1885.3581989247311;625.5916563275434;1888.893907439953;748.5806678383128;1993.4449555837564;812.534475465313;1987.6741729665969;567.1913570317945;1976.962505418292;707.8522431729518;2083.6352141314014;731.8514423687889;712.5985290254793;987.9994746519568;960.8611111111111;1102.1574074074074;708.3510762478404;1096.6235700611662;848.0;1235.5;867.413609027637;956.8513413068449;857.2269503546099;1233.964539007092;807.3958049371497;1110.2008935332424;1160.7215596718258;1233.3998139220162;1073.9625719372334;1113.8552146731254;1181.9548387096775;1007.1161290322581;1255.7450980392155;1016.8235294117648;1235.8528277634962;983.1687017994859;1308.2319354203582;1087.3505283192228;1289.652086573354;1233.554626749611;1736.7491890860522;1158.9498664377027;1728.6969696969695;1073.6969696969697;1516.0;1209.0;1601.0;1028.0;1649.4651162790697;1089.5697674418604;1500.5075224292616;1005.8674948240166;1631.2692046688383;1230.4562296416939;2032.5596958989183;1249.0821287075703;2111.9417989417984;1047.121693121693;2005.8095238095236;1129.0;1917.6506784660764;1173.9153982300884;1885.078947368421;1055.578947368421;1976.2638888888887;968.78125;2084.2956298200515;1090.7577120822623
66;1.1;718.5;769.5;877.2891560448049;578.5053109308614;850.4765558397271;809.9018009377663;925.389105748758;723.559912467471;747.3482587064676;567.7412935323383;730.6486343565743;767.2192168372068;800.9453727506427;667.6748071979434;1141.51735218509;540.6086118251928;1170.4567901234568;545.5802469135803;1214.1375714206467;697.3980695623231;1281.3369444444443;606.2937222222222;1304.8266898584334;711.0281200173938;1115.0207153075821;787.0739341917023;1254.1454451345755;820.2754362614611;1471.2084385306491;743.8005913795064;1721.6923076923076;662.1435897435897;1513.5674922437818;582.6857022663932;1470.735294117647;724.4705882352941;1556.4259259259259;679.9259259259259;1688.1888699602498;786.657126632595;1635.386304086113;577.3721407832306;2101.8871874852307;640.1382390472139;1884.8102587847918;625.5655708185419;1888.269093879456;748.6103623315246;1993.0474676838312;812.2008900190718;1987.559641985354;566.9947925142392;1976.3011494252873;707.6873028601977;2083.198519643196;731.7764914278483;712.152874289324;987.5370604337754;957.9703703703703;1101.8074074074073;708.0800837975527;1096.5924391753558;848.0;1236.5;866.8892934196331;956.5546116504854;856.7751937984495;1233.3100775193798;806.7313195548489;1109.7551669316376;1160.3507655766211;1233.115366670908;1073.8533028067498;1113.4324175358263;1181.6246719160104;1006.7296587926509;1255.438095238095;1016.7333333333332;1230.9987146529563;978.3145886889461;1307.7951430472388;1086.9948103792415;1289.0959438377536;1233.3892355694227;1734.0156656791453;1158.797288805099;1724.0;1075.0;1516.0;1210.5;1598.148148148148;1028.4444444444443;1649.1573033707866;1089.4119850187265;1507.4025157232704;993.125786163522;1630.9850492694527;1230.3438668025822;2032.003640062095;1248.8467426797279;2111.2156862745096;1045.2205882352941;2005.0;1129.5;1917.2099513121957;1173.738570241064;1884.7521367521367;1055.7094017094016;1975.584126984127;969.0698412698413;2087.788560411311;1092.154884318766
67;1.12;718.2777777777778;770.5;877.266568914956;578.9271260997067;850.8465227817745;810.3202238209433;925.5524384469696;723.6791548295455;747.7981220657276;567.9295774647887;731.0859440928269;767.1432489451477;801.8097686375321;669.4035989717223;1153.6188946015423;543.2017994858612;1174.9722222222222;546.5277777777777;1214.0928780595611;697.5282612299022;1281.83586103044;612.5721200387221;1305.1704540040969;711.7298365966366;1115.195098207639;787.1798660024051;1254.408085262771;820.3397280411613;1470.481348732245;744.7242355856453;1721.7849462365589;662.258064516129;1513.7048862325678;582.7789661319073;1471.3968253968253;724.952380952381;1557.171717171717;679.969696969697;1688.449580784047;786.808916836619;1634.9056097216333;577.6187650134237;2101.8613035487065;640.1822423299873;1885.1722265321955;625.4774760796482;1887.664357608052;749.1612196566015;1993.2725346891218;812.1692087702573;1987.7614793155728;566.9927442061944;1976.570507611463;707.5771710276829;2083.4530805687205;731.7988625592417;712.5116143092542;987.4436294051985;958.5686274509804;1101.9411764705883;708.1101932298342;1096.4738641219199;848.0;1235.5;867.0861279461279;956.6542087542086;857.0;1233.590909090909;806.7872340425532;1109.6556924225456;1160.3938117126318;1233.225825672455;1073.817739771965;1113.522258551308;1182.0112994350281;1006.6892655367232;1255.5;1016.5;1230.9987146529563;976.2342544987147;1307.8973903897981;1087.2841648590022;1289.4140863356054;1233.4395326192794;1736.8400366512344;1158.8032407407406;1729.0;1074.0;1516.0;1209.5;1606.831619537275;1031.5584832904883;1651.2577777777776;1086.6888888888889;1507.5974842767293;993.125786163522;1631.0820890434309;1230.4164450807937;2032.2410264652308;1248.948730311797;2110.180952380952;1045.138095238095;2005.0;1129.5;1917.4939399367124;1173.8161681294405;1884.8373983739837;1055.7723577235772;1975.6637426900584;969.251461988304;2087.788560411311;1090.0591259640103
68;1.13;718.7826086956521;770.7101449275361;877.1003881610868;578.9985929160601;845.4310941475826;803.9144529262086;925.5107871028922;723.6429587482219;747.4316939890709;567.551912568306;731.1686715205233;767.5022422707607;800.0809768637532;665.0816195372751;1157.0764781491002;546.659383033419;1174.0;546.5;1214.063105175292;697.4601558152476;1279.8800557880056;616.7778521617852;1304.198312868124;711.5086353199559;1115.1616369455874;787.1869570187471;1254.372401035886;820.196448390677;1473.2486712224752;745.2278127651971;1721.8306878306878;662.6296296296296;1513.7561781835354;582.7393882155411;1474.0;728.0;1557.3047619047618;679.9714285714285;1688.2955062571102;786.5699658703072;1634.2872325147207;577.9725692948441;2101.872930522145;640.1190038205744;1885.8677393240234;624.9945861161708;1887.6268630234208;749.3351076413531;1993.3018010880471;812.2679976760154;1987.6115787201898;566.960343153124;1976.514279520945;707.4484365685796;2083.4198852772465;731.0130019120459;712.4525446309618;987.4831334932054;958.5686274509804;1101.9411764705883;708.0007953216374;1095.474245614035;848.0;1235.5;866.9006920647719;956.5901363972316;856.8373983739837;1233.2764227642276;807.14597340505;1109.8585835948006;1160.3709244342156;1233.1645569620252;1073.8001592690389;1113.5312460706652;1182.0266666666666;1004.3533333333332;1255.438095238095;1016.7333333333332;1230.9987146529563;974.1539203084833;1307.7222994900324;1087.0924564540696;1289.401719421649;1233.3361339064738;1736.911778731521;1158.9809728183118;1728.6969696969695;1073.6969696969697;1516.0;1209.5;1599.1542416452442;1023.8811053984575;1652.0228310502282;1089.6803652968035;1506.6518518518517;993.3259259259258;1630.9309001435308;1230.3508987765701;2032.0571076857202;1248.8574181117533;2110.2095238095235;1045.0238095238094;2004.6969696969695;1129.3030303030303;1917.3770110833036;1173.801334763437;1884.8373983739837;1055.7723577235772;1975.7242424242424;969.0424242424242;2085.6928020565556;1087.9633676092544
69;1.15;717.6666666666666;771.3030303030303;877.1988116111435;579.2309565556204;850.8841857730746;810.9249104804659;925.6768574475649;723.7949401587865;742.1292517006801;568.3333333333333;733.5224935732648;762.758354755784;805.26735218509;659.8952442159383;1151.025706940874;550.1169665809769;1174.0;548.0;1214.2836703126725;698.0587780355761;1279.8740925464117;617.2861180382378;1304.314056584977;711.7689280733213;1115.3820346320344;787.4061289587604;1254.4521013368785;820.5251495679149;1472.0;746.5;1722.215053763441;662.0;1513.8187346018765;582.9184358127587;1470.5619047619048;725.7333333333332;1557.111111111111;680.2525252525252;1688.7073896133606;786.7353580416379;1634.557678390505;578.1169489072224;2102.1506305795665;640.074772093902;1885.1277889421342;625.4937393723914;1887.447013487476;750.2614001284521;1993.2899197619427;812.2313619214623;1987.7176782429945;566.9948068808828;1976.6031642116745;707.4172394980906;2083.881460134486;730.9887928274095;712.7522536854384;987.6014953865733;958.8490566037735;1102.5471698113208;708.0271601528333;1096.574828522764;848.0;1235.5;867.2304777371768;956.8219650832318;857.0;1233.5;807.3694370763336;1110.341732979664;1160.922383575363;1233.4884409948254;1073.8588949454906;1113.8567063098776;1182.6190476190475;1004.9931972789116;1255.6140350877192;1017.0;1228.918380462725;974.8473650385604;1307.1898358585859;1088.0651515151515;1289.669457968192;1233.4943200259656;1735.432731194392;1161.2103442077828;1724.5247524752476;1073.8580858085807;1516.0;1208.5;1609.6233933161952;1038.5379177377893;1652.0;1089.5;1506.9901960784314;993.7058823529412;1631.3092475744622;1230.6594748626094;2032.3370768490295;1248.9293010321408;2110.7960199004974;1045.0149253731342;2005.4782608695652;1128.4057971014493;1917.6347291223087;1173.884729122309;1885.0852713178292;1055.68992248062;1975.6637426900584;969.251461988304;2084.2956298200515;1087.2647814910026
