Frame;Time;X_Arena0_6A_HT2_7;Y_Arena0_6A_HT2_7;X_Arena0_6A_HT2_4;Y_Arena0_6A_HT2_4;X_Arena0_6A_HT2_5;Y_Arena0_6A_HT2_5;X_Arena0_6A_HT2_1;Y_Arena0_6A_HT2_1;X_Arena0_6A_HT2_6;Y_Arena0_6A_HT2_6;X_Arena0_6A_HT2_3;Y_Arena0_6A_HT2_3;X_Arena0_6A_HT2_2;Y_Arena0_6A_HT2_2;X_Arena1_6A_CM2_7;Y_Arena1_6A_CM2_7;X_Arena1_6A_CM2_5;Y_Arena1_6A_CM2_5;X_Arena1_6A_CM2_6;Y_Arena1_6A_CM2_6;X_Arena1_6A_CM2_4;Y_Arena1_6A_CM2_4;X_Arena1_6A_CM2_2;Y_Arena1_6A_CM2_2;X_Arena1_6A_CM2_1;Y_Arena1_6A_CM2_1;X_Arena1_6A_CM2_3;Y_Arena1_6A_CM2_3;X_Arena2_6A_HS1_3;Y_Arena2_6A_HS1_3;X_Arena2_6A_HS1_2;Y_Arena2_6A_HS1_2;X_Arena2_6A_HS1_4;Y_Arena2_6A_HS1_4;X_Arena2_6A_HS1_6;Y_Arena2_6A_HS1_6;X_Arena2_6A_HS1_5;Y_Arena2_6A_HS1_5;X_Arena2_6A_HS1_7;Y_Arena2_6A_HS1_7;X_Arena2_6A_HS1_1;Y_Arena2_6A_HS1_1;X_Arena3_6A_Control2_6;Y_Arena3_6A_Control2_6;X_Arena3_6A_Control2_1;Y_Arena3_6A_Control2_1;X_Arena3_6A_Control2_4;Y_Arena3_6A_Control2_4;X_Arena3_6A_Control2_5;Y_Arena3_6A_Control2_5;X_Arena3_6A_Control2_2;Y_Arena3_6A_Control2_2;X_Arena3_6A_Control2_3;Y_Arena3_6A_Control2_3;X_Arena3_6A_Control2_7;Y_Arena3_6A_Control2_7;X_Arena4_6A_CM1_2;Y_Arena4_6A_CM1_2;X_Arena4_6A_CM1_7;Y_Arena4_6A_CM1_7;X_Arena4_6A_CM1_3;Y_Arena4_6A_CM1_3;X_Arena4_6A_CM1_1;Y_Arena4_6A_CM1_1;X_Arena4_6A_CM1_4;Y_Arena4_6A_CM1_4;X_Arena4_6A_CM1_6;Y_Arena4_6A_CM1_6;X_Arena4_6A_CM1_5;Y_Arena4_6A_CM1_5;X_Arena5_6A_HT1_1;Y_Arena5_6A_HT1_1;X_Arena5_6A_HT1_6;Y_Arena5_6A_HT1_6;X_Arena5_6A_HT1_3;Y_Arena5_6A_HT1_3;X_Arena5_6A_HT1_4;Y_Arena5_6A_HT1_4;X_Arena5_6A_HT1_5;Y_Arena5_6A_HT1_5;X_Arena5_6A_HT1_7;Y_Arena5_6A_HT1_7;X_Arena5_6A_HT1_2;Y_Arena5_6A_HT1_2;X_Arena6_6A_HS2_7;Y_Arena6_6A_HS2_7;X_Arena6_6A_HS2_1;Y_Arena6_6A_HS2_1;X_Arena6_6A_HS2_5;Y_Arena6_6A_HS2_5;X_Arena6_6A_HS2_2;Y_Arena6_6A_HS2_2;X_Arena6_6A_HS2_4;Y_Arena6_6A_HS2_4;X_Arena6_6A_HS2_6;Y_Arena6_6A_HS2_6;X_Arena6_6A_HS2_3;Y_Arena6_6A_HS2_3;X_Arena7_6A_Control1_7;Y_Arena7_6A_Control1_7;X_Arena7_6A_Control1_6;Y_Arena7_6A_Control1_6;X_Arena7_6A_Control1_5;Y_Arena7_6A_Control1_5;X_Arena7_6A_Control1_3;Y_Arena7_6A_Control1_3;X_Arena7_6A_Control1_4;Y_Arena7_6A_Control1_4;X_Arena7_6A_Control1_2;Y_Arena7_6A_Control1_2;X_Arena7_6A_Control1_1;Y_Arena7_6A_Control1_1
61;2.03;714.4837739974038;502.3270820523331;711.2156520180979;701.7780316265735;583.4109440030268;596.360149451381;715.6799485861183;362.89588688946014;635.0282776349615;357.4254498714653;855.7712082262211;547.5096401028277;845.8266627809079;511.66248947607016;1204.5957583547558;619.8129820051414;990.6413881748072;578.5687660668381;975.1748071979434;494.36182519280203;957.1304627249358;561.383676092545;1236.388174807198;593.1760925449871;1105.4952794671299;439.58853171155516;1202.017994858612;658.4794344473007;1483.5231362467866;718.2692802056556;1629.7810313974296;571.6092402798113;1447.6086118251928;697.246143958869;1429.4320608734574;483.44753500863226;1422.3471606033718;597.0951641526176;1456.3682519280205;607.8978149100258;1604.2173373515334;477.78721266914846;1802.7492604256129;507.6430480007634;1948.9257072570724;438.7875153751537;1924.8466875559534;691.8393017009848;1814.2471855115025;671.7695545766029;2021.1566588683822;575.2288363226756;2023.5393634840868;642.9934673366835;1911.8987725830918;551.0777823748449;810.665391359796;886.1988947340453;692.4302171860245;950.6770066100094;832.5762494268683;997.4756533700138;673.9438906139347;843.167456556082;689.299732977303;1067.432966177125;591.8855956974161;913.449783701625;621.8225419664269;1091.687549960032;1096.7453550186851;883.7056687194063;999.4092366594879;1047.0279492701602;1089.4550128534704;1083.9325192802057;1187.2485207100592;1111.7230537185287;1053.8264781491002;1096.7050128534704;1066.5989717223651;1157.206298200514;1199.7847985347985;912.2662721893491;1474.0674380762973;1033.837702645694;1490.5389368944748;921.9574234092695;1379.1760925449871;1082.7435732647814;1640.9285800024004;960.3131076701476;1527.7067419253683;1126.6107243650047;1371.5835475578406;997.1548843187661;1668.061220760234;1076.0106907894738;1943.4193893947509;1050.1389037671845;2034.7400191021968;930.603247373448;1814.9442086112795;943.8882150798463;1977.1889460154243;1066.3377249357327;1817.511124433786;1082.5438982147614;2050.540488431877;1076.8165167095117;1915.3821679615241;907.4031816500184
62;2.07;714.4277322404371;502.36509562841525;711.1468637992831;701.7284498207885;583.4000473148805;596.2588123964987;706.8573264781492;365.30912596401026;653.4235218508998;360.0533419023136;859.2750642673521;547.5096401028277;845.8813691170751;511.6687734992869;1227.7311791286554;609.5857276835195;988.9228791773779;575.991002570694;974.3155526992288;484.91002570694087;957.1304627249358;560.5244215938303;1236.388174807198;599.1908740359897;1105.6219745777469;439.5722328631957;1197.7217223650387;662.775706940874;1488.7789203084833;718.2692802056556;1629.784399934864;571.4624653965152;1447.6086118251928;698.1221079691517;1424.8335475578406;481.7589974293059;1422.2056555269924;598.2622107969152;1463.3759640102828;607.021850899743;1604.120240835842;477.68650020659936;1802.7306079664568;507.6347913093196;1950.0925130208332;438.928515625;1923.3910098522167;691.5625342090859;1814.2993236162713;670.3702010098123;2020.6252937227257;575.6268882175226;2022.4566829444746;645.0623982637005;1911.3780315848842;551.4928087986464;810.6202437731849;886.2099099099098;692.4073917137476;950.6548964218455;832.3355746817285;997.3366505289582;673.8932746153428;843.1477192410155;689.0692784417884;1067.3732846392209;591.7650263620386;913.6616285881663;621.7158372827804;1091.699940758294;1096.6410296739016;883.7130124777183;998.9939054359578;1046.2027917035289;1090.7994858611826;1083.9325192802057;1187.2606882168925;1111.7004982041478;1055.1709511568124;1103.4273778920308;1076.427912341407;1156.39446366782;1199.5948233648128;912.1560685554389;1474.324431613136;1033.6362925538313;1490.6132645618422;921.877097009482;1378.4858611825193;1077.2217223650387;1640.8846477013562;960.2184011523226;1527.6857393813914;1126.5612648221345;1368.8226221079692;1001.2962724935733;1668.3240314277973;1075.95385171137;1943.9448077426105;1049.8994681314848;2034.7575815494392;930.6644367991845;1817.9737481769566;943.777183600713;1977.1889460154243;1064.9405526992289;1817.4514945289563;1082.4675073392045;2054.033419023136;1071.926413881748;1915.1065414990312;906.9661004321263
63;2.1;714.4296107428182;502.28349481557024;711.1088673487703;701.7920929815114;583.4927906207157;596.292535337777;708.6092544987147;364.4331619537275;639.4080976863754;354.79755784061695;859.2750642673521;552.7654241645243;845.9783983652817;511.754792254549;1227.9414000453824;609.3083730428863;989.7821336760926;572.5539845758356;974.3155526992288;488.3470437017995;957.9897172236504;563.1021850899742;1238.1066838046272;594.0353470437018;1105.50566775994;439.5244835721272;1203.736503856041;666.2127249357327;1486.1510282776349;719.1452442159383;1629.819451209612;571.4580289007956;1445.8566838046272;704.253856041131;1429.2004011670313;482.64089472404567;1422.2056555269924;601.7660668380463;1458.1201799485862;607.021850899743;1603.9709368113868;477.8957774998511;1802.7852913085003;507.66451766953196;1950.2501790714332;438.94914371296477;1923.8618065291407;691.7503171106215;1815.173962893475;669.0086512403585;2020.2214064284547;576.2918910099527;2022.0435022026431;647.1521659324522;1911.5551969880328;551.0817533951862;810.5769169709478;886.2093453987404;692.481957791596;950.6272847182966;832.4524672187715;997.1899585921325;673.9505587353502;843.2027255382937;688.9867502336576;1067.2735169608004;591.7779335319199;913.6515390456165;621.4947020511324;1091.5396131039174;1096.6810887350534;883.6882735473043;999.7970001013479;1048.4490219925;1088.1105398457585;1082.5880462724936;1187.2419298854563;1111.7234756450305;1045.7596401028277;1107.460796915167;1086.1743375174337;1157.431892143189;1199.837718375079;912.2489300498139;1474.4595263984534;1033.648604566872;1490.5162352941177;921.9539346405228;1376.4151670951157;1078.6021850899742;1640.9569446946496;960.2934005884824;1527.688491690185;1126.570272812794;1371.5835475578406;1002.6767352185091;1668.400923264524;1076.116540371048;1947.4438514565265;1049.6301237862276;2034.8547237076646;930.7329386299973;1821.0143229166667;941.0068359375;1970.203084832905;1064.2419665809769;1817.524037821281;1082.50312957784;2047.0475578406172;1072.625;1915.3757255161265;907.4383219454852
64;2.13;714.4318917629417;502.3656749480284;710.3062580172256;701.8380520432471;583.3361488904796;596.2919589596754;711.237146529563;367.9370179948586;640.2840616966581;353.9215938303342;861.9029562982005;551.013496143959;845.9472813928606;511.6100573874137;1207.1735218508998;616.3759640102828;994.0784061696659;575.991002570694;974.3155526992288;498.6580976863753;956.2712082262211;554.5096401028277;1240.6844473007714;603.487146529563;1105.4933816758746;439.54206952117863;1196.862467866324;667.931233933162;1478.26735218509;716.51735218509;1629.782540199913;571.3328987396784;1443.228791773779;701.6259640102828;1429.0870225299082;482.52274245460615;1436.8231917336395;607.9862923146504;1458.1201799485862;607.8978149100258;1603.8662131519272;477.9352548036758;1802.8225046408681;507.6695225855585;1950.4120796604634;438.95168135814555;1923.7327768945413;691.7912692103869;1815.0024592683676;668.4183830310483;2020.360314783586;576.0892154500923;2022.4726420010422;646.8049331248914;1911.3860869565217;553.5534782608696;810.5508004438104;886.2245469435197;692.4760156286776;950.6013745704466;834.4430599607309;994.9941851684035;673.9666176550672;843.1987692642813;688.9286694101509;1067.2624417009602;591.7382538569425;913.771330060776;620.7898168270723;1088.2971126979198;1096.689275271512;883.5688700918963;999.949595005933;1047.518495588918;1090.7994858611826;1082.5880462724936;1187.238037447989;1111.694290337494;1047.1041131105399;1103.4273778920308;1093.5933835845897;1158.1323283082077;1199.8656401603037;912.2344793644096;1474.4661979448351;1033.5538729643652;1490.5082575520016;921.9264137138077;1381.9370179948587;1084.8142673521852;1640.9419042495965;960.2378220070527;1527.6829008399147;1126.561426601479;1370.203084832905;998.5353470437018;1669.0065989847715;1075.4023688663283;1953.5895687645686;1046.3344405594405;2034.824434274091;930.7142766336129;1822.0157517449536;939.534710431994;1972.9974293059126;1067.0363110539847;1817.5180378061766;1082.4693823216187;2047.0475578406172;1070.5292416452444;1915.3127662700158;907.3547818422212
65;2.17;714.5352987340908;502.32695260517966;710.2016058729065;702.0732278045423;583.367830899895;596.26934822025;707.7332904884319;363.55719794344475;645.5398457583548;354.79755784061695;856.6471722365038;551.013496143959;845.9804931790933;511.61809403454197;1228.0172771057348;609.0052363351255;997.5154241645245;571.6947300771208;976.8933161953728;489.20629820051414;951.9749357326479;548.4948586118252;1241.543701799486;593.1760925449871;1105.717203365245;439.61688424717147;1201.1587403598971;664.4942159383033;1476.5154241645246;727.0289203084833;1629.795726912857;571.3093107749037;1444.9807197943446;704.253856041131;1429.0872742646613;482.54943528416976;1435.729088492808;607.0654706066291;1458.1201799485862;608.7737789203085;1603.8236727899648;477.9145116223768;1802.8211986840224;507.6496447813856;1950.337171480614;438.95686963309913;1923.79094927106;691.8232733029884;1814.0532212885153;667.6724620882835;2021.345899017592;574.2790343462036;2021.918703414803;647.9686254116831;1911.0605400696863;554.6628919860627;810.5286376079174;886.280058959781;692.506806085441;950.5813668692007;836.4919839679359;992.8928523714094;673.95031292517;843.2081088435373;688.9160510042137;1067.246319706671;591.7451633643111;913.7522941142089;620.4522863835421;1087.966799063041;1096.610781867332;883.5780827614888;1000.2802847974327;1048.5975230645809;1092.8161953727506;1085.276992287918;1187.241494830474;1111.716917922948;1040.3817480719795;1105.444087403599;1095.694492552823;1158.9587807412538;1199.8560590094837;912.2220583069897;1474.438792018695;1033.420876026125;1490.5142394314676;921.9291947536186;1388.1491002570694;1083.4338046272494;1640.9968339307047;960.3356630824372;1527.6959899749372;1126.572117794486;1373.6542416452442;998.5353470437018;1669.1663416219728;1075.2408581179911;1954.1901388654633;1045.8088491594983;2034.8687253780656;930.7473630702757;1821.5507322634394;938.9995615188984;1975.7917737789203;1068.4334832904885;1817.5246174318029;1082.4638057218895;2048.4447300771208;1074.0221722365038;1915.2087261565446;907.3516041803698
66;2.2;714.4040537787737;502.367114823114;710.153140697728;702.132678925296;583.3824355860361;596.1981235414582;704.2294344473008;367.06105398457584;642.9119537275064;354.79755784061695;862.7789203084833;554.51735218509;847.0547797341968;512.6557039735545;1227.9971805823075;608.9391173268571;990.6413881748072;581.1465295629821;980.3303341902314;481.4730077120823;951.1156812339332;556.228149100257;1233.810411311054;595.753856041131;1105.6145399907534;439.5824664817383;1196.862467866324;661.0571979434447;1467.7557840616967;726.1529562982005;1629.8402495253592;571.2584757255221;1437.0970437017995;698.1221079691517;1429.0562590448626;482.51447178002894;1435.2614812231136;605.7504166182226;1456.3682519280205;607.021850899743;1603.9205132774907;477.86770035050193;1802.8140230867891;507.6500878818108;1950.364487804878;438.8981463414634;1923.803252988438;691.9431053628584;1812.7991030569283;666.7172798828482;2025.3009216871144;571.6288225599707;2022.3870162297126;649.1661985018727;1910.6518426156829;555.4206151288446;811.5033425897356;886.9272858171346;692.4674659144334;950.5929478138223;836.8163852898834;992.4996073812329;673.9269623084056;843.2463862979325;688.9273075869625;1067.242289783621;591.6746464824267;913.8231532007275;619.4793034541822;1087.3358074031783;1096.6700483845793;883.4599136361271;1000.2493842054994;1048.213240838486;1091.4717223650387;1081.2435732647814;1187.2720226733761;1111.7498409393256;1046.4318766066838;1106.116323907455;1097.5218948229997;1159.209433190096;1199.654859218892;912.0878222594844;1474.4533404979402;1033.410770792286;1490.5280041797282;921.9302507836991;1388.1491002570694;1071.6998714652957;1641.0004180102708;960.3496954496596;1527.7135700419562;1126.5726094307722;1375.03470437018;995.7744215938303;1669.3786977555712;1075.1942263462606;1954.2353236327144;1045.8375982605787;2034.9326721342743;930.7676902536716;1819.648167539267;937.8405759162304;1970.203084832905;1066.3377249357327;1817.5246174318029;1082.4638057218895;2048.4447300771208;1073.323586118252;1915.2500544069642;907.5661951396445
67;2.23;714.4124898125509;502.3576134202662;710.1917833287583;702.3324183365359;583.4736417556346;596.1655041518386;706.8573264781492;360.9293059125964;635.9042416452442;356.5494858611825;857.5231362467866;551.8894601542416;846.1118583495776;511.8492527615334;1227.9512269853205;608.936324893457;994.9376606683804;571.6947300771208;982.0488431876607;493.5025706940874;954.5526992287918;561.383676092545;1234.6696658097685;597.4723650385604;1105.6139894876683;439.5171258591809;1205.4550128534704;666.2127249357327;1467.7557840616967;732.28470437018;1629.8902445637436;571.2183721056341;1441.4768637532134;700.75;1428.9609360936095;482.47896789678964;1434.9910595767938;605.8263059264465;1451.112467866324;601.7660668380463;1603.7432351532566;478.03687739463595;1802.845367199391;507.6450247336377;1950.3113881314114;438.92565900532395;1923.7869012707722;691.9244705115673;1812.4745431967358;666.3950682987404;2025.4755700325734;571.6306550850525;2022.0584577114428;648.6016346837241;1910.3960815462005;556.0219751125231;818.6113000755857;890.3782123960694;692.4955247785942;950.5750423968344;836.5100317460316;992.6687619047619;674.0880885819219;843.3257139724825;688.9053167049557;1067.2520511978996;591.6515338142999;913.8381723268226;617.8142572886927;1087.08426334458;1096.6580356678624;883.4483439920969;1000.9579803291459;1049.6319992209562;1090.1272493573265;1075.193444730077;1187.2427022037614;1111.715299411561;1049.1208226221079;1108.1330334190231;1097.9979399646852;1159.4255444379046;1199.9101241843823;912.2451413737457;1474.4721774915013;1033.3675672451839;1490.3105152471082;922.0805993690851;1384.69794344473;1077.9119537275064;1640.946726457399;960.2869357249625;1527.6739130434783;1126.596576711644;1375.7249357326477;995.0841902313625;1669.4245508520316;1075.2704140643073;1954.2564145009105;1045.9476907796723;2034.9735166793987;930.8282403870638;1819.1035140062986;937.2694347754019;1970.9016709511568;1066.3377249357327;1817.5397712157487;1082.46840915137;2044.2532133676093;1076.8165167095117;1915.1995228800695;907.5518687197282
68;2.27;714.4807207575448;502.35179508140874;710.1790682775031;702.3782262493136;583.5938903863432;596.2446682744596;706.8573264781492;359.17737789203085;638.5321336760926;354.79755784061695;851.3913881748072;555.3933161953728;846.584188034188;512.3010190664037;1227.9648874455268;608.8563854886612;994.9376606683804;577.7095115681234;976.8933161953728;488.3470437017995;952.8341902313625;558.805912596401;1235.5289203084833;593.1760925449871;1105.5025870989996;439.5097734851098;1206.3142673521852;662.775706940874;1464.2519280205656;731.4087403598971;1629.8947539915282;571.1034538937764;1440.6008997429308;699.8740359897172;1428.9270702353153;482.4601520867014;1435.1160195832858;605.5297734259365;1455.492287917738;599.138174807198;1603.8004303388918;477.9522443368597;1802.8492935635793;507.6590076590076;1950.4858058608058;438.98632914704336;1922.7896694564206;692.4480513991039;1811.9943386515697;665.8802539028993;2025.5239637694199;571.6608481794733;2021.7760299625465;647.9443820224719;1910.0959249909845;557.2483471571102;818.6352416215702;890.3847906579322;692.5264520380307;950.6235526687376;836.4438275032389;992.626812264791;674.1371255839516;843.351250343501;688.9201970443349;1067.2320197044335;591.6587580550673;913.849677797305;617.4671173426807;1086.7452845935568;1096.7764023816985;883.3607019743027;1001.1488487627781;1049.90579917837;1088.7827763496143;1089.98264781491;1187.2171010990276;1111.6757005581449;1049.1208226221079;1106.7885604113112;1098.3543620346688;1159.7763569195795;1199.907637281717;912.2599761554105;1474.4777479892762;1033.3008638665474;1490.307951022124;922.076987755531;1388.8393316195372;1084.1240359897172;1640.9310983626149;960.2922194334888;1527.717349292438;1126.6092512935602;1377.1053984575835;997.1548843187661;1669.6299224455988;1075.378887131993;1954.178610563226;1046.02849002849;2035.0402166985339;930.8789037603568;1811.5661005661007;936.3392163392163;1972.2988431876606;1067.7348971722365;1817.5599946730588;1082.4527899853508;2048.4447300771208;1072.625;1915.1432195404798;907.4940929187504
69;2.3;714.432398436172;502.3678735339113;710.1621621621622;702.4324781634426;583.527572133637;596.1314066059225;696.3457583547558;368.8129820051414;637.6561696658098;355.67352185089976;856.6471722365038;554.51735218509;847.0771189279731;512.6854271356784;1227.9600531517315;608.7971375577887;994.0784061696659;569.1169665809769;979.4710796915167;482.3322622107969;958.848971722365;563.1021850899742;1237.2474293059126;598.3316195372751;1105.2976751140015;443.708305300142;1202.8772493573265;669.6497429305913;1464.2519280205656;725.2769922879177;1629.864329763064;571.0923401493022;1445.8566838046272;700.75;1428.9055136945342;482.43057050592034;1435.1540165165165;605.3785285285285;1454.616323907455;608.7737789203085;1603.8093878279494;477.8999940508061;1802.8533904354033;507.65034499167257;1950.4247217340362;438.9663477185445;1922.591847133758;692.460552016985;1811.1511011756913;665.0640006623613;2025.5468003820438;571.6285816618911;2021.1384026258206;647.4489423778264;1910.1396805512059;557.3665309531266;818.5754024959512;890.4069734209775;692.5272041489862;950.6043847241867;836.6602747909199;992.4756272401434;674.0872741253364;843.3401439006975;688.9173228346457;1067.2391732283465;591.631075930812;913.8399882732336;617.2012409176259;1086.6376030696383;1096.7247577367928;883.3701156611442;1002.323018530922;1053.4247823174817;1086.0938303341902;1086.6214652956298;1187.2439655172413;1111.6814942528736;1043.7429305912597;1105.444087403599;1098.866323907455;1160.5674807197943;1199.6995618610474;912.1290771263647;1474.4765052706807;1033.2909296647013;1490.2677492248672;922.0960639024646;1380.556555269923;1080.6728791773778;1640.8489303215008;960.2404087486555;1527.694304073866;1126.5565537463347;1375.7249357326477;1002.6767352185091;1669.453192581189;1075.5285536251008;1954.1000113649277;1046.2155358563473;2035.0585912622594;930.8671506814418;1807.460260018764;933.6391904570432;1970.203084832905;1066.3377249357327;1817.557989776273;1082.5018920533757;2045.6503856041131;1075.4193444730076;1915.1188720173536;907.5026030368764
70;2.33;712.9890745501285;499.33161953727506;710.2144907723855;702.4653907496013;583.4876269489343;596.0933581271158;698.9736503856042;363.55719794344475;646.4158097686375;356.5494858611825;858.3991002570694;554.51735218509;846.8490590997784;512.3968978403942;1228.005251520177;608.7896075179657;997.5154241645245;570.8354755784062;977.7525706940875;492.6433161953728;945.9601542416453;551.9318766066838;1237.2474293059126;599.1908740359897;1105.1952944680218;443.57233266324175;1197.7217223650387;664.4942159383033;1465.1278920308482;730.5327763496143;1630.0016393442622;570.9632786885246;1443.228791773779;699.8740359897172;1428.9799940101825;482.4208445642408;1435.0443697868398;604.7350556070436;1458.1201799485862;605.2699228791773;1603.8751116669644;477.90703352986714;1802.8827953917926;507.6652861087308;1950.3057760567922;438.92636334301386;1922.5219951215408;692.731348305156;1810.8345756191393;664.4458603831048;2025.5349322832765;571.6141638327068;2021.0562248995982;646.7441941679762;1907.2272202998845;559.4178866116582;818.6348934550989;890.3799467275494;692.569269877136;950.5402250152991;836.6920238095238;992.3552976190475;674.1207737410268;843.2887281494876;688.9185512946575;1067.194963399978;591.6305023152219;913.8317800832307;616.7784956925116;1085.4268555334656;1096.8249295333542;883.3321327904791;965.4557823129251;1056.455782312925;1094.1606683804628;1076.5379177377893;1187.2392129789437;1111.6559659417787;1043.0706940874036;1106.116323907455;1100.210796915167;1156.5340616966582;1199.7907364907155;912.1493149732247;1474.4020636897349;1033.1429757457154;1490.3458484513853;922.0883945943103;1378.4858611825193;1075.8412596401029;1640.9097933513028;960.1903563941299;1527.7055669846018;1126.540240633377;1370.8933161953728;993.013496143959;1670.6896551724137;1076.6733647564706;1961.9762310283484;1055.1679345974792;2035.0963824782248;930.8006866297922;1807.2332432780136;933.7385822719671;1972.2988431876606;1070.5292416452444;1817.5907433194084;1082.5178038591605;2047.746143958869;1074.7207583547558;1915.129011274935;907.5015177797051
71;2.37;714.5358300078447;502.5261434564617;710.4405530375864;702.5150391429748;583.42835942362;596.0684570826751;691.0899742930592;367.9370179948586;668.794242455104;366.4780867026513;851.3913881748072;555.3933161953728;847.0509643249725;512.6222644149095;1227.949557766722;608.8096738529574;990.6413881748072;575.991002570694;976.2377892030848;504.75;951.9749357326479;560.5244215938303;1238.1066838046272;593.1760925449871;1105.1322176993817;443.7043570028644;1200.2994858611826;664.4942159383033;1462.5;729.6568123393316;1630.103401360544;570.9528707482992;1449.3605398457585;706.8817480719795;1428.9571052000958;482.4330218068535;1435.1369013871563;604.7930982348716;1461.6240359897172;606.1458868894601;1603.9304513516731;477.94164582589013;1802.8894127732533;507.67295327903986;1950.3501514272825;438.8859462594239;1922.3943180871447;692.9530950595683;1809.4102835006163;658.9420672653636;2025.5488829311885;571.6215668751862;2020.511744386874;646.5763385146804;1905.2976794221606;561.4589672660212;818.7002377555872;890.5061340941512;692.669122856738;950.6428132823202;836.7786914551305;992.4256941961625;674.145555372536;843.4212375775544;688.9151376146789;1067.2515836609873;591.6269436132136;913.9152144575485;624.3245101409419;1088.373209579466;1096.8689073870478;883.5228522066908;967.107969151671;1057.71529562982;1084.7493573264783;1077.8823907455012;1187.2691532838312;1111.7023542278248;1040.3817480719795;1104.0996143958869;1063.0;1176.0;1199.7935712794824;912.1888262714812;1474.4165627782725;1033.1124962897002;1490.34809328711;922.1729173232482;1376.4151670951157;1082.7435732647814;1640.9052328717858;960.2029011568662;1527.7497976212715;1126.6311725512173;1371.5835475578406;997.8451156812339;1670.086116950868;1075.725687144748;1957.6285347043704;1050.9688303341902;2035.1072519083968;930.8438295165394;1807.032663316583;933.2715960756161;1972.9974293059126;1074.7207583547558;1817.457805482941;1082.311079831088;2043.5546272493575;1073.323586118252;1915.180474439397;907.5958612733433
72;2.4;714.7807477468215;502.5051917343477;710.5247992658866;702.4737783895389;583.6051705011334;595.9448222640235;701.6015424164525;369.68894601542416;668.4043058202119;366.418045665764;862.7789203084833;552.7654241645243;846.8356941438782;512.3890419043872;1225.0115681233933;608.9897172236504;999.012853470437;573.0751928020566;978.8656812339332;506.5019280205656;969.0;559.5;1241.654884318766;597.6021850899742;1105.1684595846405;443.5987598984013;1196.9807197943446;666.8033419023136;1463.3759640102828;734.9125964010283;1630.2986644862358;570.8992095938947;1444.9807197943446;704.253856041131;1429.1082539111671;482.45669244140737;1435.1381902935977;604.7241833013796;1460.7480719794344;605.2699228791773;1604.0754231712422;478.0048447873677;1802.9718967323995;507.67666952462605;1950.458752904725;438.9544926413633;1922.3559635982926;693.3881774985906;1806.4586379376683;652.9016929588303;2025.7164509944882;571.7158519051043;2020.3653566229984;645.7949215591136;1905.72421305687;561.1529562016377;818.8749643163003;890.5520982015415;692.6767147844135;950.5513255967543;837.1496935407826;992.2922560113154;674.3942587408749;843.4066084856468;688.9779600765654;1067.213781788351;591.6861536655514;913.8841932265069;624.211791831357;1087.5391963109355;1096.9546930651582;883.5769956002514;971.1413881748072;1059.732005141388;1085.4215938303341;1078.5546272493573;1187.3448553980872;1111.7061297384491;1052.482005141388;1104.771850899743;1062.7743589743588;1175.225641025641;1199.8726919339163;912.1884631403582;1474.4876455215015;1033.1071513423615;1490.4505315229974;922.1881380907272;1388.1491002570694;1082.7435732647814;1641.05237148195;960.215572831917;1527.7821757530494;1126.6311301966641;1375.7249357326477;987.491645244216;1672.91942896255;1077.329030996382;1958.3271208226222;1053.763174807198;2035.2151746031745;930.9067936507936;1806.7046650298141;933.3785806149888;1970.203084832905;1071.926413881748;1817.6066401062415;1082.532204515272;2050.540488431877;1072.625;1915.2245355309765;907.6292922721029
73;2.43;714.645189882048;502.52832890161585;710.732677383592;702.1445861049519;583.505745468532;595.9121111591903;697.2217223650385;363.55719794344475;666.5190290785366;365.5488442246308;858.3991002570694;546.633676092545;846.7461641639676;512.4091994634737;1228.1159744673796;608.9082317831385;996.3849614395888;573.9511568123394;972.7339331619537;494.2384318766067;969.0;559.5;1243.4068123393317;598.478149100257;1104.9820022497188;443.66351706036744;1199.6086118251928;666.8033419023136;1458.9961439588687;727.9048843187661;1630.1435872342738;571.0530636655249;1444.9807197943446;695.4942159383033;1429.0039547007011;482.4597639163521;1435.0867112100964;604.4806236080178;1457.2442159383033;601.7660668380463;1604.0302543029002;478.0607468286582;1802.9511753206502;507.80102989558003;1950.4732142857142;439.01099896480326;1922.1037579768376;693.7045615693689;1806.2208677415124;653.319570061607;2025.6136241730735;571.83628344955;2019.9932752559987;645.2813694024147;1905.8570069520672;560.9662641785583;818.8693680929442;890.6833852838387;693.5829202985244;948.979262804079;837.0406590173579;992.3247425713444;674.1920820310357;843.4180512145638;688.9287352555701;1067.2442114460462;591.6890991938311;913.9095688748686;624.3402389564835;1087.635865395155;1097.028237892412;883.5673870747225;970.4691516709512;1055.698586118252;1090.7994858611826;1093.3438303341902;1187.3014061779622;1111.7632549562009;1048.448586118252;1105.444087403599;1063.0;1176.0;1199.798251093067;912.2541467138593;1474.4424058900368;1033.1117444484028;1490.4672044711588;922.2655277865654;1382.6272493573265;1064.1073264781492;1641.0293357379019;960.2056507363991;1527.7551033109285;1126.6903161563355;1377.7956298200515;995.7744215938303;1672.7467507645258;1077.299120795107;1957.6285347043704;1046.7773136246788;2035.2264548238898;931.0899055640632;1806.801813758018;933.4390621543905;1973.6960154241647;1074.7207583547558;1817.4277889111556;1082.4287909151635;2044.951799485861;1071.926413881748;1915.1996388587936;907.6920187793427
